,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
375,san juan nepomuceno,bolivar,1955,162,12076442,236,90714870,0,0,398,102791312
376,san juan nepomuceno,bolivar,1956,138,10337500,282,102901371,0,0,420,113238871
377,san juan nepomuceno,bolivar,1957,209,187745,263,1057636,0,0,472,1245381
378,san juan nepomuceno,bolivar,1958,288,279150,323,1066162,63,352929,674,1698241
379,san juan nepomuceno,bolivar,1959,411,330140,330,1238468,55,299138,796,1867746
380,san juan nepomuceno,bolivar,1960,444,330138,337,1297321,53,266623,834,1894082
381,san marcos,bolivar,1952,184,23955606,124,58400171,0,0,308,82355867
382,san marcos,bolivar,1953,229,30590158,99,45962185,0,0,328,76552343
383,san marcos,bolivar,1954,268,47604633,113,72959931,0,0,381,120564564
384,san marcos,bolivar,1955,207,42487400,179,141821246,0,0,386,184308646
385,san marcos,bolivar,1956,196,32787800,260,170137813,0,0,456,202925613
386,san marcos,bolivar,1957,190,314593,258,1604354,0,0,448,1918947
387,san onofre,bolivar,1952,475,28182343,100,35376100,0,0,575,63558443
388,san onofre,bolivar,1953,472,32376614,109,38095000,0,0,581,70471614
389,san onofre,bolivar,1954,489,45759089,112,41509646,0,0,601,87268735
390,san onofre,bolivar,1955,337,38015305,139,75947204,0,0,476,113962509
391,san onofre,bolivar,1956,307,36598300,155,77373297,0,0,462,113971597
392,san onofre,bolivar,1957,304,290295,235,893938,0,0,539,1184233
393,san onofre,bolivar,1958,629,638085,271,1081422,1,3662,901,1723169
394,san onofre,bolivar,1959,758,864440,296,1270306,1,35000,1055,2169746
395,san onofre,bolivar,1960,478,623772,320,1522749,1,30000,799,2176521
396,since,bolivar,1955,205,28163973,369,121002798,0,0,574,149166771
397,since,bolivar,1956,248,38655700,490,150463440,0,0,738,189119140
398,since,bolivar,1957,381,549132,509,1498966,0,0,890,2048098
399,since,bolivar,1958,421,782921,488,1515191,72,328411,981,2626523
400,since,bolivar,1959,403,895290,482,1801489,71,311822,956,3008601
401,since,bolivar,1960,422,793988,478,1836793,69,311075,969,2941856
402,sincelejo,bolivar,1952,485,37869500,322,134073994,0,0,807,171943494
403,sincelejo,bolivar,1953,489,40814663,344,164199289,0,0,833,205013942
404,sincelejo,bolivar,1954,682,89831061,395,225912966,0,0,1077,315744027
405,sincelejo,bolivar,1955,653,101487712,460,307860760,0,0,1113,409348472
406,sincelejo,bolivar,1956,618,131240811,487,388676106,0,0,1105,519916917
407,sincelejo,bolivar,1957,701,1516890,559,3846455,0,0,1260,5363345
408,sincelejo,bolivar,1958,967,1862146,474,3771320,47,515780,1488,6149246
409,sincelejo,bolivar,1959,906,1754075,452,4037070,40,499721,1398,6290866
410,sincelejo,bolivar,1960,1024,1281011,485,4101037,34,340542,1543,5722590
411,sucre,bolivar,1955,35,8733906,242,78010193,0,0,277,86744099
412,sucre,bolivar,1956,72,14241869,280,89677449,0,0,352,103919318
413,sucre,bolivar,1957,90,183117,252,844014,0,0,342,1027131
414,sucre,bolivar,1958,105,324422,275,966568,1,18000,381,1308990
415,sucre,bolivar,1959,77,387650,190,755665,1,16000,268,1159315
416,sucre,bolivar,1960,99,385354,205,1037577,1,14000,305,1436931
417,chiquinquira,boyaca,1952,3161,240339744,244,67738158,0,0,3405,308077902
418,chiquinquira,boyaca,1953,2838,260736697,246,73103713,0,0,3084,333840410
419,chiquinquira,boyaca,1954,2659,278204984,456,108266933,0,0,3115,386471917
420,chiquinquira,boyaca,1955,1734,192906714,412,122443596,0,0,2146,315350310
421,chiquinquira,boyaca,1956,1675,204706215,450,126999880,0,0,2125,331706095
422,chiquinquira,boyaca,1957,1527,1933878,484,1342147,0,0,2011,3276025
423,chiquinquira,boyaca,1958,1514,2146146,449,1271688,118,517251,2081,3935085
424,chiquinquira,boyaca,1959,1417,2287425,523,1317684,117,571997,2057,4177106
425,chiquinquira,boyaca,1960,1518,2643412,596,1666455,121,586750,2235,4896617
426,duitama,boyaca,1952,2314,226816545,124,38001271,0,0,2438,264817816
427,duitama,boyaca,1953,2159,219128715,118,38229491,0,0,2277,257358206
428,duitama,boyaca,1954,2130,263524461,128,49943583,0,0,2258,313468044
429,duitama,boyaca,1955,1137,149133749,236,106589425,0,0,1373,255723174
430,duitama,boyaca,1956,1013,119142770,208,90575076,0,0,1221,209717846
431,duitama,boyaca,1957,925,1106750,193,803155,0,0,1118,1909905
432,duitama,boyaca,1958,832,1125705,155,761311,118,452230,1105,2339246
433,duitama,boyaca,1959,824,1217328,191,968937,116,475280,1131,2661545
434,duitama,boyaca,1960,977,1755114,231,1213521,112,440759,1320,3409394
435,el cocuy,boyaca,1952,1556,97973606,45,12377029,0,0,1601,110350635
436,el cocuy,boyaca,1953,1410,95417282,123,17843207,0,0,1533,113260489
437,el cocuy,boyaca,1954,1346,110671334,425,56903516,0,0,1771,167574850
438,el cocuy,boyaca,1955,922,74696012,355,58164536,0,0,1277,132860548
439,el cocuy,boyaca,1956,917,70764184,367,99169002,0,0,1284,169933186
440,el cocuy,boyaca,1957,990,944516,366,1004578,0,0,1356,1949094
441,el cocuy,boyaca,1958,594,645219,267,666721,45,318372,906,1630312
442,el cocuy,boyaca,1959,493,569171,257,595522,42,273008,792,1437701
443,el cocuy,boyaca,1960,546,736556,256,556450,41,236144,843,1529150
444,el espino,boyaca,1955,475,36002324,80,15891407,0,0,555,51893731
445,el espino,boyaca,1956,572,44356500,85,16011086,0,0,657,60367586
446,el espino,boyaca,1957,676,503259,84,197542,0,0,760,700801
447,el espino,boyaca,1958,874,617403,108,223148,35,145348,1017,985899
448,el espino,boyaca,1959,849,654134,123,218760,28,124709,1000,997603
449,el espino,boyaca,1960,798,691207,117,225759,27,127233,942,1044199
450,garagoa,boyaca,1952,512,39806000,142,21742500,0,0,654,61548500
451,garagoa,boyaca,1953,1312,105327500,228,37063000,0,0,1540,142390500
452,garagoa,boyaca,1954,1620,147733000,393,46523150,0,0,2013,194256150
453,garagoa,boyaca,1955,1403,134141645,309,55755772,0,0,1712,189897417
454,garagoa,boyaca,1956,1187,120591096,331,74546628,0,0,1518,195137724
455,garagoa,boyaca,1957,1203,1302766,370,804078,0,0,1573,2106844
456,garagoa,boyaca,1958,1348,1537908,320,644339,110,405522,1778,2587769
457,garagoa,boyaca,1959,1313,1699716,294,771845,102,367856,1709,2839417
458,garagoa,boyaca,1960,1020,1636693,348,914879,93,304955,1461,2856527
459,guateque,boyaca,1952,902,46757970,61,10330000,0,0,963,57087970
460,guateque,boyaca,1953,1041,62539066,85,12899947,0,0,1126,75439013
461,guateque,boyaca,1954,1075,71233500,152,27315231,0,0,1227,98548731
462,guateque,boyaca,1955,1077,75689473,160,24685373,0,0,1237,100374846
463,guateque,boyaca,1956,1067,82626000,141,28894060,0,0,1208,111520060
464,guateque,boyaca,1957,1061,844320,135,277453,0,0,1196,1121773
465,guateque,boyaca,1958,1247,1115179,162,345139,31,117199,1440,1577517
466,guateque,boyaca,1959,1305,1189425,159,459828,61,225477,1525,1874730
467,guateque,boyaca,1960,1255,1372650,147,484828,70,253742,1472,2111220
468,guayata,boyaca,1952,471,24446664,28,4076000,0,0,499,28522664
469,guayata,boyaca,1953,555,33696500,26,4259500,0,0,581,37956000
470,guayata,boyaca,1954,652,48134000,44,6146500,0,0,696,54280500
471,guayata,boyaca,1955,833,70811600,72,12533750,0,0,905,83345350
472,guayata,boyaca,1956,904,84200925,68,11348850,0,0,972,95549775
473,guayata,boyaca,1957,962,916105,67,124951,0,0,1029,1041056
474,guayata,boyaca,1958,999,1005045,83,144682,9,32150,1091,1181877
475,guayata,boyaca,1959,955,1145285,123,240945,11,32201,1089,1418431
476,guayata,boyaca,1960,1036,1373800,125,211955,9,21345,1170,1607100
477,la uvita,boyaca,1955,975,98917804,133,17957321,0,0,1108,116875125
478,la uvita,boyaca,1956,1003,99345048,154,26477435,0,0,1157,125822483
479,la uvita,boyaca,1957,944,919437,162,305819,0,0,1106,1225256
480,la uvita,boyaca,1958,1028,1066268,177,344990,9,35025,1214,1440283
481,la uvita,boyaca,1959,1047,1133126,219,402908,10,53149,1276,1589183
482,la uvita,boyaca,1960,1115,1272394,243,437917,10,46786,1368,1757097
483,leiva,boyaca,1952,1661,138774440,141,45460179,0,0,1802,184234619
484,leiva,boyaca,1953,1176,82271660,163,50561998,0,0,1339,132833658
485,leiva,boyaca,1954,1084,80904832,177,53757730,0,0,1261,134662562
486,leiva,boyaca,1955,1017,71372723,234,57917703,0,0,1251,129290426
487,leiva,boyaca,1956,999,69936067,243,56851288,0,0,1242,126787355
488,leiva,boyaca,1957,735,631691,183,437058,0,0,918,1068749
489,leiva,boyaca,1958,1102,1065563,60,146802,143,381070,1305,1593435
490,leiva,boyaca,1959,1089,1115151,110,280288,129,366966,1328,1762405
491,leiva,boyaca,1960,974,1155539,135,438403,115,305663,1224,1899605
492,miraflores,boyaca,1952,419,23424973,162,15454272,0,0,581,38879245
493,miraflores,boyaca,1953,120,12950000,83,12921076,0,0,203,25871076
494,miraflores,boyaca,1954,709,80260767,1231,98303186,0,0,1940,178563953
495,miraflores,boyaca,1955,710,87089900,1504,146802957,0,0,2214,233892857
496,miraflores,boyaca,1956,964,117310068,1813,198301255,0,0,2777,315611323
497,miraflores,boyaca,1957,825,1124965,1652,2125203,0,0,2477,3250168
498,miraflores,boyaca,1958,1067,1739942,1412,1528868,141,766714,2620,4035524
499,miraflores,boyaca,1959,1288,2274212,1394,1706015,158,893142,2840,4873369
500,miraflores,boyaca,1960,1431,2851676,1294,1527782,151,743249,2876,5122707
501,moniquira,boyaca,1952,2014,114336522,252,61454367,0,0,2266,175790889
502,moniquira,boyaca,1953,1832,122664846,282,60467003,0,0,2114,183131849
503,moniquira,boyaca,1954,1639,116611121,233,58237878,0,0,1872,174848999
504,moniquira,boyaca,1955,1634,122114005,196,50338103,0,0,1830,172452108
505,moniquira,boyaca,1956,1259,97351729,227,49006111,0,0,1486,146357840
506,moniquira,boyaca,1957,1059,969023,219,640025,0,0,1278,1609048
507,moniquira,boyaca,1958,1126,1094237,183,661608,152,556239,1461,2312084
508,moniquira,boyaca,1959,1221,1377200,218,899494,139,572833,1578,2849527
509,moniquira,boyaca,1960,1091,1188397,192,730750,95,345323,1378,2264470
510,orocue,boyaca,1956,36,3830000,178,21788160,0,0,214,25618160
511,orocue,boyaca,1957,57,75073,158,229716,0,0,215,304789
512,orocue,boyaca,1958,52,68804,154,197488,0,0,206,266292
513,orocue,boyaca,1959,57,86447,152,255332,0,0,209,341779
514,orocue,boyaca,1960,56,81680,143,235850,0,0,199,317530
515,pasca,boyaca,1958,1355,1048191,77,166497,47,225536,1479,1440224
516,pauna,boyaca,1952,849,60804337,56,11429128,0,0,905,72233465
517,pauna,boyaca,1953,844,67486883,120,18224227,0,0,964,85711110
518,pauna,boyaca,1954,860,72030500,172,27595169,0,0,1032,99625669
519,pauna,boyaca,1955,844,65962487,249,35912770,0,0,1093,101875257
520,pauna,boyaca,1956,925,75968468,197,28003927,0,0,1122,103972395
521,pauna,boyaca,1957,843,736652,153,255662,0,0,996,992314
522,pauna,boyaca,1958,815,796292,162,313514,40,159293,1017,1269099
523,pauna,boyaca,1959,837,904970,188,333096,38,142896,1063,1380962
524,pauna,boyaca,1960,1000,1104928,193,388532,37,132913,1230,1626373
525,pesca,boyaca,1952,1721,94925350,72,18317909,0,0,1793,113243259
526,pesca,boyaca,1953,1564,92100965,96,20318571,0,0,1660,112419526
527,pesca,boyaca,1954,1484,96843553,101,20264601,0,0,1585,117108154
528,pesca,boyaca,1955,1512,98429600,97,19841474,0,0,1609,118271074
529,pesca,boyaca,1956,1431,106799749,103,26278943,0,0,1534,133078692
530,pesca,boyaca,1957,1317,961953,114,320887,0,0,1431,1282840
531,pesca,boyaca,1959,1348,1072514,74,166780,55,272972,1477,1512266
532,pesca,boyaca,1960,1230,1044781,104,217272,58,257506,1392,1519559
533,puebloviejo,boyaca,1952,809,33211900,7,1830000,0,0,816,35041900
534,puebloviejo,boyaca,1953,827,38269800,11,1949250,0,0,838,40219050
535,puebloviejo,boyaca,1954,1004,59988000,25,3667050,0,0,1029,63655050
536,puebloviejo,boyaca,1955,1119,70208100,51,7326150,0,0,1170,77534250
537,puebloviejo,boyaca,1956,1262,75296140,114,18879506,0,0,1376,94175646
538,puebloviejo,boyaca,1957,1142,706904,137,189823,0,0,1279,896727
539,puebloviejo,boyaca,1958,1225,835628,113,131099,25,48242,1363,1014969
540,puebloviejo,boyaca,1959,1189,956700,85,122328,20,39949,1294,1118977
541,puebloviejo,boyaca,1960,1223,1079677,82,169956,19,43098,1324,1292731
542,puerto boyaca,boyaca,1959,95,280045,26,154701,2,7924,123,442670
543,puerto boyaca,boyaca,1960,183,720462,79,641750,3,11023,265,1373235
544,ramiriqui,boyaca,1952,1490,124542050,196,27128090,0,0,1686,151670140
545,ramiriqui,boyaca,1953,1124,84284358,632,59161740,0,0,1756,143446098
546,ramiriqui,boyaca,1954,1154,85064272,512,45954430,0,0,1666,132018702
547,ramiriqui,boyaca,1955,1371,109833186,336,41086084,0,0,1707,150919270
548,ramiriqui,boyaca,1956,1395,123142719,282,42792759,0,0,1677,165935478
549,ramiriqui,boyaca,1957,1511,1233644,246,446560,0,0,1757,1680204
550,ramiriqui,boyaca,1958,1446,1266983,101,201321,161,549296,1708,2017600
551,ramiriqui,boyaca,1959,1374,1422985,152,322571,164,572705,1690,2318261
552,ramiriqui,boyaca,1960,1492,1632856,148,336592,156,523138,1796,2492586
553,saboya,boyaca,1955,1007,98745815,168,23242983,0,0,1175,121988798
554,saboya,boyaca,1956,1150,115813363,337,44985766,0,0,1487,160799129
555,saboya,boyaca,1957,1170,1247358,282,450759,0,0,1452,1698117
556,saboya,boyaca,1958,1309,1589398,240,482773,36,110087,1585,2182258
557,saboya,boyaca,1959,1458,2030769,280,678934,31,87519,1769,2797222
558,saboya,boyaca,1960,1433,2416725,293,774413,26,97288,1752,3288426
559,san luis de gaceno,boyaca,1954,212,32441000,460,40293339,0,0,672,72734339
560,san luis de gaceno,boyaca,1955,374,61979282,647,64906912,0,0,1021,126886194
561,san luis de gaceno,boyaca,1956,459,85407000,583,61491056,0,0,1042,146898056
562,san luis de gaceno,boyaca,1957,509,1022385,482,627826,0,0,991,1650211
563,san luis de gaceno,boyaca,1958,659,1601166,445,820820,5,33975,1109,2455961
564,san luis de gaceno,boyaca,1959,679,1759129,441,884252,7,44950,1127,2688331
565,san luis de gaceno,boyaca,1960,613,1782455,429,966924,8,41643,1050,2791022
566,san luis de palenque,boyaca,1954,108,44933889,456,107517793,0,0,564,152451682
567,san luis de palenque,boyaca,1955,34,8321610,428,111363002,0,0,462,119684612
568,san luis de palenque,boyaca,1956,56,9744261,472,115186325,0,0,528,124930586
569,san luis de palenque,boyaca,1957,52,98201,449,1042322,0,0,501,1140523
570,san luis de palenque,boyaca,1958,44,90416,389,992626,0,0,433,1083042
571,san luis de palenque,boyaca,1959,57,175584,376,1065104,0,0,433,1240688
572,san luis de palenque,boyaca,1960,70,293738,380,1112835,0,0,450,1406573
573,santa rosa de viterbo,boyaca,1955,976,103370810,84,24834599,0,0,1060,128205409
574,santa rosa de viterbo,boyaca,1956,866,93100472,88,23420925,0,0,954,116521397
575,santa rosa de viterbo,boyaca,1957,702,754631,84,234785,0,0,786,989416
576,santa rosa de viterbo,boyaca,1958,723,853198,57,220855,93,355631,873,1429684
577,santa rosa de viterbo,boyaca,1959,825,1064688,58,255749,85,328052,968,1648489
578,santa rosa de viterbo,boyaca,1960,798,1040955,93,288476,85,320200,976,1649631
579,soata,boyaca,1952,2403,191842282,123,31821323,0,0,2526,223663605
580,soata,boyaca,1953,2388,202260001,142,32147862,0,0,2530,234407863
581,soata,boyaca,1954,1871,171735209,181,26591175,0,0,2052,198326384
582,soata,boyaca,1955,856,78086769,84,26723675,0,0,940,104810444
583,soata,boyaca,1956,908,78263889,99,29330397,0,0,1007,107594286
584,soata,boyaca,1957,1056,868269,111,310142,0,0,1167,1178411
585,soata,boyaca,1958,1217,944136,118,290279,50,188337,1385,1422752
586,soata,boyaca,1959,1383,1108226,151,314378,49,167127,1583,1589731
587,soata,boyaca,1960,1183,1097183,185,341303,49,157023,1417,1595509
588,socha,boyaca,1952,762,58275209,20,5410052,0,0,782,63685261
589,socha,boyaca,1953,890,69816233,67,14312400,0,0,957,84128633
590,socha,boyaca,1954,896,68621500,270,43325444,0,0,1166,111946944
591,socha,boyaca,1955,942,74742402,399,58692938,0,0,1341,133435340
592,socha,boyaca,1956,813,68372002,386,47819216,0,0,1199,116191218
593,socha,boyaca,1957,727,622479,242,288290,0,0,969,910769
594,socha,boyaca,1958,771,786045,141,230523,15,70037,927,1086605
595,socha,boyaca,1959,767,874076,145,264833,14,64565,926,1203474
596,socha,boyaca,1960,522,591006,125,206417,12,44992,659,842415
597,sogamoso,boyaca,1952,2789,167183799,120,52566677,0,0,2909,219750476
598,sogamoso,boyaca,1953,2525,192947399,147,55813086,0,0,2672,248760485
599,sogamoso,boyaca,1954,2890,237499375,281,85753229,0,0,3171,323252604
600,sogamoso,boyaca,1955,3527,334953464,282,129774613,0,0,3809,464728077
601,sogamoso,boyaca,1956,3543,361066352,259,120537031,0,0,3802,481603383
602,sogamoso,boyaca,1957,3117,3194007,208,1097663,0,0,3325,4291670
603,sogamoso,boyaca,1958,3161,2918633,262,1927848,104,371805,3527,5218286
604,sogamoso,boyaca,1959,3033,2972573,278,2170643,99,421056,3410,5564272
605,sogamoso,boyaca,1960,2864,2937208,296,2330495,94,357202,3254,5624905
606,tamara,boyaca,1954,205,30936000,305,61180000,0,0,510,92116000
607,tamara,boyaca,1955,263,36768775,294,71499917,0,0,557,108268692
608,tamara,boyaca,1956,249,35310370,303,87915984,0,0,552,123226354
609,tamara,boyaca,1957,246,280423,264,631637,0,0,510,912060
610,tamara,boyaca,1958,265,353770,234,532039,0,0,499,885809
611,tamara,boyaca,1959,269,466960,222,573131,0,0,491,1040091
612,tamara,boyaca,1960,281,516114,214,506145,0,0,495,1022259
613,toca,boyaca,1960,381,574194,61,454453,153,549327,595,1577974
614,tunja,boyaca,1952,3471,461886802,289,114733446,0,0,3760,576620248
615,tunja,boyaca,1953,3464,449032284,670,166828451,0,0,4134,615860735
616,tunja,boyaca,1954,2831,424775659,569,185280853,0,0,3400,610056512
617,tunja,boyaca,1955,2212,314276554,670,319478284,0,0,2882,633754838
618,tunja,boyaca,1956,1865,247603469,675,335512362,0,0,2540,583115831
619,tunja,boyaca,1957,1561,2134246,581,2898940,0,0,2142,5033186
620,tunja,boyaca,1958,1569,2380692,254,1642741,558,2396075,2381,6419508
621,tunja,boyaca,1959,1944,3456994,349,2061058,560,2314314,2853,7832366
622,tunja,boyaca,1960,1733,3880073,348,2564880,384,1559869,2465,8004822
623,ventaquemada,boyaca,1954,708,78424017,96,12520775,0,0,804,90944792
624,ventaquemada,boyaca,1955,598,55913557,99,22052023,0,0,697,77965580
625,ventaquemada,boyaca,1956,611,58871400,90,27854266,0,0,701,86725666
626,ventaquemada,boyaca,1957,630,752672,82,266226,0,0,712,1018898
627,ventaquemada,boyaca,1958,688,1011045,53,138077,86,348282,827,1497404
628,ventaquemada,boyaca,1959,782,1405005,89,202377,91,372586,962,1979968
629,ventaquemada,boyaca,1960,1026,2076390,104,276691,80,335797,1210,2688878
630,yopal,boyaca,1954,212,62071584,1100,130821959,0,0,1312,192893543
631,yopal,boyaca,1955,190,48116646,628,123466701,0,0,818,171583347
632,yopal,boyaca,1956,201,44142050,551,107537251,0,0,752,151679301
633,yopal,boyaca,1957,171,366385,480,962102,0,0,651,1328487
634,yopal,boyaca,1958,187,382765,454,719853,0,0,641,1102618
635,yopal,boyaca,1959,177,394556,493,857691,0,0,670,1252247
636,yopal,boyaca,1960,186,369220,540,1139427,0,0,726,1508647
637,aguadas,caldas,1952,710,73421603,66,30071300,0,0,776,103492903
638,aguadas,caldas,1953,711,89560803,85,30152481,0,0,796,119713284
639,aguadas,caldas,1954,796,107655000,136,40469288,0,0,932,148124288
640,aguadas,caldas,1955,669,109417345,141,49498022,0,0,810,158915367
641,aguadas,caldas,1956,665,109729709,166,66281439,0,0,831,176011148
642,aguadas,caldas,1957,504,870617,200,1119607,0,0,704,1990224
643,aguadas,caldas,1958,509,875957,153,885208,72,434406,734,2195571
644,aguadas,caldas,1959,505,860643,164,898843,67,375876,736,2135362
645,aguadas,caldas,1960,511,940898,155,906669,68,390990,734,2238557
646,anserma,caldas,1952,705,96715767,164,34936247,0,0,869,131652014
647,anserma,caldas,1953,621,66913088,166,25191450,0,0,787,92104538
648,anserma,caldas,1954,722,100607300,142,30091500,0,0,864,130698800
649,anserma,caldas,1955,719,98116743,159,51112453,0,0,878,149229196
650,anserma,caldas,1956,930,173515000,220,110981370,0,0,1150,284496370
651,anserma,caldas,1957,830,1676791,262,1530569,0,0,1092,3207360
652,anserma,caldas,1958,851,1655265,207,962662,92,631923,1150,3249850
653,anserma,caldas,1959,1026,2080035,270,1072462,91,620914,1387,3773411
654,anserma,caldas,1960,1094,2010563,280,1058447,92,600624,1466,3669634
655,apia,caldas,1952,321,72053800,166,49185400,0,0,487,121239200
656,apia,caldas,1953,440,77550700,267,53097250,0,0,707,130647960
657,apia,caldas,1954,526,94596800,265,34963500,0,0,791,129560300
658,apia,caldas,1955,528,91387026,221,29640677,0,0,749,121007703
659,apia,caldas,1956,379,73350065,194,37771628,0,0,573,111121693
660,apia,caldas,1957,367,854745,160,318384,0,0,527,1173129
661,apia,caldas,1958,426,970051,110,252062,34,130476,570,1352589
662,apia,caldas,1959,397,740845,174,437626,17,71829,588,1250300
663,apia,caldas,1960,382,696164,215,478527,20,123856,617,1298547
664,aranzazu,caldas,1954,441,48552862,145,29076226,0,0,586,77629088
665,aranzazu,caldas,1955,532,67036500,176,38195915,0,0,708,105232415
666,aranzazu,caldas,1956,569,65138364,226,58858842,0,0,795,123997206
667,aranzazu,caldas,1957,464,537257,245,803126,0,0,709,1340383
668,aranzazu,caldas,1958,509,631160,244,638541,71,321570,824,1591271
669,aranzazu,caldas,1959,599,865505,246,710525,68,308668,913,1884698
670,aranzazu,caldas,1960,614,945036,231,640563,61,239990,906,1825589
671,armenia,caldas,1952,876,149160053,352,115280454,0,0,1228,264440507
672,armenia,caldas,1953,977,178025500,376,105176066,0,0,1353,283201566
673,armenia,caldas,1954,1053,235309700,425,162119314,0,0,1478,397429014
674,armenia,caldas,1955,1142,242652100,659,300241488,0,0,1801,542893588
675,armenia,caldas,1956,911,233549064,619,297301562,0,0,1530,530850626
676,armenia,caldas,1957,722,2100590,514,2788243,0,0,1236,4888833
677,armenia,caldas,1958,788,2820885,280,1676158,204,920638,1272,5417681
678,armenia,caldas,1959,886,3221710,296,2212115,179,772316,1361,6206141
679,armenia,caldas,1960,980,3457283,396,2696497,171,825947,1547,6979727
680,belalcazar,caldas,1953,171,33581900,30,9776600,0,0,201,43358500
681,belalcazar,caldas,1954,264,66600500,38,14734250,0,0,302,81334750
682,belalcazar,caldas,1955,387,98541000,35,8940471,0,0,422,107481471
683,belalcazar,caldas,1956,352,102915518,50,15231611,0,0,402,118147129
684,belalcazar,caldas,1957,296,989578,61,215231,0,0,357,1204809
685,belalcazar,caldas,1958,302,850140,67,168892,7,83817,376,1102849
686,belalcazar,caldas,1959,289,1028450,98,279900,9,97734,396,1406084
687,belalcazar,caldas,1960,403,1325408,155,445550,11,133880,569,1904838
688,belen de umbria,caldas,1955,320,51080000,78,28297000,0,0,398,79377000
689,belen de umbria,caldas,1956,294,59418345,140,50147000,0,0,434,109565345
690,belen de umbria,caldas,1957,221,456871,154,536198,0,0,375,993069
691,belen de umbria,caldas,1958,242,470850,100,251739,28,237970,370,960559
692,belen de umbria,caldas,1959,300,588000,92,269225,36,324983,428,1182208
693,belen de umbria,caldas,1960,300,533210,128,340802,35,313814,463,1187826
694,calarca,caldas,1952,542,120606600,244,65955800,0,0,786,186562400
695,calarca,caldas,1953,529,118581300,227,50025800,0,0,756,168507100
696,calarca,caldas,1954,463,123500300,214,55707000,0,0,677,179207300
697,calarca,caldas,1955,526,138106100,216,86107866,0,0,742,224213966
698,calarca,caldas,1956,526,152774798,230,103243242,0,0,756,256018040
699,calarca,caldas,1957,374,1442970,201,1110388,0,0,575,2553358
700,calarca,caldas,1958,375,1449680,136,741710,77,366796,588,2558186
701,calarca,caldas,1959,460,1691715,180,987783,67,337196,707,3016694
702,calarca,caldas,1960,477,1842600,196,1039254,61,268387,734,3150241
703,chinchina,caldas,1955,139,19055058,30,8101290,0,0,169,27156348
704,chinchina,caldas,1956,202,35310500,67,43618682,0,0,269,78929182
705,chinchina,caldas,1957,214,396860,93,596982,0,0,307,993842
706,chinchina,caldas,1958,241,458910,60,260881,45,369710,346,1089501
707,chinchina,caldas,1959,306,598190,100,334570,58,444060,464,1376820
708,chinchina,caldas,1960,319,607509,124,328192,59,402615,502,1338316
709,filandia,caldas,1952,173,12990665,41,4099945,0,0,214,17090610
710,filandia,caldas,1953,362,35068500,102,11620200,0,0,464,46688700
711,filandia,caldas,1954,355,39414800,138,16141850,0,0,493,55556650
712,filandia,caldas,1955,431,39196000,172,21693053,0,0,603,60889053
713,filandia,caldas,1956,430,39394000,166,25366847,0,0,596,64760847
714,filandia,caldas,1957,372,365413,122,238338,0,0,494,603751
715,filandia,caldas,1958,351,346477,73,98040,56,160862,480,605379
716,filandia,caldas,1959,368,389775,96,132353,49,126284,513,648412
717,filandia,caldas,1960,381,384128,134,189518,50,137564,565,711210
718,genova,caldas,1959,154,452785,49,292650,8,44200,211,789635
719,genova,caldas,1960,178,632000,63,409390,6,64023,247,1105413
720,la dorada,caldas,1952,132,41687948,120,93585890,0,0,252,135273838
721,la dorada,caldas,1953,198,68759812,220,146498307,0,0,418,215258119
722,la dorada,caldas,1954,293,102595530,333,211201447,0,0,626,313796977
723,la dorada,caldas,1955,224,66578647,430,275256066,0,0,654,341834713
724,la dorada,caldas,1956,235,76396427,512,323046553,0,0,747,399442980
725,la dorada,caldas,1957,282,836060,505,2623993,0,0,787,3460053
726,la dorada,caldas,1958,238,738146,351,1980036,21,239961,610,2958143
727,la dorada,caldas,1959,358,1243103,340,2641663,40,217259,738,4102025
728,la dorada,caldas,1960,264,1141310,344,3508624,37,167379,645,4817313
729,manizales,caldas,1952,650,121183270,187,84590106,0,0,837,205773376
730,manizales,caldas,1953,652,117959107,208,102393611,0,0,860,220352718
731,manizales,caldas,1954,754,194003487,258,203607207,0,0,1012,397610694
732,manizales,caldas,1955,573,157007826,413,303038932,0,0,986,460046758
733,manizales,caldas,1956,394,125364482,412,338567658,0,0,806,463932140
734,manizales,caldas,1957,269,1151431,447,3863778,0,0,716,5015209
735,manizales,caldas,1958,385,2028174,388,3812075,216,1325944,989,7166193
736,manizales,caldas,1959,470,2526909,476,4574980,206,1257601,1152,8359490
737,manizales,caldas,1960,518,2708470,543,5318562,187,1026773,1248,9053805
738,manzanares,caldas,1952,1043,103463627,102,31817877,0,0,1145,135281504
739,manzanares,caldas,1953,1033,104563942,128,28083837,0,0,1161,132647779
740,manzanares,caldas,1954,1016,130907770,185,38794139,0,0,1201,169701909
741,manzanares,caldas,1955,1428,218881282,308,69105687,0,0,1736,287986969
742,manzanares,caldas,1956,1099,147762841,474,85715390,0,0,1573,233478231
743,manzanares,caldas,1957,847,1156763,400,684627,0,0,1247,1841390
744,manzanares,caldas,1958,875,1320690,315,470880,27,134724,1217,1926294
745,manzanares,caldas,1959,924,1412195,361,626218,28,124659,1313,2163072
746,manzanares,caldas,1960,902,1365598,352,840944,29,107545,1283,2314087
747,marsella,caldas,1952,168,22563500,104,11414500,0,0,272,33978000
