,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
144,144,chia,cundinamarca,1960,287,489474.3789473685,111,371343.3473684211,54,96118.89473684212,452,956936.6210526316
145,145,choconta,cundinamarca,1960,1317,922757.4947368422,177,382799.0210526316,50,110181.47368421053,1544,1415737.9894736845
146,146,el colegio,cundinamarca,1960,475,300148.42105263163,44,57424.38947368422,86,132826.0105263158,605,490398.82105263165
147,147,facatativa,cundinamarca,1960,784,1092727.0736842107,195,596095.5157894738,196,537181.3894736842,1175,2226003.9789473685
148,148,fomeque,cundinamarca,1960,470,476518.76842105266,194,185142.34736842106,98,186489.28421052633,762,848150.4
149,149,fusagasuga,cundinamarca,1960,748,684496.7684210527,445,490290.3789473685,511,898504.5789473685,1704,2073291.7263157896
150,150,gachala,cundinamarca,1960,649,537295.7368421053,224,225407.1157894737,25,48163.86315789474,898,810867.7894736843
151,151,gacheta,cundinamarca,1960,863,574793.6210526316,664,445628.8736842106,86,124443.22105263159,1613,1144865.7157894738
152,152,girardot,cundinamarca,1960,294,640569.6631578947,241,1495604.5263157897,55,678250.6105263159,590,2814424.8000000003
153,153,guaduas,cundinamarca,1960,340,271471.38947368425,101,206451.2210526316,76,214773.34736842106,517,692695.9578947369
154,154,guasca,cundinamarca,1960,300,252750.09473684212,90,88645.51578947369,33,59654.96842105264,423,401050.5789473685
155,155,guatavita,cundinamarca,1960,205,170069.43157894738,33,29549.4,20,37743.22105263158,258,237362.05263157896
156,156,la calera,cundinamarca,1960,411,477470.052631579,147,233115.09473684212,118,239003.7157894737,676,949588.8631578948
157,157,la mesa,cundinamarca,1960,840,722384.4,83,272428.04210526316,105,262357.42105263163,1028,1257169.863157895
158,158,la palma,cundinamarca,1960,598,499746.3157894737,186,411372.4421052632,75,164375.14736842108,859,1075493.905263158
159,159,la peña,cundinamarca,1960,364,199134.06315789477,30,36485.4,17,52772.65263157895,411,288392.1157894737
160,160,la vega,cundinamarca,1960,337,364149.12631578953,62,133296.28421052633,47,140012.7157894737,446,637458.1263157895
161,161,medina,cundinamarca,1960,269,274291.42105263163,552,344263.9578947369,2,4543.2947368421055,823,623098.6736842106
162,162,nocaima,cundinamarca,1960,185,121042.86315789475,44,75084.88421052632,33,130393.04210526317,262,326520.7894736842
163,163,pacho,cundinamarca,1960,732,548476.0105263159,410,731162.3052631579,132,436577.71578947373,1274,1716216.0315789476
164,164,pasca,cundinamarca,1960,635,694759.5789473685,351,267180.4105263158,46,119950.38947368422,1032,1081890.3789473686
165,165,san bernardo,cundinamarca,1960,320,253582.73684210528,102,63629.210526315794,35,82781.05263157896,457,399993.00000000006
166,166,san francisco,cundinamarca,1960,435,475701.1578947369,142,285055.6421052632,80,194176.86315789475,657,954933.6631578949
167,167,san juan de rioseco,cundinamarca,1960,726,721562.4947368422,125,260059.73684210528,76,256318.48421052634,927,1237940.7157894738
168,168,sasaima,cundinamarca,1960,367,287879.4315789474,130,210318.09473684212,94,210844.2,591,709041.7263157895
169,169,soacha,cundinamarca,1960,387,395613.4421052632,86,173247.53684210527,73,101303.71578947369,546,670164.6947368422
170,170,sopo,cundinamarca,1960,85,113182.95789473686,70,160319.3052631579,42,135733.0105263158,197,409235.27368421055
171,171,subachoque,cundinamarca,1960,325,615021.8842105264,77,233735.14736842108,12,19764.378947368423,414,868521.4105263159
172,172,tocaima,cundinamarca,1960,315,367060.42105263163,93,347094.18947368424,19,71743.04210526317,427,785897.652631579
173,173,ubate,cundinamarca,1960,835,831127.1368421053,200,751313.2105263158,121,204507.85263157898,1156,1786948.2000000002
174,174,une,cundinamarca,1960,344,328665.47368421056,57,61158.12631578948,53,127325.52631578948,454,517149.12631578953
175,175,utica,cundinamarca,1960,173,152041.73684210528,91,176881.4210526316,9,80815.67368421053,273,409738.8315789474
176,176,vergara,cundinamarca,1960,640,523302.41052631586,62,92577.88421052632,41,143495.21052631582,743,759375.505263158
177,177,villeta,cundinamarca,1960,360,293036.8736842105,94,170456.4947368421,103,314185.2315789474,557,777678.6000000001
178,178,viota,cundinamarca,1960,603,783316.5157894738,66,131243.93684210526,161,290567.4,830,1205127.8526315792
179,179,zipaquira,cundinamarca,1960,395,564671.4631578948,149,719875.7368421053,70,112855.48421052632,614,1397402.6842105265
180,180,quibdo,choco,1960,324,49785.12631578948,12,11388.568421052632,0,0.0,336,61173.69473684211
181,181,el carmen,choco,1960,166,114936.8210526316,78,72633.12631578949,29,47547.56842105264,273,235117.51578947372
182,182,neiva,huila,1960,1247,2653404.378947369,1502,4723871.242105263,212,498045.06315789477,2961,7875320.684210527
183,183,acevedo,huila,1960,466,251840.14736842108,243,172455.15789473685,29,60909.031578947375,738,485204.3368421053
184,184,algeciras,huila,1960,301,276076.42105263163,230,304038.3789473685,26,50487.31578947369,557,630602.1157894738
185,185,baraya,huila,1960,229,259126.70526315793,576,817998.6631578949,25,83506.86315789474,830,1160632.2315789475
186,186,campoalegre,huila,1960,269,431468.58947368426,141,530989.452631579,42,80664.82105263158,452,1043122.8631578948
187,187,garzon,huila,1960,617,785896.5789473685,804,1697769.6,107,342974.4631578948,1528,2826640.6421052637
188,188,gigante,huila,1960,470,385233.06315789477,285,561111.6631578947,51,137072.96842105265,806,1083417.6947368423
189,189,guadalupe,huila,1960,240,113859.37894736843,215,295812.88421052636,16,28509.000000000004,471,438181.2631578948
190,190,la plata,huila,1960,418,403758.94736842107,271,563179.5789473684,40,98653.32631578948,729,1065591.8526315792
191,191,palermo,huila,1960,338,380273.17894736846,460,793895.5263157896,36,72329.27368421054,834,1246497.9789473685
192,192,pitalito,huila,1960,667,502154.052631579,376,543503.2421052632,24,59781.66315789474,1067,1105438.957894737
193,193,san agustin,huila,1960,321,211888.89473684214,145,177536.9052631579,10,24199.768421052635,476,413625.56842105265
194,194,tello,huila,1960,266,372911.4631578948,328,459677.49473684217,30,83725.35789473685,624,916314.3157894738
195,195,tesalia,huila,1960,258,240822.00000000003,209,334386.60000000003,8,17003.936842105264,475,592212.5368421053
196,196,timana,huila,1960,652,456614.27368421055,230,250504.48421052634,9,24006.5052631579,891,731125.2631578948
197,197,yaguara,huila,1960,341,520961.7789473685,235,676262.6842105264,24,61983.25263157895,600,1259207.7157894738
198,198,santa marta,magdalena,1960,564,1135127.9368421054,329,1860254.5263157897,52,139540.83157894737,945,3134923.2947368426
199,199,aguachica,magdalena,1960,580,813918.6631578949,296,854489.4315789475,133,302698.95789473684,1009,1971107.052631579
200,200,cienaga,magdalena,1960,279,387059.4,156,488709.91578947374,9,25568.71578947369,444,901338.0315789474
201,201,codazzi,magdalena,1960,227,715415.1157894738,147,1081997.7473684212,13,41609.55789473685,387,1839022.4210526317
202,202,chiriguana,magdalena,1960,133,149807.40000000002,167,492161.8105263158,1,2214.4736842105267,301,644183.6842105264
203,203,el banco,magdalena,1960,167,314529.3473684211,390,1190773.7684210527,52,119427.5052631579,609,1624730.6210526316
204,204,fundacion,magdalena,1960,434,943316.4000000001,391,2100325.4842105266,51,130748.43157894738,876,3174390.315789474
205,205,guamal,magdalena,1960,292,312683.68421052635,438,756163.5789473685,20,41247.189473684215,750,1110094.452631579
206,206,pivijay,magdalena,1960,318,477904.89473684214,249,1044892.2947368422,14,29055.5052631579,581,1551852.6947368423
207,207,plato,magdalena,1960,423,595659.0631578948,585,1726628.6210526316,32,92458.7052631579,1040,2414746.3894736846
208,208,valledupar,magdalena,1960,869,1803582.7894736843,660,2561199.063157895,50,151406.65263157897,1579,4516188.505263158
209,209,villavicencio,meta,1960,897,1569917.4315789475,1049,3665379.663157895,101,459851.4315789474,2047,5695148.52631579
210,210,acacias,meta,1960,274,334178.8421052632,502,539795.8105263158,53,100650.37894736843,829,974625.0315789474
211,211,granada,meta,1960,254,212490.15789473685,789,735783.9789473685,21,50965.1052631579,1064,999239.2421052633
212,212,guamal,meta,1960,330,298293.6315789474,830,486267.82105263165,51,138335.08421052631,1211,922896.5368421053
213,213,puerto lopez,meta,1960,319,239821.32631578948,217,452382.88421052636,0,0.0,536,692204.2105263158
214,214,restrepo,meta,1960,604,539122.6105263159,1009,790801.705263158,22,44387.71578947369,1635,1374312.0315789476
215,215,san martin,meta,1960,239,320377.7052631579,883,1117445.9684210527,27,45709.95789473685,1149,1483533.6315789474
216,216,pasto,nariño,1960,1847,1647723.5684210528,951,1849460.7789473685,222,571423.3263157895,3020,4068607.673684211
217,217,contadero,nariño,1960,630,509942.5578947369,132,105939.34736842106,24,64512.85263157896,786,680394.757894737
218,218,el tambo,nariño,1960,312,198143.05263157896,345,346220.7473684211,25,37294.95789473684,682,581658.757894737
219,219,ipiales,nariño,1960,1009,1462504.452631579,287,776535.6631578949,51,168127.13684210528,1347,2407167.252631579
220,220,la cruz,nariño,1960,895,811449.7263157895,158,273525.3473684211,11,33403.38947368421,1064,1118378.4631578948
221,221,la union,nariño,1960,1014,783765.3157894737,361,542436.0,87,128107.16842105264,1462,1454308.4842105266
222,222,samaniego,nariño,1960,952,618361.0421052632,324,321988.2315789474,17,35077.26315789474,1293,975426.5368421053
223,223,sandona,nariño,1960,802,486921.6947368421,242,216151.4210526316,32,62839.51578947369,1076,765912.6315789474
224,224,tumaco,nariño,1960,1153,291586.86315789475,239,240369.44210526318,2,2808.2210526315794,1394,534764.5263157896
225,225,tuquerres,nariño,1960,1121,1016700.5684210528,438,563133.4105263158,62,180493.29473684213,1621,1760327.2736842106
226,226,cucuta,norte de santander,1960,593,1446399.1894736844,496,2692269.063157895,72,356953.8315789474,1161,4495622.084210527
227,227,arboledas,norte de santander,1960,326,214801.26315789475,100,96577.35789473685,46,66439.57894736843,472,377818.2
228,228,cachira,norte de santander,1960,738,463973.8421052632,184,152319.8210526316,19,40560.56842105264,941,656854.2315789474
229,229,convencion,norte de santander,1960,291,213970.76842105266,131,329127.15789473685,58,164856.15789473685,480,707954.0842105264
230,230,chinacota,norte de santander,1960,253,237930.56842105265,160,346705.5157894737,39,109387.48421052632,452,694023.5684210527
231,231,durania,norte de santander,1960,368,735843.5684210527,72,164048.21052631582,33,73681.04210526317,473,973572.8210526317
232,232,gramalote,norte de santander,1960,468,384973.2315789474,140,180692.46315789476,50,181301.24210526317,658,746966.9368421054
233,233,ocaña,norte de santander,1960,760,845233.2000000001,197,885732.0315789474,27,45980.52631578948,984,1776945.757894737
234,234,pamplona,norte de santander,1960,1089,1306390.7684210527,499,968177.0210526317,55,108292.32631578948,1643,2382860.115789474
235,235,salazar,norte de santander,1960,328,283699.04210526316,113,196030.57894736843,30,110788.64210526316,471,590518.2631578948
236,236,sardinata,norte de santander,1960,606,493776.6315789474,152,187729.38947368422,12,23802.5052631579,770,705308.5263157896
237,237,toledo,norte de santander,1960,854,474426.1578947369,228,261728.24210526317,24,52968.06315789474,1106,789122.4631578948
238,238,bucaramanga,santander,1960,3253,4377867.915789474,1374,5020735.263157895,137,664732.9263157896,4764,10063336.105263159
239,239,barichara,santander,1960,503,295120.89473684214,91,156886.2,35,98290.42105263159,629,550297.5157894738
240,240,barrancabermeja,santander,1960,379,327942.3473684211,277,983852.2736842106,3,10736.842105263158,659,1322531.4631578948
