,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
0,0,medellin,antioquia,1954,1801,51553369.881355934,960,508973398.52542377,0,0.0,2761,560526768.4067798
1,1,abejorral,antioquia,1954,347,37418872.881355934,32,5915956.7796610175,0,0.0,379,43334829.661016956
2,2,amalfi,antioquia,1954,535,50378074.881355934,277,72527393.03389831,0,0.0,812,122905467.91525425
3,3,andes,antioquia,1954,415,84234723.9661017,322,62831701.77966102,0,0.0,737,147066425.74576274
4,4,bolivar,antioquia,1954,359,118557711.8644068,52,21621514.830508478,0,0.0,411,140179226.69491526
5,5,concordia,antioquia,1954,434,90643423.72881357,42,17681440.677966103,0,0.0,476,108324864.40677968
6,6,fredonia,antioquia,1954,574,155403469.220339,54,19249858.372881357,0,0.0,628,174653327.59322035
7,7,frontino,antioquia,1954,958,92823165.45762713,687,130327248.9661017,0,0.0,1645,223150414.42372882
8,8,granada,antioquia,1954,913,48674272.06779662,82,10848577.372881357,0,0.0,995,59522849.44067797
9,9,ituango,antioquia,1954,817,75082286.44067797,184,28640343.152542375,0,0.0,1001,103722629.59322035
10,10,jerico,antioquia,1954,308,58763350.525423735,74,30841111.57627119,0,0.0,382,89604462.10169493
11,11,liborina,antioquia,1954,645,42937091.89830509,125,22541862.559322037,0,0.0,770,65478954.457627125
12,12,marinilla,antioquia,1954,568,27334222.77966102,173,13493676.813559324,0,0.0,741,40827899.593220346
13,13,rionegro,antioquia,1954,435,35142999.61016949,204,41524094.54237288,0,0.0,639,76666921.27118644
14,14,santa rosa de osos,antioquia,1954,139,10154489.847457629,455,82900672.88135594,0,0.0,594,93055162.72881357
15,15,sonson,antioquia,1954,915,59903130.50847458,108,19288993.52542373,0,0.0,1023,79192124.03389831
16,16,sopetran,antioquia,1954,725,50343655.9322034,87,34980900.0,0,0.0,812,85324555.9322034
17,17,tamesis,antioquia,1954,774,68202659.59322034,239,36041657.6440678,0,0.0,1013,104244317.23728815
18,18,turbo,antioquia,1954,301,15963617.18644068,129,32900800.16949153,0,0.0,430,48864417.355932206
19,19,urrao,antioquia,1954,651,51663686.33898306,146,43921365.10169492,0,0.0,797,95585051.44067797
20,20,yarumal,antioquia,1954,825,68785593.91525425,491,101920105.47457628,0,0.0,1316,170705699.38983053
21,21,yolombo,antioquia,1954,897,73561386.05084747,229,80599958.2881356,0,0.0,1126,154161344.33898306
22,22,barranquilla,atlantico,1954,726,158951770.01694918,296,152625332.38983053,0,0.0,1022,311577102.4067797
23,23,sabanalarga,atlantico,1954,655,35574980.84745763,69,16877830.220338985,0,0.0,724,52452811.06779662
24,24,cartagena,bolivar,1954,753,109429989.45762713,461,261604083.35593224,0,0.0,1214,371034072.81355935
