,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
0,0,medellin,antioquia,1955,1935,308776791.9,1592,829873111.8,0,0.0,3527,1138649903.7
1,1,abejorral,antioquia,1955,361,35150900.0,64,10364784.4,0,0.0,425,45515684.4
2,2,amalfi,antioquia,1955,534,55917896.0,277,71527947.95,0,0.0,811,127445843.95
3,3,andes,antioquia,1955,457,87494695.6,384,94316912.05,0,0.0,841,181811607.65
4,4,betulia,antioquia,1955,209,35133101.85,50,15139304.1,0,0.0,259,50272405.949999996
5,5,bolivar,antioquia,1955,409,126785575.0,69,29270192.0,0,0.0,478,156055767.0
6,6,cañasgordas,antioquia,1955,905,60276420.6,376,58828058.0,0,0.0,1281,119104478.6
7,7,concordia,antioquia,1955,357,93139985.05,60,30758707.75,0,0.0,417,123898692.8
8,8,fredonia,antioquia,1955,649,164016278.79999998,72,47747983.3,0,0.0,721,211764262.1
9,9,frontino,antioquia,1955,644,73397762.64999999,512,129324269.14999999,0,0.0,1156,202722031.79999998
10,10,granada,antioquia,1955,920,48384635.85,98,11534111.549999999,0,0.0,1018,59918747.4
11,11,ituango,antioquia,1955,841,74683036.6,193,39275240.25,0,0.0,1034,113958276.85
12,12,jerico,antioquia,1955,290,63442300.0,130,39527933.35,0,0.0,420,102970233.35
13,13,la ceja,antioquia,1955,226,27626182.349999998,131,31535139.4,0,0.0,357,59161321.75
14,14,liborina,antioquia,1955,502,36743330.8,129,24214814.45,0,0.0,631,60958145.25
15,15,marinilla,antioquia,1955,840,44880890.8,283,19397933.3,0,0.0,1123,64278824.1
16,16,remedios,antioquia,1955,100,12023504.15,123,42369726.449999996,0,0.0,223,54393230.6
17,17,rionegro,antioquia,1955,299,19718420.7,243,43496165.15,0,0.0,542,63214585.85
18,18,santa rosa de osos,antioquia,1955,140,11205300.95,450,107059321.55,0,0.0,590,118264622.5
19,19,sonson,antioquia,1955,770,47267681.449999996,112,16110115.45,0,0.0,882,63377796.9
20,20,sopetran,antioquia,1955,829,59148525.0,137,53520623.15,0,0.0,966,112669148.14999999
21,21,tamesis,antioquia,1955,888,64822574.199999996,238,40803570.85,0,0.0,1126,105626145.05
22,22,turbo,antioquia,1955,289,14981444.65,169,47570836.5,0,0.0,458,62552281.15
23,23,urrao,antioquia,1955,486,38494496.55,190,51666388.1,0,0.0,676,90160884.64999999
24,24,yarumal,antioquia,1955,888,68015950.25,559,130023106.0,0,0.0,1447,198039056.25
25,25,yolombo,antioquia,1955,795,75877949.6,210,87248052.8,0,0.0,1005,163126002.4
26,26,barranquilla,atlantico,1955,846,154647351.85,438,280365901.45,0,0.0,1284,435013253.3
27,27,sabanalarga,atlantico,1955,711,40369833.699999996,147,43399016.1,0,0.0,858,83768849.8
28,28,cartagena,bolivar,1955,834,119458662.55,619,366221114.5,0,0.0,1453,485679777.05
29,29,calamar,bolivar,1955,336,42883378.9,217,77961939.64999999,0,0.0,553,120845318.55
30,30,corozal,bolivar,1955,124,17101150.0,362,145503113.04999998,0,0.0,486,162604263.04999998
31,31,el carmen,bolivar,1955,121,16025381.5,263,114997741.85,0,0.0,384,131023123.35
32,32,magangue,bolivar,1955,545,54917183.35,437,163659601.79999998,0,0.0,982,218576785.15
33,33,maria la baja,bolivar,1955,506,28728524.4,177,65399396.949999996,0,0.0,683,94127921.35
34,34,mompos,bolivar,1955,244,66208307.1,482,180464014.25,0,0.0,726,246672321.35
35,35,ovejas,bolivar,1955,58,8108915.0,95,36138254.05,0,0.0,153,44247169.05
36,36,san juan nepomuceno,bolivar,1955,162,10264975.7,236,77107639.5,0,0.0,398,87372615.2
37,37,san marcos,bolivar,1955,207,36114290.0,179,120548059.1,0,0.0,386,156662349.1
38,38,san onofre,bolivar,1955,337,32313009.25,139,64555123.4,0,0.0,476,96868132.64999999
39,39,since,bolivar,1955,205,23939377.05,369,102852378.3,0,0.0,574,126791755.35
40,40,sincelejo,bolivar,1955,653,86264555.2,460,261681646.0,0,0.0,1113,347946201.2
41,41,sucre,bolivar,1955,35,7423820.1,242,66308664.05,0,0.0,277,73732484.14999999
42,42,tunja,boyaca,1955,2212,267135070.9,670,271556541.4,0,0.0,2882,538691612.3
43,43,chiquinquira,boyaca,1955,1734,163970706.9,412,104077056.6,0,0.0,2146,268047763.5
44,44,duitama,boyaca,1955,1137,126763686.64999999,236,90601011.25,0,0.0,1373,217364697.9
45,45,el cocuy,boyaca,1955,922,63491610.199999996,355,49439855.6,0,0.0,1277,112931465.8
46,46,el espino,boyaca,1955,475,30601975.4,80,13507695.95,0,0.0,555,44109671.35
47,47,garagoa,boyaca,1955,1403,114020398.25,309,47392406.199999996,0,0.0,1712,161412804.45
48,48,guateque,boyaca,1955,1077,64336052.05,160,20982567.05,0,0.0,1237,85318619.1
49,49,guayata,boyaca,1955,833,60189860.0,72,10653687.5,0,0.0,905,70843547.5
50,50,la uvita,boyaca,1955,975,84080133.39999999,133,15263722.85,0,0.0,1108,99343856.25
51,51,leiva,boyaca,1955,1017,60666814.55,234,49230047.55,0,0.0,1251,109896862.1
52,52,miraflores,boyaca,1955,710,74026415.0,1504,124782513.45,0,0.0,2214,198808928.45
53,53,moniquira,boyaca,1955,1634,103796904.25,196,42787387.55,0,0.0,1830,146584291.79999998
54,54,pauna,boyaca,1955,844,56068113.949999996,249,30525854.5,0,0.0,1093,86593968.45
55,55,pesca,boyaca,1955,1512,83665160.0,97,16865252.9,0,0.0,1609,100530412.89999999
56,56,puebloviejo,boyaca,1955,1119,59676885.0,51,6227227.5,0,0.0,1170,65904112.5
57,57,ramiriqui,boyaca,1955,1371,93358208.1,336,34923171.4,0,0.0,1707,128281379.5
58,58,saboya,boyaca,1955,1007,83933942.75,168,19756535.55,0,0.0,1175,103690478.3
59,59,san luis de gaceno,boyaca,1955,374,52682389.699999996,647,55170875.199999996,0,0.0,1021,107853264.89999999
60,60,san luis de palenque,boyaca,1955,34,7073368.5,428,94658551.7,0,0.0,462,101731920.2
61,61,santa rosa de viterbo,boyaca,1955,976,87865188.5,84,21109409.15,0,0.0,1060,108974597.64999999
62,62,soata,boyaca,1955,856,66373753.65,84,22715123.75,0,0.0,940,89088877.39999999
63,63,socha,boyaca,1955,942,63531041.699999996,399,49888997.3,0,0.0,1341,113420039.0
64,64,sogamoso,boyaca,1955,3527,284710444.4,282,110308421.05,0,0.0,3809,395018865.45
65,65,tamara,boyaca,1955,263,31253458.75,294,60774929.449999996,0,0.0,557,92028388.2
66,66,ventaquemada,boyaca,1955,598,47526523.449999996,99,18744219.55,0,0.0,697,66270743.0
67,67,yopal,boyaca,1955,190,40899149.1,628,104946695.85,0,0.0,818,145845844.95
68,68,manizales,caldas,1955,573,133456652.1,413,257583092.2,0,0.0,986,391039744.3
69,69,aguadas,caldas,1955,669,93004743.25,141,42073318.699999996,0,0.0,810,135078061.95
70,70,anserma,caldas,1955,719,83399231.55,159,43445585.05,0,0.0,878,126844816.6
71,71,apia,caldas,1955,528,77678972.1,221,25194575.45,0,0.0,749,102856547.55
72,72,aranzazu,caldas,1955,532,56981025.0,176,32466527.75,0,0.0,708,89447552.75
73,73,armenia,caldas,1955,1142,206254285.0,659,255205264.79999998,0,0.0,1801,461459549.8
74,74,belalcazar,caldas,1955,387,83759850.0,35,7599400.35,0,0.0,422,91359250.35
75,75,belen de umbria,caldas,1955,320,43418000.0,78,24052450.0,0,0.0,398,67470450.0
76,76,calarca,caldas,1955,526,117390185.0,216,73191686.1,0,0.0,742,190581871.1
77,77,chinchina,caldas,1955,139,16196799.299999999,30,6886096.5,0,0.0,169,23082895.8
78,78,filandia,caldas,1955,431,33316600.0,172,18439095.05,0,0.0,603,51755695.05
79,79,la dorada,caldas,1955,224,56591849.949999996,430,233967656.1,0,0.0,654,290559506.05
80,80,manzanares,caldas,1955,1428,186049089.7,308,58739833.949999996,0,0.0,1736,244788923.65
81,81,marsella,caldas,1955,345,50653378.5,141,23036761.2,0,0.0,486,73690139.7
82,82,pacora,caldas,1955,325,44319850.0,80,21586484.4,0,0.0,405,65906334.4
83,83,palestina,caldas,1955,55,12814600.0,15,8558073.7,0,0.0,70,21372673.7
84,84,pensilvania,caldas,1955,966,95748841.6,472,52627035.15,0,0.0,1438,148375876.75
85,85,pereira,caldas,1955,661,115118446.95,569,289027376.8,0,0.0,1230,404145823.75
86,86,pijao,caldas,1955,117,36912100.0,48,24344566.95,0,0.0,165,61256666.949999996
87,87,riosucio,caldas,1955,1704,73668921.14999999,133,24227553.4,0,0.0,1837,97896474.55
88,88,salamina,caldas,1955,589,56859905.949999996,347,73215356.05,0,0.0,936,130075262.0
