,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
34,34,sonson,antioquia,1961,689,398070.14851485146,78,117797.8811881188,117,128462.43564356436,884,644330.4653465346
35,35,sopetran,antioquia,1961,518,324586.21782178216,183,300323.34653465345,96,180712.18811881187,797,805621.7524752475
36,36,tamesis,antioquia,1961,611,549990.5643564357,180,226986.35643564357,84,133644.74257425743,875,910621.6633663366
37,37,titiribi,antioquia,1961,271,492253.51485148515,89,400328.28712871287,20,49150.87128712871,380,941732.6732673267
38,38,turbo,antioquia,1961,453,289212.41584158415,196,351545.52475247526,0,0.0,649,640757.9405940594
39,39,urrao,antioquia,1961,368,374090.04950495047,297,383021.61386138614,84,121674.8910891089,749,878786.5544554455
40,40,yarumal,antioquia,1961,673,394658.198019802,365,919243.6930693069,112,274147.21782178216,1150,1588049.108910891
41,41,yolombo,antioquia,1961,231,157009.30693069307,122,359615.64356435643,3,14390.58415841584,356,531015.5346534654
42,42,barranquilla,atlantico,1961,1826,2033634.5940594058,711,3442212.1782178218,107,310033.0396039604,2644,5785879.811881188
43,43,sabanalarga,atlantico,1961,1202,477615.50495049503,334,722472.5643564357,20,37810.18811881188,1556,1237898.2574257425
44,44,cartagena,bolivar,1961,1507,2503403.168316832,1028,4837414.128712871,116,581320.2178217821,2651,7922137.514851484
45,45,calamar,bolivar,1961,1095,1084710.415841584,478,1859559.4752475247,3,32367.326732673268,1576,2976637.217821782
46,46,corozal,bolivar,1961,204,405741.35643564357,384,1149844.4851485149,89,188394.0,677,1743979.8415841584
47,47,el carmen,bolivar,1961,562,551351.9108910891,401,1323726.207920792,131,392070.3267326733,1094,2267148.4455445544
48,48,magangue,bolivar,1961,591,760490.2871287129,453,1578307.0990099008,20,76010.70297029703,1064,2414808.089108911
49,49,marta la baja,bolivar,1961,468,316303.0099009901,184,510346.3960396039,14,41982.594059405936,666,868632.0
50,50,majagual,bolivar,1961,347,427467.8613861386,153,321881.198019802,0,0.0,500,749349.0594059406
51,51,mompos,bolivar,1961,525,947115.9504950495,533,2144011.722772277,16,36869.46534653465,1074,3127997.138613861
52,52,ovejas,bolivar,1961,202,248388.6831683168,226,580888.9900990098,26,68457.14851485148,454,897734.8217821781
53,53,san juan nepomuceno,bolivar,1961,681,318987.3267326733,329,808533.801980198,54,143096.9108910891,1064,1270618.0396039605
54,54,san onofre,bolivar,1961,756,464037.38613861386,361,966658.5445544554,0,0.0,1117,1430695.9306930692
55,55,since,bolivar,1961,528,562305.2970297029,457,1135778.0792079207,66,138233.22772277228,1051,1836316.603960396
56,56,sincelejo,bolivar,1961,1236,1065620.2574257425,500,2238908.584158416,33,197521.48514851485,1769,3502050.326732673
57,57,sucre,bolivar,1961,242,303306.0891089109,240,624653.5544554455,1,6059.405940594059,483,934019.0495049504
58,58,tuaja,boyaca,1961,1716,2004845.3465346533,428,1521387.0594059406,370,825483.9801980198,2514,4351716.386138613
59,59,chiquinquira,boyaca,1961,1647,1626041.5841584157,577,997177.7524752475,126,385005.0594059406,2350,3008224.3960396037
60,60,duitama,boyaca,1961,1029,1158727.5742574257,252,727923.0,96,189909.35643564357,1377,2076559.9306930692
61,61,el cocuy,boyaca,1961,590,434890.6336633663,262,331900.42574257427,43,156563.9405940594,895,923355.0
62,62,el espino,boyaca,1961,1111,499964.10891089105,188,207210.9801980198,27,57272.49504950495,1326,764447.5841584158
63,63,garagoa,boyaca,1961,1470,1199281.1584158416,367,512274.801980198,92,159828.44554455444,1929,1871384.405940594
64,64,guateque,boyaca,1961,1293,783536.7326732673,169,262555.0693069307,78,146596.72277227722,1540,1192688.5247524753
65,65,guayata,boyaca,1961,1104,831860.4950495049,136,149560.27722772278,11,17717.19801980198,1251,999137.9702970297
66,66,la uvita,boyaca,1961,1197,706658.0198019801,273,267651.0297029703,10,20397.47524752475,1480,994706.5247524752
67,67,leiva,boyaca,1961,1305,928689.801980198,201,282528.38613861386,107,168381.29702970295,1613,1379599.4851485149
68,68,miraflores,boyaca,1961,1493,1737228.6534653464,1190,759845.4653465346,137,307485.0594059406,2820,2804559.1782178218
69,69,moniquira,boyaca,1961,1211,714056.5544554455,255,483685.51485148515,93,179311.45544554456,1559,1377053.524752475
70,70,orocue,boyaca,1961,55,52524.9504950495,139,154106.34653465345,0,0.0,194,206631.29702970295
71,71,pauna,boyaca,1961,1074,667598.0792079208,208,244098.62376237623,34,67329.08910891089,1316,979025.7920792078
72,72,pazde ariporo,boyaca,1961,51,97881.11881188118,226,467400.35643564357,0,0.0,277,565281.4752475247
73,73,pesca,boyaca,1961,1269,590205.3267326732,113,148036.33663366336,61,126797.61386138614,1443,865039.2772277227
74,74,pueblo viejo,boyaca,1961,1118,513155.4356435643,103,87365.52475247525,18,19842.534653465347,1239,620413.9900990098
75,75,puerto boyaca,boyaca,1961,285,491646.5643564356,129,662816.702970297,3,5220.178217821782,417,1159683.4455445544
76,76,ramiriqui,boyaca,1961,1567,1125164.5247524753,125,151309.42574257424,142,227805.38613861386,1834,1504279.3366336634
77,77,saboya,boyaca,1961,1549,1400449.396039604,469,706900.396039604,22,33644.346534653465,2040,2140994.1386138615
78,78,san luis de gaceno,boyaca,1961,739,1086347.9702970297,220,292232.52475247526,5,14632.960396039603,964,1393213.4554455446
79,79,san luis de palenque,boyaca,1961,131,201970.099009901,354,599246.4653465346,0,0.0,485,801216.5643564357
80,80,santa rosa de vitervo,boyaca,1961,786,541463.4653465346,110,198580.36633663366,83,156613.9306930693,979,896657.7623762375
81,81,soata,boyaca,1961,1409,679504.8118811881,253,207974.9702970297,47,77795.19801980197,1709,965274.9801980198
82,82,socha,boyaca,1961,610,367104.0594059406,87,83457.20792079208,12,27434.9702970297,709,477996.23762376234
83,83,sogamoso,boyaca,1961,2585,1465837.4554455446,357,1400367.0891089109,102,193496.52475247523,3044,2554750.5742574255
84,84,tamara,boyaca,1961,242,219985.21782178216,125,93378.9801980198,0,0.0,367,313364.198019802
85,85,toca,boyaca,1961,634,526770.4158415841,80,362106.0594059406,127,219738.29702970295,841,1108614.7722772276
86,86,ventaquemada,boyaca,1961,1084,1249959.0,118,213130.51485148515,68,150882.23762376237,1270,1613971.7524752475
87,87,yopal,boyaca,1961,300,359633.31683168316,605,776802.7128712871,0,0.0,905,1136436.0297029703
88,88,manizales,caldas,1961,505,1487699.2871287127,640,3593661.4752475247,182,537612.7128712871,1327,5618973.475247525
89,89,aguadas,caldas,1961,494,480374.55445544556,199,605448.2673267326,56,178399.0099009901,749,1264221.8316831682
90,90,anserma,caldas,1961,909,836517.1485148515,264,494257.1584158416,94,265326.23762376234,1267,1596100.5445544554
91,91,apia,caldas,1961,337,323776.27722772275,264,408535.7524752475,30,115857.86138613861,631,848169.8910891089
92,92,aranzazu,caldas,1961,612,476944.42574257427,219,299572.9900990099,48,90188.70297029703,879,866706.1188118812
93,93,armenia,caldas,1961,794,1629133.396039604,461,1475147.7326732674,127,293497.9306930693,1382,3397779.0594059406
94,94,belalcazar,caldas,1961,378,662617.2475247524,162,249752.55445544553,13,59680.60396039604,553,972050.405940594
95,95,belen de umbrla,caldas,1961,288,270714.0594059406,173,232887.71287128713,52,214949.8514851485,513,718551.6237623763
96,96,calarca,caldas,1961,471,971438.9108910891,225,605235.6831683168,50,121087.63366336633,746,1697762.2277227722
97,97,chinchina,caldas,1961,340,429322.0396039604,146,235812.8910891089,77,248531.58415841582,563,913666.5148514851
98,98,filandia,caldas,1961,355,188420.76237623763,142,164104.8712871287,76,102469.09900990098,573,454994.7326732673
99,99,genova,caldas,1961,143,220972.900990099,88,236397.11881188117,6,39594.17821782178,237,496964.198019802
100,100,la dorada,caldas,1961,314,930313.7227722772,396,2122510.425742574,37,72073.60396039604,747,3124897.7524752473
101,101,manzanares,caldas,1961,912,773464.4851485149,335,522981.26732673263,32,63314.732673267325,1279,1359760.4851485149
102,102,marsella,caldas,1961,200,165351.08910891088,126,141438.1485148515,51,142075.900990099,377,448865.13861386135
103,103,montenegro,caldas,1961,134,165383.9108910891,55,103560.80198019801,29,84944.28712871287,218,353889.0
104,104,neira,caldas,1961,157,133458.41584158415,74,110705.34653465346,19,69452.91089108911,250,313616.6732673267
105,105,pacora,caldas,1961,471,425621.2574257426,183,289264.9306930693,35,82516.48514851485,689,797402.6732673267
106,106,pensilvania,caldas,1961,847,674837.0495049505,464,457944.6534653465,36,71433.32673267326,1347,1204215.0297029703
107,107,pereira,caldas,1961,578,1140250.4257425743,456,2013566.3465346533,151,378487.1584158416,1185,3532303.930693069
108,108,pijao,caldas,1961,114,467255.9405940594,69,315230.4950495049,17,42742.544554455446,200,825228.9801980198
109,109,quimbaya,caldas,1961,290,321642.8613861386,91,124308.71287128712,47,121644.59405940594,428,567596.1683168317
110,110,quinchia,caldas,1961,482,186350.46534653465,140,121566.83168316832,24,114003.17821782178,646,421920.47524752474
111,111,riosucio,caldas,1961,840,333486.47524752474,194,318411.17821782175,184,385328.7326732673,1218,1037226.3861386138
112,112,salamina,caldas,1961,552,622506.0,264,491567.7920792079,69,141095.28712871287,885,1255169.0792079207
113,113,samana,caldas,1961,340,229407.08910891088,129,108486.08910891089,8,26552.821782178216,477,364446.0
114,114,santa rosa de,caldas,1961,449,387532.33663366333,382,349085.40594059404,164,326142.47524752474,995,1062760.2178217822
115,115,santuario,caldas,1961,234,327923.9405940594,63,114143.0495049505,2,6614.851485148514,299,448681.8415841584
116,116,viterbo,caldas,1961,130,188104.15841584158,23,44771.94059405941,26,64507.425742574254,179,297383.52475247526
117,117,cucuta,norte de santander,1961,767,2017585.7524752475,656,3246754.425742574,73,387974.1683168317,1496,5652314.346534654
118,118,arboledas,norte de santander,1961,409,259165.84158415842,127,92338.78217821782,45,49324.069306930694,581,400828.6930693069
119,119,cachira,norte de santander,1961,782,535482.8316831683,196,153513.0297029703,19,42948.56435643564,997,731944.4257425743
120,120,convencion,norte de santander,1961,370,283309.0396039604,175,444786.6534653465,59,120835.66336633662,604,848931.3564356435
121,121,chinacota,norte de santander,1961,313,291512.9702970297,172,361719.7722772277,36,126467.37623762376,521,779700.1188118812
122,122,durania,norte de santander,1961,490,804272.5247524752,122,279424.45544554456,31,78367.81188118811,643,1162064.792079208
123,123,gramalote,norte de santander,1961,570,476410.6930693069,158,275489.37623762374,47,135090.9207920792,775,886990.9900990098
124,124,ocaña,norte de santander,1961,1058,1274062.306930693,248,1074276.1188118812,26,40024.900990099006,1332,2388363.326732673
125,125,pamplona,norte de santander,1961,1407,1736051.108910891,577,1216812.0297029703,59,114178.900990099,2043,3067042.0396039602
126,126,salazar,norte de santander,1961,315,278986.6633663366,102,200589.56435643564,30,85188.17821782178,447,564764.405940594
127,127,sardinata,norte de santander,1961,619,554890.0990099009,162,180193.099009901,15,35814.118811881184,796,770897.3168316832
128,128,toledo,norte de santander,1961,1068,592847.2277227723,288,369328.3663366336,22,45195.594059405936,1378,1007371.1881188118
129,129,bucaramanga,santander,1961,2994,5402268.920792079,1406,5724889.366336633,125,608473.9306930692,4525,11735632.217821782
130,130,barichara,santander,1961,376,246480.47524752474,91,139341.59405940594,36,85568.91089108911,503,471390.98019801977
131,131,barrancabermeja,santander,1961,749,848584.4554455446,346,1350629.4653465345,3,10300.990099009901,1098,2209514.910891089
132,132,bolivar,santander,1961,343,266666.88118811883,356,307816.30693069304,4,6660.29702970297,703,581143.4851485149
133,133,cimitarra,santander,1961,451,377826.68316831684,510,955897.0396039604,45,105176.13861386139,1006,1438899.8613861385
134,134,concepcion,santander,1961,1310,872025.2673267326,267,382368.71287128713,38,169769.40594059406,1615,1424163.3861386138
135,135,charala,santander,1961,1038,825484.9900990098,277,565408.2178217821,27,91720.21782178218,1342,1482613.4257425743
136,136,gambita,santander,1961,512,411605.34653465345,207,267039.0297029703,1,954.3564356435643,720,679598.7326732673
137,137,guepsa,santander,1961,652,514656.14851485146,101,223268.40594059406,61,148316.0792079208,814,886240.6336633663
138,138,malaga,santander,1961,1998,1011503.702970297,266,311313.0891089109,73,196280.31683168316,2337,1519097.108910891
139,139,matanza,santander,1961,491,228465.35643564357,107,114931.27722772276,16,32521.336633663366,614,375917.9702970297
140,140,oiba,santander,1961,415,425935.8415841584,117,333522.3267326733,24,56782.18811881188,556,816240.3564356435
141,141,onzaga,santander,1961,549,333437.4950495049,114,127540.39603960396,5,21207.920792079207,668,482185.8118811881
142,142,piedecuesta,santander,1961,735,402890.40594059404,91,137042.0495049505,18,91326.35643564357,844,631258.8118811881
143,143,puente nacional,santander,1961,899,573079.4257425743,480,453394.03960396035,131,227056.54455445544,1510,1253530.00990099
144,144,puerto wilches,santander,1961,787,1150289.8514851485,284,699617.4950495049,3,9562.752475247524,1074,1859470.603960396
145,145,rionegro,santander,1961,567,706909.4851485149,321,580275.4752475247,37,181522.1287128713,925,1468707.0891089109
146,146,san andres,santander,1961,1132,670075.3663366337,515,336472.7524752475,15,49478.07920792079,1662,1056026.1980198019
147,147,san gil,santander,1961,1513,1221099.5643564356,287,656469.4752475247,63,287630.9108910891,1863,2165199.9504950494
148,148,san vicente,santander,1961,702,844125.7425742574,374,875849.7623762375,44,149148.74257425743,1120,1869124.2475247525
149,149,socorro,santander,1961,545,841390.4257425743,359,1807428.3861386138,54,256566.8613861386,958,2905385.168316832
150,150,suaita,santander,1961,877,745172.1089108911,271,642756.0297029703,21,66872.10891089108,1169,1454800.2475247525
151,151,sucre,santander,1961,452,371356.7524752475,662,766357.8118811881,6,7142.524752475248,1120,1144857.0891089109
152,152,surata,santander,1961,209,129603.11881188118,139,144178.51485148515,8,21627.534653465347,356,295409.1683168317
153,153,tona,santander,1961,911,751327.9603960395,271,399530.4653465346,26,104175.32673267326,1208,1255033.7524752475
154,154,velez,santander,1961,481,375975.0297029703,428,592110.504950495,37,94037.43564356436,946,1062122.9702970297
155,155,zapatoca,santander,1961,274,321961.48514851485,110,297269.40594059404,37,93565.30693069307,421,712796.198019802
156,156,ibague,tolima,1961,856,1033367.0495049504,1176,4764472.514851485,324,1067118.4455445544,2356,6864958.00990099
157,157,alpujarra,tolima,1961,171,228064.9306930693,101,198200.13861386137,1,5051.524752475248,273,431316.5940594059
158,158,anzoategui,tolima,1961,248,247425.74257425743,214,459102.0,7,30868.128712871287,469,737395.8712871287
159,159,armero,tolima,1961,310,804273.5346534653,212,733732.4554455446,49,480019.0693069307,571,2018025.0594059406
160,160,ataco,tolima,1961,223,276728.52475247526,364,562827.9207920792,3,5752.9009900990095,590,845309.3465346535
161,161,cajamarca,tolima,1961,325,273928.0693069307,164,361003.7524752475,50,149067.44554455444,539,783999.2673267326
162,162,casabianca,tolima,1961,264,136718.37623762377,122,78684.41584158415,11,32827.841584158414,397,248230.63366336632
163,163,cunday,tolima,1961,241,281838.6237623762,449,548028.3267326732,42,150119.25742574257,732,979986.207920792
164,164,chaparral,tolima,1961,1780,1424972.316831683,3013,4077282.8613861385,53,160451.55445544553,4846,6167657.227722772
165,165,dolores,tolima,1961,175,169118.0198019802,146,175947.47524752474,6,8269.069306930693,327,353334.5643564356
166,166,espinal,tolima,1961,848,1495867.3663366337,294,1448234.8811881188,284,2300576.168316832,1426,5244678.415841584
167,167,falan,tolima,1961,151,88139.10891089108,81,67790.61386138614,23,45975.74257425743,255,201905.46534653465
168,168,fresno,tolima,1961,341,214445.40594059406,122,190105.27722772278,59,107519.10891089108,522,512069.7920792079
169,169,guamo,tolima,1961,1784,1397012.1980198019,332,875447.8217821781,164,1169595.1188118812,2280,3442055.138613861
170,170,herveo,tolima,1961,246,196031.8811881188,147,115896.74257425743,20,45832.841584158414,413,357761.4653465346
171,171,honda,tolima,1961,120,373370.4950495049,107,564644.7326732673,21,78911.13861386139,248,1016926.3663366337
172,172,icononzo,tolima,1961,678,823056.6831683168,267,388010.5247524752,58,144615.29702970295,1003,1355682.504950495
173,173,libano,tolima,1961,1030,1083047.108910891,781,1161205.8712871287,177,574968.4455445544,1988,2819221.425742574
174,174,mariquita,tolima,1961,98,112674.14851485148,30,81800.9702970297,13,18892.722772277226,141,213367.84158415842
175,175,melgar,tolima,1961,216,455834.9702970297,177,781909.2772277227,17,97003.51485148515,410,1334747.7623762377
176,176,natagaima,tolima,1961,492,670928.2277227723,262,636831.4455445544,13,35616.17821782178,767,1343375.8514851485
177,177,ortega,tolima,1961,562,575525.9108910891,377,644223.9207920792,5,12307.158415841584,944,1232056.9900990098
178,178,planadas,tolima,1961,282,357433.7524752475,813,861706.0990099009,44,151358.9108910891,1139,1370498.7623762377
179,179,purificacion,tolima,1961,821,896773.396039604,871,1999321.1881188117,122,1693375.7227722772,1814,4589470.306930693
180,180,roncesvalles,tolima,1961,111,132746.43564356436,268,505036.33663366333,8,58755.02970297029,387,696537.801980198
181,181,rovira,tolima,1961,757,655599.4455445544,968,1294514.316831683,46,144960.6831683168,1771,2095074.4455445544
182,182,san antonio,tolima,1961,349,358111.396039604,243,477611.4653465346,13,93291.11881188118,605,929013.9801980198
183,183,san luis,tolima,1961,884,554216.4950495049,246,481114.30693069304,12,24097.752475247526,1142,1059428.5544554456
184,184,santa laabel,tolima,1961,156,176474.64356435643,143,282181.48514851485,18,79024.75247524753,317,537680.8811881188
185,185,venadillo,tolima,1961,268,456166.7227722772,153,426543.297029703,6,16707.80198019802,427,899417.8217821781
186,186,villahermosa,tolima,1961,247,168826.15841584158,59,68639.43564356436,17,45686.40594059406,323,283152.0
187,187,villarrica,tolima,1961,444,640593.8316831683,540,752168.198019802,66,137454.59405940594,1050,1530216.6237623761
188,188,cali,valle del cauca,1961,898,1856393.9405940594,956,5829479.257425742,325,931164.0594059406,2179,8617037.257425742
189,189,alcala,valle del cauca,1961,179,187899.65346534652,53,81491.43564356436,3,6539.108910891089,235,275930.198019802
190,190,bolivar,valle del cauca,1961,285,207737.64356435643,172,265416.62376237626,37,84888.74257425743,494,558043.0099009901
191,191,buenaventura,valle del cauca,1961,118,91299.59405940594,30,78554.13861386139,2,9197.673267326732,150,179051.40594059406
192,192,buga,valle del cauca,1961,569,762617.6435643564,728,2644102.0693069305,179,495293.8217821782,1476,3902013.5346534653
193,193,caicedonia,valle del cauca,1961,236,544512.8613861386,134,302233.57425742573,21,67190.22772277228,391,913936.6633663366
194,194,cartago,valle del cauca,1961,668,1537806.5346534653,806,2385941.079207921,142,474953.40594059404,1616,4398701.01980198
195,195,dagua,valle del cauca,1961,343,172936.45544554456,238,366573.35643564357,62,238964.79207920792,643,778474.603960396
196,196,ei aguila,valle del cauca,1961,120,164960.76237623763,56,82887.62376237623,5,13949.257425742573,181,261797.64356435643
197,197,el cairo,valle del cauca,1961,319,392558.10891089105,278,348171.44554455444,27,84831.17821782178,624,825560.7326732673
198,198,el cerrito,valle del cauca,1961,307,245163.56435643564,158,658756.396039604,147,268990.6633663366,612,1172910.6237623761
199,199,palmira,valle del cauca,1961,627,927694.5445544554,487,3310540.2772277226,300,482740.24752475246,1414,4720975.0693069305
200,200,restrepo,valle del cauca,1961,237,159041.22772277228,116,203997.47524752474,28,55648.069306930694,381,418686.7722772277
201,201,roldanillo,valle del cauca,1961,404,322404.3267326733,213,621543.5643564357,66,82242.80198019801,683,1026190.6930693069
202,202,sevilla,valle del cauca,1961,418,597103.4554455446,405,1139852.0198019801,89,368424.0,912,2105379.4752475247
203,203,tulua,valle del cauca,1961,486,603170.9405940594,498,1745478.5346534653,219,522661.1287128713,1203,2871310.603960396
204,204,trujillo,valle del cauca,1961,197,336841.3663366336,142,274919.7920792079,85,232929.62376237623,424,844690.7821782178
205,205,versalles,valle del cauca,1961,496,388541.7326732673,222,299018.04950495047,46,150990.29702970295,764,838550.0792079208
206,206,zarzal,valle del cauca,1961,159,224377.27722772278,173,767475.2673267326,35,79462.54455445544,367,1071315.0891089109
207,207,arauca,arauca,1961,79,109838.85148514851,738,831090.9504950495,0,0.0,817,940929.801980198
208,208,tame,arauca,1961,265,584484.2376237623,681,978494.0792079207,4,7018.811881188119,950,1569997.1287128713
209,209,florencia,caqueta,1961,908,852392.7920792078,643,1532334.3861386138,109,237499.42574257424,1660,2622226.603960396
210,210,belen de los andaquies,caqueta,1961,284,224032.900990099,195,380831.64356435643,23,40611.148514851484,502,645475.6930693069
211,211,puerto rico,caqueta,1961,235,211507.60396039602,337,673547.9108910891,44,77480.10891089108,616,962535.6237623763
212,212,san vicente del caguän,caqueta,1961,314,444864.41584158415,268,469926.11881188117,46,84052.54455445544,628,998843.0792079207
213,213,solano,caqueta,1961,185,179666.43564356436,157,260910.9504950495,0,0.0,342,440577.38613861386
214,214,riobacha,guajira,1961,342,413244.9207920792,126,348078.0297029703,75,173346.9801980198,543,934669.9306930692
215,215,barrancas,guajira,1961,312,289478.0198019802,126,248806.27722772278,20,37949.0495049505,458,576233.3465346535
216,216,fonseca,guajira,1961,382,619293.0,159,476697.0,18,45071.37623762376,559,1141061.3762376236
217,217,san juan del cesar,guajira,1961,493,1217928.4752475247,333,1405128.7722772276,4,18314.554455445545,830,2641371.801980198
218,218,villanueva,guajira,1961,522,736767.207920792,260,897335.405940594,38,104884.27722772276,820,1738986.8910891088
219,219,san andres y prov,san andres y providencia,1961,102,71263.15841584158,14,31098.38613861386,0,0.0,116,102361.54455445544
220,220,leticia,amazonas,1961,98,157615.75247524751,63,104042.01980198019,0,0.0,161,261657.77227722772
221,221,mitu,vaupes,1961,174,473571.35643564357,1,1471.930693069307,0,0.0,175,475043.28712871287
222,222,puerto carreño,vichada,1961,27,27965.673267326732,14,21915.861386138615,0,0.0,41,49881.53465346534
223,223,mocoa,putumayo,1961,312,148572.59405940594,496,335426.4950495049,9,17184.980198019803,817,501184.0693069307
224,224,sibundoy,putumayo,1961,118,147335.9702970297,302,461925.68316831684,60,137775.23762376237,480,747036.8910891089
