,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
141,141,choconta,cundinamarca,1959,1273,873457.5168539325,172,357279.06741573033,55,138827.1573033708,1500,1369563.7415730336
142,142,el colegio,cundinamarca,1959,465,303980.0561797753,34,49471.14606741573,111,181676.32584269662,610,535127.5280898876
143,143,facatativa,cundinamarca,1959,748,1023048.5393258426,189,605345.9325842697,186,572283.0337078652,1123,2200677.5056179776
144,144,fomeque,cundinamarca,1959,425,419411.96629213484,214,217640.49438202247,101,218333.29213483146,740,855385.7528089888
145,145,fusagasuga,cundinamarca,1959,594,473155.65168539324,481,503585.4606741573,506,998118.1348314607,1581,1974859.2471910112
146,146,gachala,cundinamarca,1959,599,402510.3370786517,209,199454.1235955056,28,62755.78651685393,836,664720.2471910112
147,147,gacheta,cundinamarca,1959,894,558825.3370786516,513,362897.08988764044,95,174856.07865168538,1502,1096578.5056179776
148,148,girardot,cundinamarca,1959,309,731164.0786516854,237,1503559.6516853932,55,245917.98876404495,601,2480641.7191011235
149,149,guaduas,cundinamarca,1959,288,227262.3033707865,93,185101.34831460673,76,250113.7415730337,457,662477.3932584269
150,150,guasca,cundinamarca,1959,382,266395.9213483146,79,83266.95505617978,32,63282.97752808989,493,412945.8539325843
151,151,guatavita,cundinamarca,1959,248,202742.76404494382,40,55591.71910112359,22,42750.033707865165,310,301084.5168539326
152,152,la calera,cundinamarca,1959,317,300027.84269662923,145,206598.13483146066,125,287448.606741573,587,794074.584269663
153,153,la mesa,cundinamarca,1959,518,461485.2471910112,56,190317.67415730338,78,218988.26966292135,652,870791.1910112359
154,154,la palma,cundinamarca,1959,621,472716.13483146066,186,383112.57303370786,88,210295.92134831462,895,1066124.629213483
155,155,la peña,cundinamarca,1959,313,162392.0224719101,33,46689.6404494382,15,51707.12359550562,361,260788.78651685393
156,156,la vega,cundinamarca,1959,328,370794.06741573033,71,173869.88764044942,50,185118.5393258427,449,729782.4943820224
157,157,medina,cundinamarca,1959,373,337126.6179775281,585,420496.1460674157,1,1014.8426966292135,959,758637.6067415731
158,158,nocaima,cundinamarca,1959,188,137681.66292134832,38,72554.66292134831,36,166696.07865168538,262,376932.40449438203
159,159,pacho,cundinamarca,1959,711,521360.96629213484,474,752190.404494382,148,539169.7078651686,1333,1812721.0786516853
160,160,pasca,cundinamarca,1959,633,616097.7640449438,184,139718.79775280898,45,97828.31460674157,862,853644.8764044944
161,161,rafael reyes,cundinamarca,1959,309,177106.3820224719,32,46192.247191011236,30,95894.32584269663,371,319192.9550561798
162,162,san bernardo,cundinamarca,1959,314,258818.1235955056,110,70570.82022471911,35,97808.25842696629,459,427197.202247191
163,163,san francisco,cundinamarca,1959,368,431305.2808988764,136,237238.8202247191,83,236042.8988764045,587,904587.0
164,164,san juan de rioseco,cundinamarca,1959,780,804185.1910112359,109,226117.3820224719,82,303173.797752809,971,1333476.370786517
165,165,sasaima,cundinamarca,1959,330,273257.42696629214,117,199828.31460674157,86,232398.9775280899,533,705484.7191011236
166,166,soacha,cundinamarca,1959,353,379496.15730337077,61,121174.2808988764,136,236230.2808988764,550,736900.7191011236
167,167,sopo,cundinamarca,1959,101,149195.62921348313,56,165908.1573033708,38,143683.61797752808,195,458787.40449438203
168,168,subachoque,cundinamarca,1959,399,692116.415730337,103,300643.28089887643,19,44097.23595505618,521,1036856.9325842697
