,Cod Dep,cod_mpio,Oficina,Departamento,Anio,Poblacion,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
59,17,66001,pereira,caldas,1952,94796.36,459,1020.18,311,1223.57,0,0.0,770,2243.75
60,17,63548,pijao,caldas,1952,1975.51,137,16823.99,86,14566.58,0,0.0,223,31390.57
61,17,17614,riosucio,caldas,1952,28140.69,1303,2368.74,123,1227.65,0,0.0,1426,3596.39
62,17,17653,salamina,caldas,1952,18709.03,929,4509.77,305,4179.69,0,0.0,1234,8689.47
63,17,66682,santa rosa de cabal,caldas,1952,19511.35,520,2762.96,322,2906.8,0,0.0,842,5669.76
64,17,66687,santuario,caldas,1952,10876.12,361,7524.88,160,4043.11,0,0.0,521,11567.99
65,18,18001,florencia,caqueta,1952,15883.77,1054,4654.63,298,5984.96,0,0.0,1352,10639.58
66,19,19100,bolivar,cauca,1952,21591.58,354,1319.17,216,1384.36,0,0.0,570,2703.54
67,19,19256,el tambo,cauca,1952,14508.93,540,1670.74,57,634.01,0,0.0,597,2304.75
68,19,19001,popayan,cauca,1952,37277.35,2122,5217.21,417,4566.83,0,0.0,2539,9784.04
69,19,19573,puerto tejada,cauca,1952,9752.6,550,4903.69,103,4073.44,0,0.0,653,8977.13
70,19,19698,santander,cauca,1952,14059.59,723,4389.82,199,3256.79,0,0.0,922,7646.62
71,23,23068,ayapel,cordoba,1952,8316.62,203,3643.37,164,7506.26,0,0.0,367,11148.91
72,23,23162,cerete,cordoba,1952,10818.32,583,9245.44,264,7875.7,0,0.0,847,17121.14
73,23,23417,lorica,cordoba,1952,19051.77,1543,6371.76,178,4053.53,0,0.0,1721,10425.29
74,23,23001,monteria,cordoba,1952,51549.7,689,2488.95,176,2166.86,0,0.0,865,4655.81
75,23,23660,sahagun,cordoba,1952,17778.65,549,2291.38,458,7293.64,0,0.0,1007,9585.03
76,23,23807,tierralta,cordoba,1952,8666.37,92,1476.01,22,852.43,0,0.0,114,2328.45
77,25,25040,anolaima,cundinamarca,1952,14997.81,603,4735.96,18,502.6,0,0.0,621,5238.56
78,25,25053,arbelaez,cundinamarca,1952,7224.54,575,6316.11,53,2907.74,0,0.0,628,9223.85
79,25,11001,bogota,cundinamarca,1952,562223.35,1184,640.57,736,830.08,0,0.0,1920,1470.65
80,25,25175,chia,cundinamarca,1952,7814.21,119,1851.04,26,905.69,0,0.0,145,2756.73
81,25,25183,choconta,cundinamarca,1952,8874.01,1095,9246.93,141,3533.14,0,0.0,1236,12780.07
82,25,25269,facatativa,cundinamarca,1952,14546.27,1182,12122.7,106,3712.09,0,0.0,1288,15834.79
83,25,25279,fomeque,cundinamarca,1952,8540.69,459,3804.35,112,2100.87,0,0.0,571,5905.22
84,25,25290,fusagasuga,cundinamarca,1952,16434.53,1133,6213.61,101,1973.7,0,0.0,1234,8132.55
85,25,25297,gacheta,cundinamarca,1952,12179.46,2017,10817.27,212,2924.11,0,0.0,2229,13741.37
86,25,25307,girardot,cundinamarca,1952,32310.38,829,6286.57,151,2694.1,0,0.0,980,8980.66
87,25,25322,guasca,cundinamarca,1952,4543.37,177,4367.46,4,207.36,0,0.0,181,4574.82
88,25,25326,guatavita,cundinamarca,1952,4044.15,264,8407.16,13,1374.58,0,0.0,277,9781.73
89,25,25377,la calera,cundinamarca,1952,5785.9,195,3107.42,51,3674.44,0,0.0,246,6781.87
90,25,25386,la mesa,cundinamarca,1952,11270.33,1348,9915.25,55,1992.63,0,0.0,1405,11907.88
91,25,25394,la palma,cundinamarca,1952,11338.71,625,3241.97,67,1469.87,0,0.0,692,4711.84
92,25,25398,la peña,cundinamarca,1952,6222.0,229,2505.06,32,1226.13,0,0.0,261,3731.2
93,25,25513,pacho,cundinamarca,1952,18324.54,800,3812.67,74,1845.32,0,0.0,874,5657.99
94,25,25662,san juan de rioseco,cundinamarca,1952,9678.31,563,9932.64,29,1936.79,0,0.0,592,11869.43
95,25,25718,sasaima,cundinamarca,1952,5587.97,310,4989.26,44,2768.65,0,0.0,354,7757.91
96,25,25754,soacha,cundinamarca,1952,11426.99,451,5641.65,28,729.14,0,0.0,479,6370.79
97,25,25758,sopo,cundinamarca,1952,2350.73,131,8360.17,12,3093.77,0,0.0,143,11453.94
98,25,25843,ubate,cundinamarca,1952,8440.78,1166,12293.89,156,9057.82,0,0.0,1322,21351.7
99,25,25845,une,cundinamarca,1952,4373.29,944,16256.58,154,5513.04,0,0.0,1098,21769.62
100,25,25862,vergara,cundinamarca,1952,8407.52,276,3465.92,3,92.18,0,0.0,279,3558.1
101,25,25875,villeta,cundinamarca,1952,8773.33,269,3399.45,21,963.55,0,0.0,290,4363.0
102,25,25899,zipaquira,cundinamarca,1952,16605.12,395,2925.22,84,2159.7,0,0.0,479,5084.91
103,41,41006,acevedo,huila,1952,1093.04,532,23279.11,38,5837.6,0,0.0,570,29116.71
104,41,41078,baraya,huila,1952,5469.0,158,3997.14,50,1961.6,0,0.0,208,5958.74
105,41,41298,garzon,huila,1952,14018.74,915,5222.68,301,4859.95,0,0.0,1216,10082.63
106,41,41396,la plata,huila,1952,9600.02,389,2869.58,235,3930.75,0,0.0,624,6800.33
107,41,41001,neiva,huila,1952,40811.87,914,3767.18,251,2532.46,0,0.0,1165,6299.64
108,41,41524,palermo,huila,1952,6170.84,217,4417.96,38,1610.72,0,0.0,255,6028.68
109,41,41551,pitalito,huila,1952,15231.89,915,4680.43,116,1598.88,0,0.0,1031,6279.32
110,41,41668,san agustin,huila,1952,4036.59,268,7034.77,50,4547.77,0,0.0,318,11582.55
111,41,41885,yaguara,huila,1952,2715.42,288,21533.76,72,7260.22,0,0.0,360,28793.98
112,47,20178,chiriguana,magdalena,1952,4213.31,215,3173.8,253,10577.14,0,0.0,468,13750.94
113,47,47245,el banco,magdalena,1952,18975.59,188,1907.0,504,6639.7,0,0.0,692,8546.7
114,47,47288,fundacion,magdalena,1952,4020.32,202,16414.03,333,44731.75,0,0.0,535,61145.78
115,47,47555,plato,magdalena,1952,10670.56,315,4640.52,641,18221.54,0,0.0,956,22862.06
116,47,44001,riohacha,magdalena,1952,7332.81,46,406.38,67,2088.15,0,0.0,113,2494.53
117,47,44650,san juan del cesar,magdalena,1952,8444.07,237,4550.35,324,9754.24,0,0.0,561,14303.4
118,47,47001,santa marta,magdalena,1952,39209.75,390,1998.7,155,1723.38,0,0.0,545,3722.08
119,47,20001,valledupar,magdalena,1952,15056.8,464,6153.34,530,12657.09,0,0.0,994,18810.43
120,47,44874,villanueva,magdalena,1952,5199.49,281,7172.09,189,8919.75,0,0.0,470,16091.85
121,50,50001,villavicencio,meta,1952,12796.54,860,10750.65,149,4239.51,0,0.0,1009,14990.17
122,52,52356,ipiales,nariño,1952,23234.79,756,3397.75,250,1995.44,0,0.0,1006,5393.18
123,52,52378,la cruz,nariño,1952,8307.09,818,9562.25,146,3522.65,0,0.0,964,13084.91
124,52,52399,la union,nariño,1952,10051.03,849,7020.33,297,4886.45,0,0.0,1146,11906.78
125,52,52001,pasto,nariño,1952,61988.36,1466,1853.24,1121,4024.67,0,0.0,2587,5877.91
126,52,52678,samaniego,nariño,1952,12130.3,268,1297.43,90,852.33,0,0.0,358,2149.76
127,52,52683,sandona,nariño,1952,10296.35,215,1465.28,43,748.17,0,0.0,258,2213.44
128,52,52838,tuquerres,nariño,1952,13627.91,665,3398.47,394,4098.1,0,0.0,1059,7496.58
129,54,54128,cachira,norte de santander,1952,7189.94,298,2843.14,85,2314.07,0,0.0,383,5157.21
130,54,54172,chinacota,norte de santander,1952,9182.66,292,3681.6,82,2142.93,0,0.0,374,5824.52
131,54,54001,cucuta,norte de santander,1952,68924.41,886,2954.58,276,2426.48,0,0.0,1162,5381.06
132,54,54498,ocaña,norte de santander,1952,32949.39,1156,4096.49,397,5443.01,0,0.0,1553,9539.5
133,54,54518,pamplona,norte de santander,1952,22256.25,821,3189.39,328,3092.11,0,0.0,1149,6281.5
134,54,54660,salazar,norte de santander,1952,11982.14,672,5492.56,207,1736.91,0,0.0,879,7229.47
135,54,54720,sardinata,norte de santander,1952,12209.1,507,5410.05,40,789.78,0,0.0,547,6199.83
136,54,54820,toledo,norte de santander,1952,11064.71,463,3449.8,97,1630.2,0,0.0,560,5080.0
137,86,86001,mocoa,putumayo,1952,2159.47,81,2109.31,91,6556.7,0,0.0,172,8666.02
138,88,88001,san andres,san andres y providencia,1952,2898.74,78,1009.47,4,134.54,0,0.0,82,1144.01
139,68,68001,bucaramanga,santander,1952,93575.56,1338,1661.54,343,1611.05,0,0.0,1681,3272.59
140,68,68167,charala,santander,1952,10307.35,735,6676.26,171,3785.16,0,0.0,906,10461.43
141,68,68432,malaga,santander,1952,12435.51,1374,7101.44,29,682.99,0,0.0,1403,7784.43
142,68,68444,matanza,santander,1952,6948.41,426,3351.48,44,1251.17,0,0.0,470,4602.65
143,68,68572,puente nacional,santander,1952,13967.97,444,1946.68,463,4161.04,0,0.0,907,6107.73
144,68,68615,rionegro,santander,1952,17959.57,293,2113.42,71,760.03,0,0.0,364,2873.45
145,68,68669,san andres,santander,1952,16150.57,540,2156.43,115,1455.37,0,0.0,655,3611.79
146,68,68679,san gil,santander,1952,17723.82,837,5150.51,128,2453.91,0,0.0,965,7604.42
147,68,68689,san vicente,santander,1952,43555.96,355,1018.42,175,1421.72,0,0.0,530,2440.14
148,68,68755,socorro,santander,1952,10794.82,1007,10469.59,285,10420.62,0,0.0,1292,20890.21
149,68,68780,surata,santander,1952,4998.4,139,1657.13,24,754.64,0,0.0,163,2411.77
150,68,68861,velez,santander,1952,11966.05,640,3915.4,170,2791.74,0,0.0,810,6707.14
151,73,73055,armero,tolima,1952,18880.12,488,6984.7,204,4361.26,0,0.0,692,11345.95
152,73,73168,chaparral,tolima,1952,12040.71,269,2341.1,76,2502.2,0,0.0,345,4843.3
153,73,73319,el guamo,tolima,1952,19202.15,842,3812.93,132,3303.48,0,0.0,974,7116.42
154,73,73268,espinal,tolima,1952,27050.75,834,3271.78,120,1937.13,0,0.0,954,5208.91
155,73,73283,fresno,tolima,1952,17006.69,630,2997.96,93,1857.43,0,0.0,723,4855.39
156,73,73347,herveo,tolima,1952,8916.57,164,1578.86,22,522.12,0,0.0,186,2100.98
157,73,73349,honda,tolima,1952,13901.57,556,5073.88,140,4075.29,0,0.0,696,9149.17
158,73,73001,ibague,tolima,1952,87070.33,1797,3781.46,864,3813.96,0,0.0,2661,7595.42
159,73,73352,icononzo,tolima,1952,6850.29,578,7980.49,82,2949.56,0,0.0,660,10930.05
160,73,73411,libano,tolima,1952,23066.49,676,3511.46,201,2013.05,0,0.0,877,5524.51
161,73,73504,ortega,tolima,1952,21191.25,501,2687.34,131,1376.68,0,0.0,632,4064.01
162,73,73585,purificacion,tolima,1952,12791.92,883,11026.3,472,10062.39,0,0.0,1355,21088.7
163,73,73675,san antonio,tolima,1952,10602.2,215,2864.12,57,1491.4,0,0.0,272,4355.52
164,73,73678,san luis,tolima,1952,6775.38,380,4638.09,55,2287.29,0,0.0,435,6926.11
165,73,73686,santa isabel,tolima,1952,6907.02,101,2954.24,44,1394.82,0,0.0,145,4349.07
166,73,73870,villahermosa,tolima,1952,10491.11,349,2415.86,88,1320.81,0,0.0,437,3736.67
167,76,76113,buga,valle del cauca,1952,14461.76,735,4298.11,347,7542.52,0,0.0,1082,11840.63
168,76,76122,caicedonia,valle del cauca,1952,3353.53,350,25419.75,164,14744.97,0,0.0,514,40164.78
169,76,76001,cali,valle del cauca,1952,244919.97,1184,506.87,591,919.87,0,0.0,1775,1426.74
170,76,76147,cartago,valle del cauca,1952,74827.05,800,2272.25,187,1405.75,0,0.0,987,3678.0
171,76,76248,cerrito,valle del cauca,1952,13292.78,125,871.16,58,1673.7,0,0.0,183,2544.86
172,76,76243,el aguila,valle del cauca,1952,6986.12,172,4529.55,20,990.82,0,0.0,192,5520.37
173,76,76246,el cairo,valle del cauca,1952,7792.7,213,5090.53,34,1143.12,0,0.0,247,6233.65
174,76,76520,palmira,valle del cauca,1952,79147.12,622,992.07,260,1490.66,0,0.0,882,2482.73
175,76,76622,roldanillo,valle del cauca,1952,14954.74,842,6902.15,368,8051.1,0,0.0,1210,14953.26
176,76,76736,sevilla,valle del cauca,1952,32833.32,396,2238.59,321,3191.91,0,0.0,717,5430.59
177,76,76828,trujillo,valle del cauca,1952,24772.22,391,2181.03,117,1418.19,0,0.0,508,3599.23
178,76,76834,tulua,valle del cauca,1952,47586.41,1116,3078.72,319,2461.95,0,0.0,1435,5540.68
