,Cod Dep,cod_mpio,Oficina,Departamento,Anio,Poblacion,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
65,15,15542,pesca,boyaca,1957,12877.27,1317,48.84,114,16.29,0,0.0,1431,65.14
66,15,15755,puebloviejo,boyaca,1957,10273.76,1142,44.99,137,12.08,0,0.0,1279,57.07
67,15,15599,ramiriqui,boyaca,1957,6779.69,1511,118.97,246,43.07,0,0.0,1757,162.04
68,15,15632,saboya,boyaca,1957,11757.91,1170,69.36,282,25.07,0,0.0,1452,94.43
69,15,15667,san luis de gaceno,boyaca,1957,2080.87,509,321.25,482,197.27,0,0.0,991,518.53
70,15,85325,san luis de palenque,boyaca,1957,,52,,449,,0,,501,
71,15,15693,santa rosa de viterbo,boyaca,1957,5948.09,702,82.95,84,25.81,0,0.0,786,108.76
72,15,15753,soata,boyaca,1957,8220.41,1056,69.06,111,24.67,0,0.0,1167,93.73
73,15,15757,socha,boyaca,1957,6419.7,727,63.4,242,29.36,0,0.0,969,92.76
74,15,15759,sogamoso,boyaca,1957,29440.03,3117,70.94,208,24.38,0,0.0,3325,95.32
75,15,85400,tamara,boyaca,1957,3992.62,246,45.92,264,103.44,0,0.0,510,149.36
76,15,15001,tunja,boyaca,1957,33181.79,1561,42.06,581,57.12,0,0.0,2142,99.18
77,15,15861,ventaquemada,boyaca,1957,7669.07,630,64.17,82,22.7,0,0.0,712,86.87
78,15,85001,yopal,boyaca,1957,4683.32,171,51.15,480,134.32,0,0.0,651,185.47
79,17,17013,aguadas,caldas,1957,20350.0,504,27.97,200,35.97,0,0.0,704,63.95
80,17,17042,anserma,caldas,1957,24569.31,830,44.62,262,40.73,0,0.0,1092,85.36
81,17,66045,apia,caldas,1957,16724.67,367,33.42,160,12.45,0,0.0,527,45.86
82,17,17050,aranzazu,caldas,1957,16072.78,464,21.86,245,32.67,0,0.0,709,54.53
83,17,63001,armenia,caldas,1957,78905.08,722,17.41,514,23.1,0,0.0,1236,40.51
84,17,17088,belalcazar,caldas,1957,9903.23,296,65.34,61,14.21,0,0.0,357,79.55
85,17,66088,belen de umbria,caldas,1957,20454.96,221,14.6,154,17.14,0,0.0,375,31.74
86,17,63130,calarca,caldas,1957,55674.49,374,16.95,201,13.04,0,0.0,575,29.99
87,17,17174,chinchina,caldas,1957,15970.59,214,16.25,93,24.44,0,0.0,307,40.69
88,17,63272,filandia,caldas,1957,14819.25,372,16.12,122,10.52,0,0.0,494,26.64
89,17,17380,la dorada,caldas,1957,4399.86,282,124.24,505,389.94,0,0.0,787,514.19
90,17,17001,manizales,caldas,1957,128575.7,269,5.86,447,19.65,0,0.0,716,25.5
91,17,17433,manzanares,caldas,1957,16807.35,847,45.0,400,26.63,0,0.0,1247,71.63
92,17,66440,marsella,caldas,1957,14201.88,242,22.09,162,30.64,0,0.0,404,52.73
93,17,17486,neira,caldas,1957,15842.63,95,5.54,68,17.87,0,0.0,163,23.41
94,17,17513,pacora,caldas,1957,16897.45,274,14.78,191,24.64,0,0.0,465,39.42
95,17,17524,palestina,caldas,1957,8507.81,95,21.85,35,20.41,0,0.0,130,42.26
96,17,17541,pensilvania,caldas,1957,24494.5,682,22.84,504,17.05,0,0.0,1186,39.88
97,17,66001,pereira,caldas,1957,114017.0,455,7.53,510,17.43,0,0.0,965,24.97
98,17,63548,pijao,caldas,1957,2026.39,70,119.52,48,78.84,0,0.0,118,198.35
99,17,63594,quimbaya,caldas,1957,9249.28,220,31.83,123,27.9,0,0.0,343,59.74
100,17,17614,riosucio,caldas,1957,29741.59,1535,19.29,122,6.37,0,0.0,1657,25.66
101,17,17653,salamina,caldas,1957,20590.37,427,14.91,324,34.81,0,0.0,751,49.71
102,17,66682,santa rosa de cabal,caldas,1957,22558.7,508,21.72,568,49.39,0,0.0,1076,71.1
103,17,66687,santuario,caldas,1957,15798.27,219,15.27,150,16.18,0,0.0,369,31.45
104,18,18001,florencia,caqueta,1957,18537.91,901,38.8,456,45.51,0,0.0,1357,84.31
105,19,19100,bolivar,cauca,1957,24053.7,864,28.91,456,14.89,0,0.0,1320,43.8
106,19,19142,caloto,cauca,1957,15253.71,346,15.7,219,29.01,0,0.0,565,44.71
107,19,19256,el tambo,cauca,1957,16499.45,576,13.22,139,7.51,0,0.0,715,20.74
108,19,19548,piendamo,cauca,1957,7177.5,743,56.12,104,29.89,0,0.0,847,86.01
109,19,19001,popayan,cauca,1957,45598.62,816,17.09,410,34.05,0,0.0,1226,51.14
110,19,19573,puerto tejada,cauca,1957,10061.31,255,26.51,151,41.58,0,0.0,406,68.09
111,19,19698,santander,cauca,1957,14608.38,655,28.67,169,21.23,0,0.0,824,49.9
112,19,19807,timbio,cauca,1957,10469.32,690,37.75,224,19.39,0,0.0,914,57.14
113,27,27245,el carmen,choco,1957,4414.73,121,20.18,67,17.81,0,0.0,188,37.99
114,27,27001,quibdo,choco,1957,17645.7,459,3.4,27,0.97,0,0.0,486,4.37
115,23,23068,ayapel,cordoba,1957,13433.58,160,12.44,208,43.53,0,0.0,368,55.97
116,23,23162,cerete,cordoba,1957,10431.28,483,87.14,440,164.28,0,0.0,923,251.42
117,23,23189,cienaga de oro,cordoba,1957,14092.64,232,15.12,272,51.35,0,0.0,504,66.47
118,23,23417,lorica,cordoba,1957,19436.0,757,30.76,661,92.53,0,0.0,1418,123.29
119,23,23001,monteria,cordoba,1957,53596.12,479,17.2,379,44.62,0,0.0,858,61.81
120,23,23660,sahagun,cordoba,1957,24369.65,460,13.21,578,70.51,0,0.0,1038,83.72
121,23,23807,tierralta,cordoba,1957,8836.24,273,22.61,233,67.28,0,0.0,506,89.88
122,25,25040,anolaima,cundinamarca,1957,15361.87,736,44.02,294,35.68,0,0.0,1030,79.69
123,25,25053,arbelaez,cundinamarca,1957,7694.79,756,82.78,282,47.8,0,0.0,1038,130.57
124,25,11001,bogota,cundinamarca,1957,775607.83,824,3.11,1466,13.82,0,0.0,2290,16.93
125,25,11001,chapinero,cundinamarca,1957,775607.83,227,1.74,789,7.92,0,0.0,1016,9.66
126,25,11001,rafael reyes,cundinamarca,1957,775607.83,281,0.17,63,0.22,0,0.0,344,0.38
127,25,25123,cachipay,cundinamarca,1957,3934.85,246,52.31,61,40.76,0,0.0,307,93.08
128,25,25151,caqueza,cundinamarca,1957,10904.74,655,43.29,131,17.8,0,0.0,786,61.09
129,25,25175,chia,cundinamarca,1957,9404.52,206,34.81,105,30.01,0,0.0,311,64.82
130,25,25183,choconta,cundinamarca,1957,9386.08,1510,116.73,234,47.81,0,0.0,1744,164.54
131,25,25245,el colegio,cundinamarca,1957,10503.66,454,25.74,167,25.48,0,0.0,621,51.22
132,25,25269,facatativa,cundinamarca,1957,16524.49,711,52.98,294,62.64,0,0.0,1005,115.62
133,25,25279,fomeque,cundinamarca,1957,8757.37,373,41.55,279,40.01,0,0.0,652,81.55
134,25,25290,fusagasuga,cundinamarca,1957,21931.33,541,21.48,552,33.97,0,0.0,1093,55.45
135,25,25293,gachala,cundinamarca,1957,7317.87,500,47.54,83,17.53,0,0.0,583,65.07
136,25,25297,gacheta,cundinamarca,1957,12191.76,1051,63.19,388,52.03,0,0.0,1439,115.21
137,25,25307,girardot,cundinamarca,1957,41444.05,325,17.0,232,31.91,0,0.0,557,48.91
138,25,25320,guaduas,cundinamarca,1957,12805.49,289,17.5,150,31.22,0,0.0,439,48.72
139,25,25322,guasca,cundinamarca,1957,4901.2,239,29.48,84,25.82,0,0.0,323,55.3
140,25,25326,guatavita,cundinamarca,1957,4044.92,283,64.29,63,18.05,0,0.0,346,82.34
141,25,25377,la calera,cundinamarca,1957,6620.85,280,39.91,206,63.99,0,0.0,486,103.9
142,25,25386,la mesa,cundinamarca,1957,12222.43,454,38.32,143,42.11,0,0.0,597,80.43
143,25,25394,la palma,cundinamarca,1957,14270.54,379,15.84,198,25.63,0,0.0,577,41.47
144,25,25398,la peña,cundinamarca,1957,5878.85,228,24.39,61,20.28,0,0.0,289,44.68
145,25,25438,medina,cundinamarca,1957,6543.83,342,48.3,493,42.52,0,0.0,835,90.83
146,25,25491,nocaima,cundinamarca,1957,5005.56,167,26.73,62,41.92,0,0.0,229,68.66
147,25,25513,pacho,cundinamarca,1957,19248.26,822,32.59,325,42.64,0,0.0,1147,75.22
148,25,25535,pasca,cundinamarca,1957,8129.98,412,38.41,203,29.03,0,0.0,615,67.44
149,25,25658,san francisco,cundinamarca,1957,4625.42,400,87.0,173,94.42,0,0.0,573,181.42
150,25,25662,san juan de rioseco,cundinamarca,1957,9887.5,719,88.69,146,42.39,0,0.0,865,131.08
151,25,25718,sasaima,cundinamarca,1957,5264.57,345,55.41,156,63.02,0,0.0,501,118.43
152,25,25754,soacha,cundinamarca,1957,13283.52,226,17.44,108,15.21,0,0.0,334,32.65
153,25,25758,sopo,cundinamarca,1957,2661.92,99,50.39,65,61.84,0,0.0,164,112.22
154,25,25769,subachoque,cundinamarca,1957,3651.7,295,110.88,141,77.06,0,0.0,436,187.94
155,25,25815,tocaima,cundinamarca,1957,9819.31,255,32.09,73,27.27,0,0.0,328,59.36
156,25,25843,ubate,cundinamarca,1957,9485.9,986,94.47,223,66.49,0,0.0,1209,160.96
157,25,25845,une,cundinamarca,1957,4792.22,977,163.63,64,30.71,0,0.0,1041,194.34
158,25,25851,utica,cundinamarca,1957,3353.22,92,24.6,53,35.85,0,0.0,145,60.44
159,25,25862,vergara,cundinamarca,1957,8485.55,355,42.56,127,28.65,0,0.0,482,71.22
160,25,25875,villeta,cundinamarca,1957,9493.45,223,21.11,173,49.01,0,0.0,396,70.12
161,25,25878,viota,cundinamarca,1957,11352.33,373,31.42,156,22.87,0,0.0,529,54.29
162,25,25899,zipaquira,cundinamarca,1957,18308.23,358,25.59,100,24.96,0,0.0,458,50.54
163,44,44001,riohacha,guajira,1957,6628.58,312,45.99,122,42.04,0,0.0,434,88.02
164,44,44650,san juan del cesar,guajira,1957,8384.67,372,57.54,613,148.84,0,0.0,985,206.38
165,44,44874,villanueva,guajira,1957,5591.65,338,105.27,244,132.61,0,0.0,582,237.89
166,41,41006,acevedo,huila,1957,2451.32,413,98.87,160,59.34,0,0.0,573,158.21
167,41,41078,baraya,huila,1957,5647.41,178,41.29,202,45.86,0,0.0,380,87.15
168,41,41797,carnecerias,huila,1957,3352.45,216,45.68,165,61.24,0,0.0,381,106.92
169,41,41298,garzon,huila,1957,16224.3,379,18.65,465,65.42,0,0.0,844,84.07
170,41,41306,gigante,huila,1957,10667.12,307,25.59,206,39.54,0,0.0,513,65.13
171,41,41396,la plata,huila,1957,11822.13,473,29.42,349,37.99,0,0.0,822,67.41
172,41,41001,neiva,huila,1957,50602.12,929,36.73,755,41.78,0,0.0,1684,78.51
173,41,41524,palermo,huila,1957,6931.79,263,43.31,188,51.84,0,0.0,451,95.15
174,41,41551,pitalito,huila,1957,21842.96,559,18.91,235,16.36,0,0.0,794,35.27
175,41,41668,san agustin,huila,1957,4138.56,238,42.19,147,51.5,0,0.0,385,93.69
176,41,41807,timana,huila,1957,5805.05,406,44.42,142,30.25,0,0.0,548,74.67
177,41,41885,yaguara,huila,1957,2993.39,341,170.45,179,145.31,0,0.0,520,315.76
178,47,20011,aguachica,magdalena,1957,13735.73,93,9.48,157,34.94,0,0.0,250,44.43
179,47,20178,chiriguana,magdalena,1957,6081.58,191,28.24,204,64.44,0,0.0,395,92.68
180,47,47189,cienaga,magdalena,1957,44206.53,302,9.02,158,12.22,0,0.0,460,21.24
181,47,20013,codazzi,magdalena,1957,,95,,108,,0,,203,
182,47,47245,el banco,magdalena,1957,20916.94,130,7.34,439,43.34,0,0.0,569,50.68
183,47,47288,fundacion,magdalena,1957,4157.91,242,126.5,530,532.0,0,0.0,772,658.5
184,47,47555,plato,magdalena,1957,13613.9,251,23.08,631,116.19,0,0.0,882,139.27
185,47,47001,santa marta,magdalena,1957,53044.94,454,16.01,351,25.66,0,0.0,805,41.67
186,47,20001,valledupar,magdalena,1957,22976.61,441,37.2,571,76.02,0,0.0,1012,113.22
187,50,50318,guamal,meta,1957,1045.46,457,545.05,1257,763.99,0,0.0,1714,1309.05
188,50,50573,puerto lopez,meta,1957,1620.52,253,121.51,243,176.82,0,0.0,496,298.34
189,50,50606,restrepo,meta,1957,4284.63,504,80.31,1195,164.33,0,0.0,1699,244.64
190,50,50689,san martin,meta,1957,2443.11,172,66.61,1229,252.88,0,0.0,1401,319.48
191,50,50001,villavicencio,meta,1957,17612.79,910,110.34,962,169.9,0,0.0,1872,280.24
192,52,52210,contadero,nariño,1957,3575.37,627,127.93,182,48.94,0,0.0,809,176.87
193,52,52356,ipiales,nariño,1957,26075.03,600,32.8,262,28.47,0,0.0,862,61.27
194,52,52378,la cruz,nariño,1957,10198.57,1150,101.27,97,20.93,0,0.0,1247,122.2
195,52,52399,la union,nariño,1957,10694.83,1083,89.79,434,61.41,0,0.0,1517,151.2
196,86,86001,mocoa,nariño,1957,2405.23,233,36.34,502,137.89,0,0.0,735,174.22
197,52,52001,pasto,nariño,1957,70048.84,1564,14.41,1395,34.15,0,0.0,2959,48.56
198,52,52678,samaniego,nariño,1957,12151.81,760,35.99,322,25.08,0,0.0,1082,61.07
199,52,52683,sandona,nariño,1957,13613.6,692,31.36,231,16.86,0,0.0,923,48.22
200,52,52835,tumaco,nariño,1957,32945.72,86,1.38,49,1.79,0,0.0,135,3.17
201,52,52838,tuquerres,nariño,1957,14372.08,481,29.25,148,27.49,0,0.0,629,56.74
202,54,54051,arboledas,norte de santander,1957,11336.98,327,19.37,61,7.35,0,0.0,388,26.72
203,54,54128,cachira,norte de santander,1957,7856.35,543,35.46,272,26.08,0,0.0,815,61.58
204,54,54172,chinacota,norte de santander,1957,8347.35,176,15.71,149,28.17,0,0.0,325,43.89
205,54,54206,convencion,norte de santander,1957,14232.08,434,25.49,234,59.5,0,0.0,668,85.0
206,54,54001,cucuta,norte de santander,1957,85883.53,576,15.29,483,28.23,0,0.0,1059,43.52
207,54,54239,durania,norte de santander,1957,7904.5,400,119.49,66,31.02,0,0.0,466,150.51
208,54,54313,gramalote,norte de santander,1957,11808.28,432,31.35,198,39.56,0,0.0,630,70.91
209,54,54498,ocaña,norte de santander,1957,34011.41,424,11.15,227,20.99,0,0.0,651,32.13
210,54,54518,pamplona,norte de santander,1957,23028.15,864,33.52,551,52.01,0,0.0,1415,85.54
211,54,54660,salazar,norte de santander,1957,10918.44,333,26.91,164,34.38,0,0.0,497,61.28
212,54,54720,sardinata,norte de santander,1957,12614.99,439,35.85,134,8.84,0,0.0,573,44.69
213,54,54820,toledo,norte de santander,1957,11469.42,640,35.67,205,17.68,0,0.0,845,53.36
214,88,88001,san andres,san andres y providencia,1957,2373.46,93,29.79,16,6.32,0,0.0,109,36.11
215,68,68079,barichara,santander,1957,6264.64,287,31.8,68,19.89,0,0.0,355,51.68
216,68,68081,barrancabermeja,santander,1957,7910.52,118,13.5,142,72.08,0,0.0,260,85.58
217,68,68001,bucaramanga,santander,1957,122142.54,1790,16.45,1240,31.55,0,0.0,3030,48.01
218,68,68167,charala,santander,1957,10266.67,651,45.73,456,52.96,0,0.0,1107,98.68
219,68,68190,cimitarra,santander,1957,5733.66,109,15.19,141,76.35,0,0.0,250,91.54
220,68,68298,gambita,santander,1957,4818.31,262,38.13,243,52.91,0,0.0,505,91.04
221,68,68432,malaga,santander,1957,12683.49,2258,88.78,274,51.36,0,0.0,2532,140.14
222,68,68444,matanza,santander,1957,6768.32,487,40.8,238,27.65,0,0.0,725,68.45
223,68,68502,onzaga,santander,1957,8438.17,491,35.75,85,11.41,0,0.0,576,47.15
224,68,68547,piedecuesta,santander,1957,15322.36,602,17.86,159,10.62,0,0.0,761,28.48
225,68,68572,puente nacional,santander,1957,13390.09,288,10.85,700,43.34,0,0.0,988,54.19
226,68,68575,puerto wilches,santander,1957,8488.2,184,28.59,206,39.05,0,0.0,390,67.65
227,68,68615,rionegro,santander,1957,17403.71,311,20.71,291,23.37,0,0.0,602,44.08
228,68,68669,san andres,santander,1957,14258.96,1002,33.21,589,34.37,0,0.0,1591,67.59
229,68,68679,san gil,santander,1957,18589.91,837,33.31,275,46.46,0,0.0,1112,79.77
230,68,68689,san vicente,santander,1957,50266.55,305,7.08,235,11.92,0,0.0,540,19.0
231,68,68755,socorro,santander,1957,12218.32,699,49.26,452,153.55,0,0.0,1151,202.81
232,68,68770,suaita,santander,1957,10119.11,558,44.08,184,35.31,0,0.0,742,79.4
233,68,68773,sucre,santander,1957,7829.74,311,24.22,297,36.83,0,0.0,608,61.04
234,68,68780,surata,santander,1957,4921.15,207,21.5,148,32.2,0,0.0,355,53.7
235,68,68861,velez,santander,1957,13655.07,267,13.79,222,29.37,0,0.0,489,43.16
236,68,68895,zapatoca,santander,1957,11308.34,215,14.87,168,46.79,0,0.0,383,61.66
237,73,73030,ambalema,tolima,1957,5888.16,67,17.5,20,8.12,0,0.0,87,25.62
238,73,73043,anzoategui,tolima,1957,9028.04,72,10.18,42,7.79,0,0.0,114,17.97
239,73,73055,armero,tolima,1957,19800.54,234,28.15,151,29.21,0,0.0,385,57.36
240,73,73067,ataco,tolima,1957,5866.62,65,11.44,4,0.74,0,0.0,69,12.18
241,73,73124,cajamarca,tolima,1957,12538.12,206,14.24,193,32.15,0,0.0,399,46.39
242,73,73168,chaparral,tolima,1957,19490.35,572,27.85,279,28.66,0,0.0,851,56.51
243,73,73226,cunday,tolima,1957,13701.77,229,19.43,100,18.32,0,0.0,329,37.74
244,73,73236,dolores,tolima,1957,12954.87,229,20.59,71,12.73,0,0.0,300,33.32
245,73,73319,el guamo,tolima,1957,19475.2,1317,41.08,344,38.77,0,0.0,1661,79.85
246,73,73268,espinal,tolima,1957,29438.3,868,35.59,193,28.12,0,0.0,1061,63.71
247,73,73283,fresno,tolima,1957,19258.29,431,14.89,180,13.76,0,0.0,611,28.65
248,73,73347,herveo,tolima,1957,10365.86,233,22.84,122,17.4,0,0.0,355,40.24
249,73,73349,honda,tolima,1957,13253.22,110,19.98,185,62.77,0,0.0,295,82.75
250,73,73001,ibague,tolima,1957,101568.66,828,11.26,830,30.08,0,0.0,1658,41.34
251,73,73352,icononzo,tolima,1957,7705.47,946,116.73,419,67.11,0,0.0,1365,183.84
252,73,73411,libano,tolima,1957,26290.87,871,38.25,685,57.33,0,0.0,1556,95.58
253,73,73443,mariquita,tolima,1957,10856.04,301,18.69,157,34.92,0,0.0,458,53.61
254,73,73449,melgar,tolima,1957,4451.87,184,73.59,127,137.25,0,0.0,311,210.84
255,73,73504,ortega,tolima,1957,18372.13,384,17.85,72,10.11,0,0.0,456,27.96
256,73,73585,purificacion,tolima,1957,13161.62,1019,69.97,501,91.0,0,0.0,1520,160.97
257,73,73622,roncesvalles,tolima,1957,1959.34,62,44.53,111,179.27,0,0.0,173,223.8
258,73,73624,rovira,tolima,1957,13286.95,621,45.14,314,44.88,0,0.0,935,90.02
259,73,73675,san antonio,tolima,1957,9397.82,238,35.91,99,21.42,0,0.0,337,57.32
260,73,73678,san luis,tolima,1957,7987.42,473,34.97,124,33.37,0,0.0,597,68.33
261,73,73686,santa isabel,tolima,1957,6120.74,85,15.83,123,32.51,0,0.0,208,48.34
262,73,73861,venadillo,tolima,1957,10347.4,120,18.65,99,21.49,0,0.0,219,40.14
263,73,73870,villahermosa,tolima,1957,9568.72,432,32.76,232,29.81,0,0.0,664,62.57
264,73,73873,villarica,tolima,1957,3539.94,238,66.46,92,42.83,0,0.0,330,109.29
265,76,76020,alcala,valle del cauca,1957,1764.68,195,132.85,25,20.58,0,0.0,220,153.42
266,76,76113,buga,valle del cauca,1957,15566.0,550,35.37,529,115.2,0,0.0,1079,150.58
267,76,76122,caicedonia,valle del cauca,1957,3477.71,162,111.51,98,87.51,0,0.0,260,199.02
268,76,76001,cali,valle del cauca,1957,328060.27,799,5.0,770,13.15,0,0.0,1569,18.15
269,76,76147,cartago,valle del cauca,1957,82317.36,472,11.66,459,27.69,0,0.0,931,39.35
270,76,76248,cerrito,valle del cauca,1957,14180.58,362,26.91,257,52.09,0,0.0,619,79.0
271,76,76233,dagua,valle del cauca,1957,17797.81,306,10.49,141,13.32,0,0.0,447,23.81
272,76,76243,el aguila,valle del cauca,1957,7035.35,136,32.38,123,32.31,0,0.0,259,64.69
273,76,76246,el cairo,valle del cauca,1957,7878.47,362,79.23,324,85.44,0,0.0,686,164.67
274,76,76520,palmira,valle del cauca,1957,90561.76,747,8.81,426,14.87,0,0.0,1173,23.68
275,76,76606,restrepo,valle del cauca,1957,2220.72,326,129.4,141,180.69,0,0.0,467,310.09
276,76,76622,roldanillo,valle del cauca,1957,19012.35,610,28.77,332,44.65,0,0.0,942,73.42
277,76,76736,sevilla,valle del cauca,1957,33375.25,358,16.34,390,26.37,0,0.0,748,42.71
278,76,76828,trujillo,valle del cauca,1957,25526.81,213,13.86,405,37.92,0,0.0,618,51.78
279,76,76834,tulua,valle del cauca,1957,52965.54,559,11.26,522,33.17,0,0.0,1081,44.43
280,76,76863,versalles,valle del cauca,1957,9869.43,713,74.69,378,85.7,0,0.0,1091,160.38
281,76,76895,zarzal,valle del cauca,1957,17966.42,130,8.67,116,21.6,0,0.0,246,30.27
