,Cod Dep,cod_mpio,Oficina,Departamento,Anio,Poblacion,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
63,15,15325,guayata,boyaca,1959,7033.88,955,93.3,123,19.63,11,2.62,1089,115.56
64,15,15403,la uvita,boyaca,1959,7847.23,1047,82.75,219,29.42,10,3.88,1276,116.05
65,15,15407,leiva,boyaca,1959,3978.59,1089,160.61,110,40.37,129,52.85,1328,253.84
66,15,15455,miraflores,boyaca,1959,6812.7,1288,191.29,1394,143.5,158,75.12,2840,409.91
67,15,15469,moniquira,boyaca,1959,13733.32,1221,57.46,218,37.53,139,23.9,1578,118.9
68,15,85230,orocue,boyaca,1959,3572.63,57,13.87,152,40.95,0,0.0,209,54.82
69,15,15531,pauna,boyaca,1959,4758.12,837,108.99,188,40.12,38,17.21,1063,166.31
70,15,15542,pesca,boyaca,1959,13119.18,1348,46.85,74,7.28,55,11.92,1477,66.05
71,15,15755,puebloviejo,boyaca,1959,10276.69,1189,53.35,85,6.82,20,2.23,1294,62.39
72,15,15572,puerto boyaca,boyaca,1959,3722.63,95,43.11,26,23.81,2,1.22,123,68.14
73,15,15599,ramiriqui,boyaca,1959,6901.86,1374,118.14,152,26.78,164,47.55,1690,192.48
74,15,15632,saboya,boyaca,1959,12003.46,1458,96.95,280,32.41,31,4.18,1769,133.54
75,15,15667,san luis de gaceno,boyaca,1959,2095.41,679,481.07,441,241.82,7,12.29,1127,735.18
76,15,85325,san luis de palenque,boyaca,1959,,57,,376,,0,,433,
77,15,15693,santa rosa de viterbo,boyaca,1959,6279.98,825,97.15,58,23.34,85,29.93,968,150.42
78,15,15753,soata,boyaca,1959,8370.87,1383,75.86,151,21.52,49,11.44,1583,108.83
79,15,15757,socha,boyaca,1959,6626.2,767,75.59,145,22.9,14,5.58,926,104.08
80,15,15759,sogamoso,boyaca,1959,32137.83,3033,53.0,278,38.7,99,7.51,3410,99.21
81,15,85400,tamara,boyaca,1959,3945.47,269,67.82,222,83.24,0,0.0,491,151.06
82,15,15001,tunja,boyaca,1959,37816.98,1944,52.38,349,31.23,560,35.07,2853,118.68
83,15,15861,ventaquemada,boyaca,1959,7769.67,782,103.62,89,14.93,91,27.48,962,146.03
84,15,85001,yopal,boyaca,1959,4875.72,177,46.37,493,100.8,0,0.0,670,147.17
85,17,17013,aguadas,caldas,1959,22091.39,505,22.32,164,23.32,67,9.75,736,55.39
86,17,17042,anserma,caldas,1959,26401.92,1026,45.15,270,23.28,91,13.48,1387,81.9
87,17,66045,apia,caldas,1959,16717.23,397,25.39,174,15.0,17,2.46,588,42.86
88,17,17050,aranzazu,caldas,1959,17740.35,599,27.96,246,22.95,68,9.97,913,60.88
89,17,63001,armenia,caldas,1959,88350.24,886,20.9,296,14.35,179,5.01,1361,40.25
90,17,17088,belalcazar,caldas,1959,12205.21,289,48.29,98,13.14,9,4.59,396,66.02
91,17,66088,belen de umbria,caldas,1959,21171.34,300,15.92,92,7.29,36,8.8,428,32.0
92,17,63130,calarca,caldas,1959,55308.91,460,17.53,180,10.23,67,3.49,707,31.25
93,17,17174,chinchina,caldas,1959,16985.26,306,20.18,100,11.29,58,14.98,464,46.45
94,17,63272,filandia,caldas,1959,17315.91,368,12.9,96,4.38,49,4.18,513,21.46
95,17,63302,genova,caldas,1959,2842.71,154,91.27,49,58.99,8,8.91,211,159.17
96,17,17380,la dorada,caldas,1959,4490.27,358,158.64,340,337.12,40,27.73,738,523.49
97,17,17001,manizales,caldas,1959,139225.34,470,10.4,476,18.83,206,5.18,1152,34.41
98,17,17433,manzanares,caldas,1959,18360.35,924,44.08,361,19.54,28,3.89,1313,67.51
99,17,66440,marsella,caldas,1959,14654.19,269,19.98,115,13.33,60,17.28,444,50.59
100,17,17486,neira,caldas,1959,15581.99,125,7.09,38,3.52,19,6.84,182,17.46
101,17,17513,pacora,caldas,1959,17180.49,385,19.07,133,17.97,27,4.22,545,41.26
102,17,17524,palestina,caldas,1959,8764.87,98,20.13,20,6.4,17,11.79,135,38.32
103,17,17541,pensilvania,caldas,1959,24386.62,787,28.44,496,14.93,46,4.33,1329,47.7
104,17,66001,pereira,caldas,1959,122755.46,549,6.93,382,13.15,179,4.98,1110,25.05
105,17,63548,pijao,caldas,1959,2047.11,92,149.74,44,66.66,14,15.78,150,232.18
106,17,63594,quimbaya,caldas,1959,9317.51,271,33.67,91,16.8,39,9.93,401,60.4
107,17,66594,quinchia,caldas,1959,16079.46,547,13.95,35,3.07,6,3.1,588,20.12
108,17,17614,riosucio,caldas,1959,30407.16,1221,15.77,122,7.15,186,12.83,1529,35.75
109,17,17653,salamina,caldas,1959,21394.85,470,19.49,304,24.47,67,7.88,841,51.84
110,17,66682,santa rosa de cabal,caldas,1959,23906.98,519,18.93,351,18.41,177,20.35,1047,57.69
111,17,66687,santuario,caldas,1959,18342.73,236,16.64,72,7.81,3,0.61,311,25.07
112,17,17877,viterbo,caldas,1959,13818.3,123,17.32,22,2.71,25,5.03,170,25.07
113,18,18001,florencia,caqueta,1959,19719.85,827,38.66,375,46.46,13,1.14,1215,86.25
114,18,18753,san vicente del caguan,caqueta,1959,9530.36,205,31.01,250,50.23,45,10.73,500,91.98
115,19,19100,bolivar,cauca,1959,25115.45,665,19.4,313,11.48,9,0.38,987,31.27
116,19,19142,caloto,cauca,1959,15927.74,393,18.48,163,21.96,119,14.22,675,54.66
117,19,19212,corinto,cauca,1959,8603.73,197,17.95,162,31.69,23,5.59,382,55.23
118,19,19532,el bordo,cauca,1959,13037.85,168,14.42,154,34.69,31,4.86,353,53.97
119,19,19256,el tambo,cauca,1959,17370.12,579,15.51,269,21.97,87,8.79,935,46.27
120,19,19455,miranda,cauca,1959,8510.8,111,14.48,29,15.71,31,7.1,171,37.29
121,19,19517,paez,cauca,1959,6454.28,103,9.08,182,39.11,0,0.0,285,48.2
122,19,19548,piendamo,cauca,1959,7342.29,836,57.29,126,30.01,160,37.92,1122,125.22
123,19,19001,popayan,cauca,1959,49425.87,814,14.6,532,53.14,245,9.69,1591,77.44
124,19,19573,puerto tejada,cauca,1959,10187.52,254,20.54,98,24.16,49,10.17,401,54.86
125,19,19698,santander,cauca,1959,14833.85,693,32.79,181,28.62,105,10.89,979,72.3
126,19,19807,timbio,cauca,1959,10667.36,677,33.41,162,21.49,238,37.08,1077,91.98
127,27,27245,el carmen,choco,1959,4504.5,104,13.85,71,21.94,29,11.96,204,47.75
128,27,27001,quibdo,choco,1959,18468.89,378,2.61,18,0.52,0,0.0,396,3.13
129,23,23068,ayapel,cordoba,1959,16273.82,171,15.18,132,31.89,4,0.7,307,47.77
130,23,23162,cerete,cordoba,1959,10280.36,853,172.09,551,225.43,7,5.87,1411,403.39
131,23,23182,chinu,cordoba,1959,15973.4,273,10.19,182,30.08,3,1.35,458,41.61
132,23,23189,cienaga de oro,cordoba,1959,14103.87,286,29.97,218,38.69,4,2.0,508,70.66
133,23,23417,lorica,cordoba,1959,19591.86,959,46.1,545,96.27,43,7.14,1547,149.5
134,23,23466,montelibano,cordoba,1959,10858.18,161,30.91,127,57.01,0,0.0,288,87.92
135,23,23001,monteria,cordoba,1959,54437.26,553,21.51,435,55.08,22,1.92,1010,78.51
136,23,23660,sahagun,cordoba,1959,27645.83,540,13.8,451,62.64,47,7.87,1038,84.31
137,23,23670,san andres,cordoba,1959,9502.97,283,22.11,156,53.19,8,2.41,447,77.72
138,23,23675,san bernardo del viento,cordoba,1959,7800.83,513,60.79,105,57.18,11,0.33,629,118.3
139,23,70708,san marcos,cordoba,1959,11684.93,201,22.7,247,88.56,1,1.2,449,112.47
140,23,23807,tierralta,cordoba,1959,8905.12,422,48.41,321,111.08,1,1.61,744,161.1
141,25,25040,anolaima,cundinamarca,1959,15509.96,670,34.11,151,14.12,168,25.89,989,74.12
142,25,25053,arbelaez,cundinamarca,1959,7891.35,441,36.21,101,18.32,92,35.51,634,90.05
143,25,11001,bogota,cundinamarca,1959,882135.92,1822,7.52,2592,18.47,1375,6.68,5789,32.67
144,25,11001,rafael reyes,cundinamarca,1959,882135.92,309,0.2,32,0.05,30,0.11,371,0.36
145,25,11001,san bernardo,cundinamarca,1959,882135.92,314,0.29,110,0.08,35,0.11,459,0.48
146,25,25120,cabrera,cundinamarca,1959,4711.36,349,56.58,1002,206.54,43,35.04,1394,298.16
147,25,25123,cachipay,cundinamarca,1959,3988.83,265,64.94,44,22.16,67,40.36,376,127.45
148,25,25151,caqueza,cundinamarca,1959,11081.22,1227,78.4,119,15.87,77,14.97,1423,109.23
149,25,25175,chia,cundinamarca,1959,10127.84,265,42.99,98,34.66,54,10.83,417,88.48
150,25,25183,choconta,cundinamarca,1959,9599.09,1273,90.99,172,37.22,55,14.46,1500,142.68
151,25,25245,el colegio,cundinamarca,1959,10777.57,465,28.2,34,4.59,111,16.86,610,49.65
152,25,25269,facatativa,cundinamarca,1959,17389.16,748,58.83,189,34.81,186,32.91,1123,126.55
153,25,25279,fomeque,cundinamarca,1959,8845.58,425,47.41,214,24.6,101,24.68,740,96.7
154,25,25290,fusagasuga,cundinamarca,1959,24614.33,594,19.22,481,20.46,506,40.55,1581,80.23
155,25,25293,gachala,cundinamarca,1959,7356.23,599,54.72,209,27.11,28,8.53,836,90.36
156,25,25297,gacheta,cundinamarca,1959,12196.68,894,45.82,513,29.75,95,14.34,1502,89.91
157,25,25307,girardot,cundinamarca,1959,45783.63,309,15.97,237,32.84,55,5.37,601,54.18
158,25,25320,guaduas,cundinamarca,1959,13028.18,288,17.44,93,14.21,76,19.2,457,50.85
159,25,25322,guasca,cundinamarca,1959,5052.1,382,52.73,79,16.48,32,12.53,493,81.74
160,25,25326,guatavita,cundinamarca,1959,4045.23,248,50.12,40,13.74,22,10.57,310,74.43
161,25,25377,la calera,cundinamarca,1959,6987.64,317,42.94,145,29.57,125,41.14,587,113.64
162,25,25386,la mesa,cundinamarca,1959,12625.42,518,36.55,56,15.07,78,17.35,652,68.97
163,25,25394,la palma,cundinamarca,1959,15645.56,621,30.21,186,24.49,88,13.44,895,68.14
164,25,25398,la peña,cundinamarca,1959,5746.95,313,28.26,33,8.12,15,9.0,361,45.38
165,25,25402,la vega,cundinamarca,1959,7435.22,328,49.87,71,23.38,50,24.9,449,98.15
166,25,25438,medina,cundinamarca,1959,7188.72,373,46.9,585,58.49,1,0.14,959,105.53
167,25,25491,nocaima,cundinamarca,1959,5207.32,188,26.44,38,13.93,36,32.01,262,72.39
168,25,25513,pacho,cundinamarca,1959,19630.66,711,26.56,474,38.32,148,27.47,1333,92.34
169,25,25535,pasca,cundinamarca,1959,8310.35,633,74.14,184,16.81,45,11.77,862,102.72
170,25,25658,san francisco,cundinamarca,1959,4827.71,368,89.34,136,49.14,83,48.89,587,187.37
171,25,25662,san juan de rioseco,cundinamarca,1959,9972.44,780,80.64,109,22.67,82,30.4,971,133.72
172,25,25718,sasaima,cundinamarca,1959,5140.51,330,53.16,117,38.87,86,45.21,533,137.24
173,25,25754,soacha,cundinamarca,1959,14108.01,353,26.9,61,8.59,136,16.74,550,52.23
174,25,25758,sopo,cundinamarca,1959,2797.64,101,53.33,56,59.3,38,51.36,195,163.99
175,25,25769,subachoque,cundinamarca,1959,3863.74,399,179.13,103,77.81,19,11.41,521,268.36
176,25,25815,tocaima,cundinamarca,1959,9164.77,310,39.45,91,43.01,17,7.51,418,89.97
177,25,25843,ubate,cundinamarca,1959,9939.33,909,87.49,177,72.22,132,24.25,1218,183.95
178,25,25845,une,cundinamarca,1959,4970.82,381,72.51,51,10.32,58,31.55,490,114.37
179,25,25851,utica,cundinamarca,1959,3459.72,157,44.57,86,64.21,10,28.86,253,137.64
180,25,25862,vergara,cundinamarca,1959,8516.96,528,63.21,57,10.96,42,20.9,627,95.07
181,25,25875,villeta,cundinamarca,1959,9797.79,387,30.89,98,21.71,102,37.12,587,89.72
182,25,25878,viota,cundinamarca,1959,11482.36,458,43.17,51,10.16,141,17.86,650,71.19
183,25,25899,zipaquira,cundinamarca,1959,19037.42,358,24.6,115,31.33,72,6.57,545,62.5
184,44,44078,barrancas,guajira,1959,3221.99,252,96.85,139,79.01,21,16.17,412,192.03
185,44,44279,fonseca,guajira,1959,5959.88,192,57.62,123,66.33,17,6.57,332,130.52
186,44,44001,riohacha,guajira,1959,6366.2,438,70.45,117,65.93,79,35.15,634,171.53
187,44,44650,san juan del cesar,guajira,1959,8361.02,174,52.87,302,111.78,5,3.74,481,168.39
188,44,44874,villanueva,guajira,1959,5756.68,511,142.02,270,168.05,41,25.57,822,335.64
189,41,41006,acevedo,huila,1959,3386.15,447,71.81,214,47.42,29,21.15,690,140.38
190,41,41020,algeciras,huila,1959,5371.22,319,51.91,208,57.38,28,11.01,555,120.31
191,41,41078,baraya,huila,1959,5720.39,203,40.36,571,149.43,26,9.91,800,199.69
192,41,41797,carnecerias,huila,1959,3411.36,199,57.28,217,102.95,9,6.8,425,167.04
193,41,41298,garzon,huila,1959,17200.81,561,36.24,654,76.45,108,21.24,1323,133.93
194,41,41306,gigante,huila,1959,11103.98,446,37.62,225,40.25,41,11.0,712,88.86
195,41,41319,guadalupe,huila,1959,5380.87,344,36.74,232,60.7,15,5.91,591,103.34
196,41,41396,la plata,huila,1959,12848.88,359,28.59,246,33.99,40,7.35,645,69.93
197,41,41001,neiva,huila,1959,55146.96,1313,47.81,1826,105.86,246,12.29,3385,165.96
198,41,41524,palermo,huila,1959,7261.83,315,50.8,467,118.71,35,10.5,817,180.01
199,41,41551,pitalito,huila,1959,25231.02,574,16.07,298,18.48,24,3.37,896,37.91
200,41,41668,san agustin,huila,1959,4180.06,210,31.01,147,43.96,9,6.27,366,81.24
201,41,41807,timana,huila,1959,5994.07,637,66.75,169,35.0,7,3.59,813,105.34
202,41,41885,yaguara,huila,1959,3112.39,325,145.01,239,201.39,28,25.77,592,372.17
203,47,20011,aguachica,magdalena,1959,16232.79,212,17.27,190,39.86,131,19.63,533,76.76
204,47,20178,chiriguana,magdalena,1959,7043.27,117,19.98,125,40.43,0,0.0,242,60.41
205,47,47189,cienaga,magdalena,1959,49240.93,374,11.44,180,10.47,10,0.65,564,22.56
206,47,20013,codazzi,magdalena,1959,,188,,137,,12,,337,
207,47,47245,el banco,magdalena,1959,21748.01,116,9.37,384,53.38,53,6.07,553,68.82
208,47,47288,fundacion,magdalena,1959,4214.25,400,266.23,393,495.94,48,33.35,841,795.52
209,47,47318,guamal,magdalena,1959,10867.15,189,25.63,342,61.61,20,3.99,551,91.23
210,47,47551,pivijay,magdalena,1959,14694.99,170,21.23,254,69.2,13,1.86,437,92.29
211,47,47555,plato,magdalena,1959,15007.24,457,40.8,637,116.19,31,7.25,1125,164.23
212,47,47001,santa marta,magdalena,1959,59861.0,551,22.62,358,36.22,57,2.82,966,61.66
213,47,20001,valledupar,magdalena,1959,27208.67,717,49.21,649,95.71,52,6.39,1418,151.3
214,50,50006,acacias,meta,1959,899.58,218,352.22,417,536.88,57,133.63,692,1022.73
215,50,50313,granada,meta,1959,2837.07,95,25.22,363,74.13,17,15.94,475,115.29
216,50,50318,guamal,meta,1959,1059.9,310,303.43,934,552.91,50,117.07,1294,973.42
217,50,50573,puerto lopez,meta,1959,1643.71,292,128.19,201,153.77,0,0.0,493,281.97
218,50,50606,restrepo,meta,1959,5220.62,606,109.7,1074,153.14,24,11.22,1704,274.06
219,50,50689,san martin,meta,1959,2686.73,222,123.56,987,279.18,12,12.56,1221,415.3
220,50,50001,villavicencio,meta,1959,20013.47,849,78.78,940,155.72,92,22.35,1881,256.85
221,52,52210,contadero,nariño,1959,3606.36,580,124.25,194,38.16,24,23.39,798,185.8
222,52,52356,ipiales,nariño,1959,27306.08,828,42.93,222,19.97,54,7.68,1104,70.59
223,52,52378,la cruz,nariño,1959,11070.7,873,73.06,128,24.47,12,3.7,1013,101.23
224,52,52399,la union,nariño,1959,10963.74,1062,79.61,359,50.93,64,7.77,1485,138.31
225,52,52001,pasto,nariño,1959,73559.25,1760,19.97,1225,26.45,253,9.84,3238,56.26
226,52,52678,samaniego,nariño,1959,12160.43,841,42.51,363,22.05,15,2.48,1219,67.05
227,52,52683,sandona,nariño,1959,15222.61,655,27.79,199,12.16,30,4.25,884,44.2
228,52,52835,tumaco,nariño,1959,37094.17,985,8.19,231,7.88,3,0.14,1219,16.22
229,52,52838,tuquerres,nariño,1959,14681.0,1026,57.71,387,39.01,60,13.87,1473,110.59
230,54,54051,arboledas,norte de santander,1959,11061.28,427,29.26,75,7.85,52,6.66,554,43.78
231,54,54128,cachira,norte de santander,1959,8139.9,645,43.76,213,23.62,20,5.73,878,73.11
232,54,54172,chinacota,norte de santander,1959,8034.9,240,27.26,142,45.13,43,17.24,425,89.64
233,54,54206,convencion,norte de santander,1959,13902.63,329,18.45,104,20.02,56,16.53,489,54.99
234,54,54001,cucuta,norte de santander,1959,93783.1,466,12.48,375,20.93,71,4.13,912,37.55
235,54,54239,durania,norte de santander,1959,8095.32,466,119.53,70,19.83,38,11.36,574,150.72
236,54,54313,gramalote,norte de santander,1959,11417.13,416,30.68,142,14.47,54,18.98,612,64.13
237,54,54498,ocaña,norte de santander,1959,34445.75,562,19.22,172,22.75,33,1.55,767,43.52
238,54,54518,pamplona,norte de santander,1959,23344.36,1033,48.6,433,34.58,63,5.94,1529,89.13
239,54,54660,salazar,norte de santander,1959,10519.89,344,32.76,120,17.49,31,12.91,495,63.17
240,54,54720,sardinata,norte de santander,1959,12781.1,572,39.51,148,16.14,11,1.62,731,57.27
241,54,54820,toledo,norte de santander,1959,11635.42,722,35.43,162,15.5,28,4.44,912,55.37
242,86,86001,mocoa,putumayo,1959,2511.19,343,54.37,643,192.24,54,47.1,1040,293.71
243,88,88001,san andres,san andres y providencia,1959,2191.04,87,36.25,11,5.17,0,0.0,98,41.42
244,68,68079,barichara,santander,1959,6176.0,299,33.51,90,28.41,39,18.11,428,80.03
245,68,68081,barrancabermeja,santander,1959,8054.14,274,25.59,183,83.01,0,0.0,457,108.61
246,68,68001,bucaramanga,santander,1959,135877.87,2653,24.66,1291,30.67,147,5.05,4091,60.38
247,68,68167,charala,santander,1959,10250.45,780,55.33,259,41.87,29,9.7,1068,106.9
248,68,68190,cimitarra,santander,1959,6044.62,153,26.32,338,110.92,20,10.83,511,148.07
249,68,68207,concepcion,santander,1959,7174.09,797,66.75,119,28.97,34,24.22,950,119.94
250,68,68298,gambita,santander,1959,4685.72,268,46.44,220,55.84,1,0.54,489,102.82
251,68,68432,malaga,santander,1959,12784.07,1594,62.8,150,13.19,65,15.18,1809,91.17
252,68,68444,matanza,santander,1959,6697.59,463,36.22,126,18.53,14,5.83,603,60.58
253,68,68502,onzaga,santander,1959,8352.17,410,27.69,164,16.11,3,1.37,577,45.17
254,68,68547,piedecuesta,santander,1959,15275.21,488,16.3,72,8.46,22,4.24,582,29.0
255,68,68572,puente nacional,santander,1959,13165.69,515,21.38,538,32.4,62,10.22,1115,63.99
256,68,68575,puerto wilches,santander,1959,8891.1,414,60.26,251,54.87,2,0.82,667,115.95
257,68,68615,rionegro,santander,1959,17186.21,420,32.25,264,18.26,32,7.33,716,57.85
258,68,68669,san andres,santander,1959,13565.88,911,31.54,538,28.06,17,5.14,1466,64.74
259,68,68679,san gil,santander,1959,18948.08,1191,46.68,231,34.79,42,9.41,1464,90.88
260,68,68689,san vicente,santander,1959,53231.86,394,7.8,236,10.13,38,2.52,668,20.45
261,68,68755,socorro,santander,1959,12838.95,794,73.41,398,138.26,85,25.73,1277,237.4
262,68,68770,suaita,santander,1959,10117.65,862,75.87,180,27.53,18,5.28,1060,108.68
263,68,68773,sucre,santander,1959,7797.01,387,31.72,525,64.9,3,0.73,915,97.35
264,68,68780,surata,santander,1959,4890.59,189,23.26,106,19.22,9,7.46,304,49.94
265,68,68861,velez,santander,1959,14395.65,272,14.91,257,28.64,74,14.85,603,58.4
266,68,68895,zapatoca,santander,1959,11395.96,288,24.2,121,16.47,50,17.52,459,58.2
267,73,73024,alpujarra,tolima,1959,5061.33,205,38.45,64,30.4,2,2.87,271,71.72
268,73,73043,anzoategui,tolima,1959,8884.63,220,31.44,186,56.89,7,2.24,413,90.56
269,73,73055,armero,tolima,1959,20181.15,290,39.46,228,40.33,38,8.24,556,88.03
270,73,73067,ataco,tolima,1959,6611.27,189,29.7,297,100.2,0,0.0,486,129.9
271,73,73124,cajamarca,tolima,1959,12616.05,342,21.06,160,25.81,50,10.73,552,57.6
272,73,73152,casabianca,tolima,1959,6046.37,233,22.89,93,10.54,7,3.36,333,36.78
273,73,73168,chaparral,tolima,1959,23631.25,1335,63.15,3422,272.73,30,4.95,4787,340.82
274,73,73226,cunday,tolima,1959,13533.26,198,18.75,376,48.36,45,10.32,619,77.43
275,73,73236,dolores,tolima,1959,13094.44,207,14.46,174,16.71,7,1.18,388,32.35
276,73,73319,el guamo,tolima,1959,19585.5,1668,57.41,287,30.94,166,19.1,2121,107.45
277,73,73268,espinal,tolima,1959,30451.31,1025,52.91,190,33.19,206,17.35,1421,103.45
278,73,73270,falan,tolima,1959,14256.1,207,7.79,100,6.61,22,3.56,329,17.96
279,73,73283,fresno,tolima,1959,20240.29,393,12.14,83,5.93,71,7.09,547,25.16
280,73,73347,herveo,tolima,1959,11009.52,257,21.02,144,12.9,20,6.45,421,40.37
281,73,73349,honda,tolima,1959,13002.42,91,22.1,107,47.92,25,9.6,223,79.62
