,Cod Dep,cod_mpio,Oficina,Departamento,Anio,Poblacion,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
19,5,5376,la ceja,antioquia,1960,10951.78,371,47.14,360,38.56,81,16.3,812,101.99
20,5,5411,liborina,antioquia,1960,7988.6,471,32.08,172,25.1,55,12.66,698,69.84
21,5,5440,marinilla,antioquia,1960,12171.1,523,20.04,340,12.33,125,15.49,988,47.86
22,5,5001,medellin,antioquia,1960,442384.73,2050,8.31,2070,19.41,477,3.25,4597,30.97
23,5,5579,puerto berrio,antioquia,1960,17659.21,49,6.25,131,27.01,0,0.0,180,33.26
24,5,5604,remedios,antioquia,1960,6008.87,165,24.06,238,78.34,9,6.63,412,109.03
25,5,5615,rionegro,antioquia,1960,20735.11,383,7.44,474,15.57,55,4.78,912,27.79
26,5,5642,salgar,antioquia,1960,13665.92,138,26.73,98,20.3,36,13.66,272,60.68
27,5,5649,san carlos,antioquia,1960,10978.22,418,25.57,422,31.75,1,0.13,841,57.45
28,5,5670,san roque,antioquia,1960,13640.49,278,9.74,216,17.48,27,2.7,521,29.92
29,5,5679,santa barbara,antioquia,1960,16857.07,294,16.92,92,8.83,47,6.11,433,31.87
30,5,5686,santa rosa de osos,antioquia,1960,16558.92,156,11.18,406,39.86,13,1.89,575,52.93
31,5,5042,santafe de antioquia,antioquia,1960,14361.38,339,13.36,106,10.0,22,2.97,467,26.34
32,5,5697,santuario,antioquia,1960,12144.44,576,22.62,458,22.32,54,5.78,1088,50.71
33,5,5756,sonson,antioquia,1960,33459.91,627,10.56,87,3.89,125,4.65,839,19.09
34,5,5761,sopetran,antioquia,1960,13064.61,527,21.01,164,20.23,91,15.57,782,56.81
35,5,5789,tamesis,antioquia,1960,14550.84,646,38.34,152,16.42,93,12.01,891,66.78
36,5,5809,titiribl,antioquia,1960,11579.11,207,33.11,70,26.71,19,3.63,296,63.45
37,5,5837,turbo,antioquia,1960,9708.99,394,27.67,223,49.64,0,0.0,617,77.32
38,5,5847,urrao,antioquia,1960,17343.87,354,16.85,294,24.06,88,8.26,736,49.17
39,5,5887,yarumal,antioquia,1960,22172.41,622,17.35,386,41.16,121,15.07,1129,73.57
40,5,5890,yolombo,antioquia,1960,22094.74,276,7.62,109,17.33,3,0.8,388,25.75
41,81,81001,arauca,arauca,1960,5850.46,76,16.7,693,106.85,0,0.0,769,123.55
42,81,81794,tame,arauca,1960,49022.67,200,8.34,736,19.28,4,0.15,940,27.78
43,8,8001,barranquilla,atlantico,1960,327340.5,1623,9.31,592,9.27,113,1.02,2328,19.6
44,8,8638,sabanalarga,atlantico,1960,20229.02,1115,20.71,349,35.58,22,2.95,1486,59.24
45,13,13140,calamar,bolivar,1960,12047.73,721,46.93,309,98.14,2,2.09,1032,147.16
46,13,13001,cartagena,bolivar,1960,154809.67,1321,12.71,979,31.5,117,3.89,2417,48.1
47,13,70215,corozal,bolivar,1960,17025.67,163,12.01,381,70.42,89,12.35,633,94.77
48,13,13244,el carmen,bolivar,1960,25959.21,319,9.86,332,37.08,128,17.6,779,64.55
49,13,13430,magangue,bolivar,1960,43607.24,475,13.03,563,40.95,19,1.73,1057,55.72
50,13,70429,majagual,bolivar,1960,8094.11,197,29.83,154,47.27,0,0.0,351,77.09
51,13,13442,maria la baja,bolivar,1960,7436.11,327,36.81,147,46.29,14,6.68,488,89.78
52,13,13468,mompos,bolivar,1960,15368.86,333,46.8,603,132.24,16,2.91,952,181.95
53,13,70508,ovejas,bolivar,1960,10222.44,201,11.74,203,47.4,28,8.53,432,67.68
54,13,13657,san juan nepomuceno,bolivar,1960,11242.07,444,15.77,337,61.95,53,12.73,834,90.45
55,13,70713,san onofre,bolivar,1960,17733.31,478,18.88,320,46.1,1,0.91,799,65.89
56,13,70742,since,bolivar,1960,10640.12,422,40.06,478,92.67,69,15.7,969,148.43
57,13,70001,sincelejo,bolivar,1960,36404.92,1024,18.89,485,60.48,34,5.02,1543,84.39
58,13,70771,sucre,bolivar,1960,13511.4,99,15.31,205,41.23,1,0.56,305,57.09
59,15,15176,chiquinquira,boyaca,1960,19511.21,1518,72.73,596,45.85,121,16.14,2235,134.73
60,15,15238,duitama,boyaca,1960,29324.71,977,32.13,231,22.22,112,8.07,1320,62.42
61,15,15244,el cocuy,boyaca,1960,8227.2,546,48.06,256,36.31,41,15.41,843,99.78
62,15,15248,el espino,boyaca,1960,4430.62,798,83.75,117,27.35,27,15.42,942,126.52
63,15,15299,garagoa,boyaca,1960,8703.79,1020,100.95,348,56.43,93,18.81,1461,176.19
64,15,15322,guateque,boyaca,1960,7211.47,1255,102.18,147,36.09,70,18.89,1472,157.17
65,15,15325,guayata,boyaca,1960,7104.86,1036,103.8,125,16.02,9,1.61,1170,121.43
66,15,15403,la uvita,boyaca,1960,7943.21,1115,85.99,243,29.6,10,3.16,1368,118.75
67,15,15407,leiva,boyaca,1960,4100.03,974,151.3,135,57.4,115,40.02,1224,248.73
68,15,15455,miraflores,boyaca,1960,6814.76,1431,224.64,1294,120.35,151,58.55,2876,403.55
69,15,15469,moniquira,boyaca,1960,13853.73,1091,46.05,192,28.32,95,13.38,1378,87.75
70,15,85230,orocue,boyaca,1960,3602.01,56,12.17,143,35.15,0,0.0,199,47.32
71,15,15531,pauna,boyaca,1960,5323.82,1000,111.42,193,39.18,37,13.4,1230,164.0
72,15,15542,pesca,boyaca,1960,13241.83,1230,42.36,104,8.81,58,10.44,1392,61.61
73,15,15755,puebloviejo,boyaca,1960,10278.15,1223,56.39,82,8.88,19,2.25,1324,67.52
74,15,15572,puerto boyaca,boyaca,1960,3745.97,183,103.25,79,91.97,3,1.58,265,196.8
75,15,15599,ramiriqui,boyaca,1960,6963.76,1492,125.88,148,25.95,156,40.33,1796,192.16
76,15,15632,saboya,boyaca,1960,12128.15,1433,106.97,293,34.28,26,4.31,1752,145.56
77,15,15667,san luis de gaceno,boyaca,1960,2102.72,613,455.08,429,246.86,8,10.63,1050,712.57
78,15,85325,san luis de palenque,boyaca,1960,,70,,380,,0,,450,
79,15,15693,santa rosa de viterbo,boyaca,1960,6452.81,798,86.6,93,24.0,85,26.64,976,137.24
80,15,15753,soata,boyaca,1960,8447.13,1183,69.73,185,21.69,49,9.98,1417,101.4
81,15,15757,socha,boyaca,1960,6731.94,522,47.13,125,16.46,12,3.59,659,67.18
82,15,15759,sogamoso,boyaca,1960,33578.06,2864,46.96,296,37.26,94,5.71,3254,89.93
83,15,85400,tamara,boyaca,1960,3922.1,281,70.64,214,69.28,0,0.0,495,139.92
84,15,15814,toca,boyaca,1960,5512.69,381,55.92,61,44.26,153,53.5,595,153.67
85,15,15001,tunja,boyaca,1960,40372.01,1733,51.59,348,34.11,384,20.74,2465,106.44
86,15,15861,ventaquemada,boyaca,1960,7820.47,1026,142.54,104,18.99,80,23.05,1210,184.58
87,15,85001,yopal,boyaca,1960,4974.86,186,39.84,540,122.96,0,0.0,726,162.8
88,17,17013,aguadas,caldas,1960,23017.19,511,21.95,155,21.15,68,9.12,734,52.21
89,17,17042,anserma,caldas,1960,27368.87,1094,39.44,280,20.76,92,11.78,1466,71.98
90,17,66045,apia,caldas,1960,16713.51,382,22.36,215,15.37,20,3.98,617,41.71
91,17,17050,aranzazu,caldas,1960,18637.94,614,27.22,231,18.45,61,6.91,906,52.58
92,17,63001,armenia,caldas,1960,93488.7,980,19.85,396,15.48,171,4.74,1547,40.08
93,17,17088,belalcazar,caldas,1960,13549.7,403,52.51,155,17.65,11,5.3,569,75.47
94,17,66088,belen de umbria,caldas,1960,21538.89,300,13.29,128,8.49,35,7.82,463,29.61
95,17,63130,calarca,caldas,1960,55127.03,477,17.94,196,10.12,61,2.61,734,30.68
96,17,17174,chinchina,caldas,1960,17516.52,319,18.62,124,10.06,59,12.34,502,41.02
97,17,63272,filandia,caldas,1960,18717.8,381,11.02,134,5.44,50,3.95,565,20.4
98,17,63302,genova,caldas,1960,2857.21,178,118.75,63,76.92,6,12.03,247,207.7
99,17,17380,la dorada,caldas,1960,4536.18,264,135.07,344,415.23,37,19.81,645,570.11
100,17,17001,manizales,caldas,1960,144876.5,518,10.04,543,19.71,187,3.8,1248,33.55
101,17,17433,manzanares,caldas,1960,19189.87,902,38.2,352,23.53,29,3.01,1283,64.74
102,17,66440,marsella,caldas,1960,14885.72,254,16.32,126,11.09,56,14.01,436,41.42
103,17,17486,neira,caldas,1960,15453.28,171,9.11,56,3.9,18,5.09,245,18.1
104,17,17513,pacora,caldas,1960,17323.78,548,27.1,137,17.45,29,3.65,714,48.19
105,17,17524,palestina,caldas,1960,8896.29,88,19.13,21,3.83,18,10.1,127,33.06
106,17,17541,pensilvania,caldas,1960,24332.86,813,27.68,436,16.34,40,2.92,1289,46.95
107,17,66001,pereira,caldas,1960,127372.71,661,7.92,413,13.78,160,3.72,1234,25.41
108,17,63548,pijao,caldas,1960,2057.55,131,240.26,51,139.14,14,14.12,196,393.51
109,17,63594,quimbaya,caldas,1960,9351.82,281,29.71,84,15.96,37,8.11,402,53.77
110,17,66594,quinchia,caldas,1960,16150.54,540,13.5,65,5.15,9,3.1,614,21.75
111,17,17614,riosucio,caldas,1960,30745.52,1030,12.83,165,7.91,182,11.48,1377,32.21
112,17,17653,salamina,caldas,1960,21808.8,551,25.94,283,23.47,67,7.16,901,56.57
113,17,17662,samana,caldas,1960,16625.32,288,11.92,114,5.84,7,1.87,409,19.63
114,17,66682,santa rosa de cabal,caldas,1960,24611.05,509,16.28,347,14.21,168,15.88,1024,46.37
115,17,66687,santuario,caldas,1960,19764.73,253,14.21,49,5.37,2,0.41,304,19.99
116,17,17877,viterbo,caldas,1960,13490.22,121,15.8,24,4.81,26,4.82,171,25.43
117,18,18001,florencia,caqueta,1960,20338.79,914,39.84,851,100.34,45,5.13,1810,145.31
118,18,18753,san vicente del caguan,caqueta,1960,10074.74,207,28.83,255,43.38,48,9.91,510,82.12
119,19,19100,bolivar,cauca,1960,25663.77,643,17.25,286,12.09,9,0.32,938,29.66
120,19,19142,caloto,cauca,1960,16275.84,512,17.47,164,21.68,110,11.08,786,50.23
121,19,19212,corinto,cauca,1960,8667.24,288,22.84,183,31.47,24,5.33,495,59.64
122,19,19532,el bordo,cauca,1960,13476.03,271,21.05,202,38.79,29,3.75,502,63.6
123,19,19256,el tambo,cauca,1960,17822.54,623,18.86,287,23.63,88,8.13,998,50.61
124,19,19455,miranda,cauca,1960,8616.57,136,13.36,60,21.77,37,8.39,233,43.52
125,19,19517,paez,cauca,1960,7359.75,175,10.95,218,36.82,0,0.0,393,47.77
126,19,19548,piendamo,cauca,1960,7426.1,939,61.99,128,25.7,174,37.63,1241,125.32
127,19,19001,popayan,cauca,1960,51458.32,1008,19.42,676,51.55,264,10.1,1948,81.07
128,19,19573,puerto tejada,cauca,1960,10251.21,253,20.59,121,32.91,46,9.2,420,62.7
129,19,19698,santander,cauca,1960,14947.89,670,29.02,205,31.44,108,11.64,983,72.09
130,19,19807,timbio,cauca,1960,10767.78,914,47.78,181,26.18,229,32.3,1324,106.26
131,27,27245,el carmen,choco,1960,4550.07,166,25.26,78,15.96,29,10.45,273,51.67
132,27,27001,quibdo,choco,1960,18894.78,324,2.63,12,0.6,0,0.0,336,3.24
133,23,23068,ayapel,cordoba,1960,17911.77,185,16.44,142,37.96,4,0.53,331,54.94
134,23,23162,cerete,cordoba,1960,10205.73,731,143.28,550,213.83,5,3.91,1286,361.02
135,23,23182,chinu,cordoba,1960,16348.09,383,13.8,225,33.87,2,0.95,610,48.62
136,23,23189,cienaga de oro,cordoba,1960,14109.48,310,29.61,216,39.3,3,1.0,529,69.92
137,23,23417,lorica,cordoba,1960,19670.26,976,44.12,464,89.52,41,6.08,1481,139.72
138,23,23466,montelibano,cordoba,1960,10897.26,168,30.29,176,72.56,1,0.58,345,103.43
139,23,23001,monteria,cordoba,1960,54862.76,603,24.59,506,61.87,24,2.47,1133,88.93
140,23,23660,sahagun,cordoba,1960,29445.55,560,13.48,535,71.18,45,5.95,1140,90.61
141,23,23670,san andres,cordoba,1960,9319.28,328,25.29,197,57.46,8,2.08,533,84.82
142,23,23675,san bernardo del viento,cordoba,1960,7832.04,528,64.08,122,65.17,2,1.94,652,131.19
143,23,70708,san marcos,cordoba,1960,11991.07,274,29.85,362,127.37,2,1.93,638,159.15
144,23,23807,tierralta,cordoba,1960,8939.76,725,84.79,418,130.88,1,0.18,1144,215.85
145,25,25040,anolaima,cundinamarca,1960,15584.54,695,33.44,177,14.37,161,22.01,1033,69.82
146,25,25053,arbelaez,cundinamarca,1960,7991.51,463,40.04,102,17.54,87,27.99,652,85.57
147,25,11001,bogota,cundinamarca,1960,940767.2,1930,7.45,2844,17.97,1485,8.41,6259,33.83
148,25,11001,san bernardo,cundinamarca,1960,940767.2,320,0.27,102,0.07,35,0.09,457,0.43
149,25,25120,cabrera,cundinamarca,1960,4731.94,359,58.08,1009,179.9,42,32.66,1410,270.63
150,25,25123,cachipay,cundinamarca,1960,4016.1,295,71.09,60,30.82,63,39.29,418,141.2
151,25,25151,caqueza,cundinamarca,1960,11170.52,1374,86.28,116,16.1,76,12.93,1566,115.31
152,25,25175,chia,cundinamarca,1960,10510.11,287,46.57,111,35.33,54,9.15,452,91.05
153,25,25183,choconta,cundinamarca,1960,9707.4,1317,95.06,177,39.43,50,11.35,1544,145.84
154,25,25245,el colegio,cundinamarca,1960,10917.19,475,27.49,44,5.26,86,12.17,605,44.92
155,25,25269,facatativa,cundinamarca,1960,17838.32,784,61.26,195,33.42,196,30.11,1175,124.79
156,25,25279,fomeque,cundinamarca,1960,8890.02,470,53.6,194,20.83,98,20.98,762,95.4
157,25,25290,fusagasuga,cundinamarca,1960,26076.52,748,26.25,445,18.8,511,34.46,1704,79.51
158,25,25293,gachala,cundinamarca,1960,7375.48,649,72.85,224,30.56,25,6.53,898,109.94
159,25,25297,gacheta,cundinamarca,1960,12199.14,863,47.12,664,36.53,86,10.2,1613,93.85
160,25,25307,girardot,cundinamarca,1960,48120.96,294,13.31,241,31.08,55,14.09,590,58.49
161,25,25320,guaduas,cundinamarca,1960,13140.98,340,20.66,101,15.71,76,16.34,517,52.71
162,25,25322,guasca,cundinamarca,1960,5129.29,300,49.28,90,17.28,33,11.63,423,78.19
163,25,25326,guatavita,cundinamarca,1960,4045.38,205,42.04,33,7.3,20,9.33,258,58.67
164,25,25377,la calera,cundinamarca,1960,7178.59,411,66.51,147,32.47,118,33.29,676,132.28
165,25,25386,la mesa,cundinamarca,1960,12831.87,840,56.3,83,21.23,105,20.45,1028,97.97
166,25,25394,la palma,cundinamarca,1960,16381.98,598,30.51,186,25.11,75,10.03,859,65.65
167,25,25398,la peña,cundinamarca,1960,5682.11,364,35.05,30,6.42,17,9.29,411,50.75
168,25,25402,la vega,cundinamarca,1960,7450.51,337,48.88,62,17.89,47,18.79,446,85.56
169,25,25438,medina,cundinamarca,1960,7534.61,269,36.4,552,45.69,2,0.6,823,82.7
170,25,25491,nocaima,cundinamarca,1960,5311.22,185,22.79,44,14.14,33,24.55,262,61.48
171,25,25513,pacho,cundinamarca,1960,19824.7,732,27.67,410,36.88,132,22.02,1274,86.57
172,25,25535,pasca,cundinamarca,1960,8402.04,635,82.69,351,31.8,46,14.28,1032,128.77
173,25,25658,san francisco,cundinamarca,1960,4932.15,435,96.45,142,57.8,80,39.37,657,193.61
174,25,25662,san juan de rioseco,cundinamarca,1960,10015.19,726,72.05,125,25.97,76,25.59,927,123.61
175,25,25718,sasaima,cundinamarca,1960,5079.58,367,56.67,130,41.4,94,41.51,591,139.59
176,25,25754,soacha,cundinamarca,1960,14539.25,387,27.21,86,11.92,73,6.97,546,46.09
177,25,25758,sopo,cundinamarca,1960,2868.08,85,39.46,70,55.9,42,47.33,197,142.69
178,25,25769,subachoque,cundinamarca,1960,3974.34,325,154.75,77,58.81,12,4.97,414,218.53
179,25,25815,tocaima,cundinamarca,1960,8854.05,315,41.46,93,39.2,19,8.1,427,88.76
180,25,25843,ubate,cundinamarca,1960,10174.11,835,81.69,200,73.85,121,20.1,1156,175.64
181,25,25845,une,cundinamarca,1960,5062.61,344,64.92,57,12.08,53,25.15,454,102.15
182,25,25851,utica,cundinamarca,1960,3514.23,173,43.26,91,50.33,9,23.0,273,116.59
183,25,25862,vergara,cundinamarca,1960,8532.71,640,61.33,62,10.85,41,16.82,743,89.0
184,25,25875,villeta,cundinamarca,1960,9953.6,360,29.44,94,17.13,103,31.56,557,78.13
185,25,25878,viota,cundinamarca,1960,11547.94,603,67.83,66,11.37,161,25.16,830,104.36
186,25,25899,zipaquira,cundinamarca,1960,19412.83,395,29.09,149,37.08,70,5.81,614,71.98
187,44,44078,barrancas,guajira,1960,3204.9,264,83.56,126,69.89,20,13.51,410,166.96
188,44,44279,fonseca,guajira,1960,6086.31,259,68.49,142,63.63,18,6.06,419,138.19
189,44,44001,riohacha,guajira,1960,6238.93,311,53.49,112,54.37,75,30.87,498,138.73
190,44,44650,san juan del cesar,guajira,1960,8349.22,267,65.12,286,120.09,4,2.82,557,188.02
191,44,44874,villanueva,guajira,1960,5841.01,454,127.21,262,133.55,38,20.74,754,281.5
192,41,41006,acevedo,huila,1960,3979.78,466,63.28,243,43.33,29,15.3,738,121.92
193,41,41020,algeciras,huila,1960,5391.24,301,51.21,230,56.39,26,9.36,557,116.97
194,41,41078,baraya,huila,1960,5757.23,229,45.01,576,142.08,25,14.5,830,201.6
195,41,41132,campoalegre,huila,1960,17540.28,269,24.6,141,30.27,42,4.6,452,59.47
196,41,41298,garzon,huila,1960,17710.88,617,44.37,804,95.86,107,19.37,1528,159.6
197,41,41306,gigante,huila,1960,11329.07,470,34.0,285,49.53,51,12.1,806,95.63
198,41,41319,guadalupe,huila,1960,5498.81,240,20.71,215,53.8,16,5.18,471,79.69
199,41,41396,la plata,huila,1960,13395.22,418,30.14,271,42.04,40,7.36,729,79.55
200,41,41001,neiva,huila,1960,57570.23,1247,46.09,1502,82.05,212,8.65,2961,136.8
201,41,41524,palermo,huila,1960,7432.7,338,51.16,460,106.81,36,9.73,834,167.7
202,41,41551,pitalito,huila,1960,27117.29,667,18.52,376,20.04,24,2.2,1067,40.77
203,41,41668,san agustin,huila,1960,4200.97,321,50.44,145,42.26,10,5.76,476,98.46
204,41,41799,tello,huila,1960,7419.01,266,50.26,328,61.96,30,11.29,624,123.51
205,41,41797,tesalia,huila,1960,3441.2,258,69.98,209,97.17,8,4.94,475,172.09
206,41,41807,timana,huila,1960,6090.88,652,74.97,230,41.13,9,3.94,891,120.04
207,41,41885,yaguara,huila,1960,3173.65,341,164.15,235,213.09,24,19.53,600,396.77
208,47,20011,aguachica,magdalena,1960,17646.71,580,46.12,296,48.42,133,17.15,1009,111.7
209,47,20178,chiriguana,magdalena,1960,7579.72,133,19.76,167,64.93,1,0.29,301,84.99
210,47,47189,cienaga,magdalena,1960,51969.22,279,7.45,156,9.4,9,0.49,444,17.34
211,47,20013,codazzi,magdalena,1960,,227,,147,,13,,387,
212,47,47245,el banco,magdalena,1960,22175.84,167,14.18,390,53.7,52,5.39,609,73.27
213,47,47288,fundacion,magdalena,1960,4242.71,434,222.34,391,495.04,51,30.82,876,748.2
214,47,47318,guamal,magdalena,1960,11183.19,292,27.96,438,67.62,20,3.69,750,99.26
215,47,47551,pivijay,magdalena,1960,15175.07,318,31.49,249,68.86,14,1.91,581,102.26
216,47,47555,plato,magdalena,1960,15756.5,423,37.8,585,109.58,32,5.87,1040,153.25
217,47,47001,santa marta,magdalena,1960,63590.75,564,17.85,329,29.25,52,2.19,945,49.3
218,47,20001,valledupar,magdalena,1960,29608.6,869,60.91,660,86.5,50,5.11,1579,152.53
219,50,50006,acacias,meta,1960,909.32,274,367.5,502,593.63,53,110.69,829,1071.82
220,50,50313,granada,meta,1960,2857.3,254,74.37,789,257.51,21,17.84,1064,349.71
221,50,50318,guamal,meta,1960,1067.2,330,279.51,830,455.65,51,129.62,1211,864.78
222,50,50573,puerto lopez,meta,1960,1655.42,319,144.87,217,273.27,0,0.0,536,418.14
223,50,50606,restrepo,meta,1960,5762.7,604,93.55,1009,137.23,22,7.7,1635,238.48
224,50,50689,san martin,meta,1960,2817.5,239,113.71,883,396.61,27,16.22,1149,526.54
225,50,50001,villavicencio,meta,1960,21333.86,897,73.59,1049,171.81,101,21.56,2047,266.95
226,52,52210,contadero,nariño,1960,3621.95,630,140.79,132,29.25,24,17.81,786,187.85
227,52,52260,el tambo,nariño,1960,11074.68,312,17.89,345,31.26,25,3.37,682,52.52
228,52,52356,ipiales,nariño,1960,27943.23,1009,52.34,287,27.79,51,6.02,1347,86.14
229,52,52378,la cruz,nariño,1960,11534.35,895,70.35,158,23.71,11,2.9,1064,96.96
230,52,52399,la union,nariño,1960,11100.73,1014,70.6,361,48.86,87,11.54,1462,131.01
231,52,52001,pasto,nariño,1960,75379.88,1847,21.86,951,24.54,222,7.58,3020,53.97
232,52,52678,samaniego,nariño,1960,12164.74,952,50.83,324,26.47,17,2.88,1293,80.18
233,52,52683,sandona,nariño,1960,16097.08,802,30.25,242,13.43,32,3.9,1076,47.58
234,52,52835,tumaco,nariño,1960,39360.36,1153,7.41,239,6.11,2,0.07,1394,13.59
235,52,52838,tuquerres,nariño,1960,14837.95,1121,68.52,438,37.95,62,12.16,1621,118.64
236,54,54051,arboledas,norte de santander,1960,10925.95,326,19.66,100,8.84,46,6.08,472,34.58
237,54,54128,cachira,norte de santander,1960,8285.49,738,56.0,184,18.38,19,4.9,941,79.28
238,54,54172,chinacota,norte de santander,1960,7883.09,253,30.18,160,43.98,39,13.88,452,88.04
239,54,54206,convencion,norte de santander,1960,13740.78,291,15.57,131,23.95,58,12.0,480,51.52
240,54,54001,cucuta,norte de santander,1960,98001.33,593,14.76,496,27.47,72,3.64,1161,45.87
241,54,54239,durania,norte de santander,1960,8192.45,368,89.82,72,20.02,33,8.99,473,118.84
242,54,54313,gramalote,norte de santander,1960,11226.44,468,34.29,140,16.1,50,16.15,658,66.54
243,54,54498,ocaña,norte de santander,1960,34664.99,760,24.38,197,25.55,27,1.33,984,51.26
244,54,54518,pamplona,norte de santander,1960,23504.09,1089,55.58,499,41.19,55,4.61,1643,101.38
245,54,54660,salazar,norte de santander,1960,10326.1,328,27.47,113,18.98,30,10.73,471,57.19
246,54,54720,sardinata,norte de santander,1960,12864.97,606,38.38,152,14.59,12,1.85,770,54.82
247,54,54820,toledo,norte de santander,1960,11719.32,854,40.48,228,22.33,24,4.52,1106,67.34
248,86,86001,mocoa,putumayo,1960,2565.91,297,48.76,544,124.76,7,4.49,848,178.0
249,86,86001,sibundoy,putumayo,1960,2565.91,67,37.07,216,106.79,55,41.49,338,185.35
250,88,88001,san andres,san andres y providencia,1960,2105.16,89,42.02,12,10.55,0,0.0,101,52.57
251,68,68079,barichara,santander,1960,6132.16,503,48.13,91,25.58,35,16.03,629,89.74
252,68,68081,barrancabermeja,santander,1960,8126.93,379,40.35,277,121.06,3,1.32,659,162.73
253,68,68001,bucaramanga,santander,1960,143314.33,3253,30.55,1374,35.03,137,4.64,4764,70.22
254,68,68167,charala,santander,1960,10242.35,912,71.67,237,42.74,26,7.92,1175,122.33
255,68,68190,cimitarra,santander,1960,6206.37,257,38.44,371,108.04,20,8.37,648,154.85
256,68,68207,concepcion,santander,1960,7152.95,964,81.56,235,56.75,35,23.59,1234,161.9
257,68,68298,gambita,santander,1960,4620.8,466,79.51,213,61.46,2,0.63,681,141.61
258,68,68327,güepsa,santander,1960,3508.56,624,126.77,119,71.15,76,46.28,819,244.2
259,68,68432,malaga,santander,1960,12834.65,1923,77.22,190,17.53,68,14.7,2181,109.45
260,68,68444,matanza,santander,1960,6662.51,489,35.76,88,13.42,16,6.57,593,55.74
261,68,68500,oiba,santander,1960,6412.51,267,40.94,121,44.26,23,8.33,411,93.54
262,68,68502,onzaga,santander,1960,8309.5,466,31.86,127,12.16,4,1.74,597,45.77
263,68,68547,piedecuesta,santander,1960,15251.7,580,18.83,88,11.73,16,3.35,684,33.91
264,68,68572,puente nacional,santander,1960,13054.9,706,29.8,479,30.82,90,11.64,1275,72.25
265,68,68575,puerto wilches,santander,1960,9099.67,612,93.58,247,65.19,2,0.7,861,159.47
266,68,68615,rionegro,santander,1960,17078.49,581,43.49,299,28.22,39,8.71,919,80.41
267,68,68669,san andres,santander,1960,13232.08,1069,45.56,545,25.39,16,4.17,1630,75.11
268,68,68679,san gil,santander,1960,19129.75,1415,59.23,237,30.73,42,9.21,1694,99.18
269,68,68689,san vicente,santander,1960,54779.49,401,7.75,253,11.44,38,2.3,692,21.49
270,68,68755,socorro,santander,1960,13161.0,591,62.07,328,124.12,57,18.82,976,205.01
271,68,68770,suaita,santander,1960,10116.92,565,48.39,153,28.47,7,2.51,725,79.37
272,68,68773,sucre,santander,1960,7780.7,617,58.34,706,90.48,5,0.96,1328,149.78
273,68,68780,surata,santander,1960,4875.37,180,21.19,108,17.25,8,5.68,296,44.13
274,68,68861,velez,santander,1960,14780.86,320,16.75,297,30.52,44,8.67,661,55.94
275,68,68895,zapatoca,santander,1960,11440.03,300,23.68,101,20.37,42,13.28,443,57.33
276,73,73024,alpujarra,tolima,1960,5124.47,186,41.27,82,32.69,2,2.06,270,76.02
277,73,73043,anzoategui,tolima,1960,8813.78,256,33.94,209,58.58,7,3.46,472,95.98
278,73,73055,armero,tolima,1960,20374.19,278,36.86,226,42.67,41,14.47,545,94.0
279,73,73067,ataco,tolima,1960,7018.32,287,47.84,382,103.18,6,2.53,675,153.55
280,73,73124,cajamarca,tolima,1960,12655.19,319,19.77,173,24.92,47,10.21,539,54.9
281,73,73152,casabianca,tolima,1960,6050.89,275,25.71,105,13.26,9,4.66,389,43.63
