,Unnamed: 0,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
52,52,apia,caldas,1953,440,70626530.35714285,267,48356424.10714285,0,0.0,707,118982963.57142857
53,53,armenia,caldas,1953,977,162130366.07142857,376,95785345.82142857,0,0.0,1353,257915711.89285713
54,54,belalcazar,caldas,1953,171,30583516.071428567,30,8903689.285714285,0,0.0,201,39487205.35714285
55,55,calarca,caldas,1953,529,107993683.92857142,227,45559210.71428571,0,0.0,756,153461823.2142857
56,56,filandia,caldas,1953,362,31937383.928571425,102,10582682.142857142,0,0.0,464,42520066.07142857
57,57,la dorada,caldas,1953,198,62620543.07142857,220,133418101.01785713,0,0.0,418,196038644.0892857
58,58,manzanares,caldas,1953,1033,95227875.74999999,128,25576351.553571425,0,0.0,1161,120804227.30357142
59,59,marsella,caldas,1953,243,28364196.428571425,101,10844330.357142856,0,0.0,344,39208526.78571428
60,60,pensilvania,caldas,1953,936,79784763.375,215,24326455.39285714,0,0.0,1151,103199593.76785713
61,61,pereira,caldas,1953,511,80370991.07142857,319,132094230.26785713,0,0.0,830,212465221.3392857
62,62,pijao,caldas,1953,176,50213142.85714285,77,23573611.607142854,0,0.0,253,73786754.4642857
63,63,riosucio,caldas,1953,1267,61956034.928571425,130,28485020.89285714,0,0.0,1397,90441055.82142857
64,64,salamina,caldas,1953,950,78066029.67857142,368,75769642.66071428,0,0.0,1318,153835672.3392857
65,65,santa rosa de cabal,caldas,1953,617,59276031.37499999,388,62953429.178571425,0,0.0,1005,122229460.55357142
66,66,santuario,caldas,1953,438,74298192.48214285,146,28026466.232142854,0,0.0,584,102324658.7142857
67,67,popayan,cauca,1953,2460,217148874.64285713,391,167844856.875,0,0.0,2851,384993731.51785713
68,68,bolivar,cauca,1953,646,62480388.69642857,242,29136721.660714284,0,0.0,888,91617110.35714285
69,69,caloto,cauca,1953,456,39233053.23214285,144,35250141.75,0,0.0,600,74483194.98214285
70,70,el tambo,cauca,1953,797,37969864.28571428,132,17592541.07142857,0,0.0,929,55562405.35714285
71,71,puerto tejada,cauca,1953,402,31968367.339285713,74,32953288.446428567,0,0.0,476,64921655.78571428
72,72,santander,cauca,1953,693,51966849.803571425,156,36707297.35714285,0,0.0,849,88674147.16071428
73,73,monteria,cordoba,1953,624,110533517.62499999,188,118217908.01785713,0,0.0,812,228751425.64285713
