,index,Código Departamento,Departamento,codmpio,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida,municipio,depto,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor,tratamiento,alf_A1938,alf_A1951,alf_A1964,alf_A1973,numero_prestamos,CP - Promedio,MP - Promedio,LP - Promedio,T - Promedio
207,2446,15.0,Boyacá,15377.0,Labranzagrande,Medición de desempeño municipal,Resumen MDM,MDM,"49,22",,2018.0,12.0,DNP - DDDR,Puntos,Labranzagrande,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1575,1842.0,3107,0,0,0.0,0.0,0.0,0.0
208,2447,15.0,Boyacá,15380.0,La Capilla,Medición de desempeño municipal,Resumen MDM,MDM,"46,99",,2018.0,12.0,DNP - DDDR,Puntos,La Capilla,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1218,1669.0,0,0,0,0.0,0.0,0.0,0.0
209,2448,15.0,Boyacá,15401.0,La Victoria,Medición de desempeño municipal,Resumen MDM,MDM,"42,55",,2018.0,12.0,DNP - DDDR,Puntos,La Victoria,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,3778,0.0,7854,12352,0,0.0,0.0,0.0,0.0
210,2449,15.0,Boyacá,15403.0,La Uvita,Medición de desempeño municipal,Resumen MDM,MDM,"50,81",,2018.0,12.0,DNP - DDDR,Puntos,La Uvita,Boyacá,7506,21973.0,1352,4926.83,41,12.86,8899,26912.21,1,2164,2596.0,4153,5227,7,3139.0,703.8328571,1.837142857,3844.601429
211,2451,15.0,Boyacá,15425.0,Macanal,Medición de desempeño municipal,Resumen MDM,MDM,"56,54",,2018.0,12.0,DNP - DDDR,Puntos,Macanal,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2443,2738.0,5750,8521,0,0.0,0.0,0.0,0.0
212,2452,15.0,Boyacá,15442.0,Maripí,Medición de desempeño municipal,Resumen MDM,MDM,"47,66",,2018.0,12.0,DNP - DDDR,Puntos,Maripí,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2771,3056.0,5922,9931,0,0.0,0.0,0.0,0.0
213,2454,15.0,Boyacá,15464.0,Mongua,Medición de desempeño municipal,Resumen MDM,MDM,"39,28",,2018.0,12.0,DNP - DDDR,Puntos,Mongua,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1743,2273.0,4309,6619,0,0.0,0.0,0.0,0.0
214,2455,15.0,Boyacá,15466.0,Monguí,Medición de desempeño municipal,Resumen MDM,MDM,"43,28",,2018.0,12.0,DNP - DDDR,Puntos,Monguí,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2374,3387.0,7795,0,0,0.0,0.0,0.0,0.0
215,2457,15.0,Boyacá,15476.0,Motavita,Medición de desempeño municipal,Resumen MDM,MDM,"46,68",,2018.0,12.0,DNP - DDDR,Puntos,Motavita,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,957,2034.0,3957,5860,0,0.0,0.0,0.0,0.0
216,2458,15.0,Boyacá,15480.0,Muzo,Medición de desempeño municipal,Resumen MDM,MDM,"52,74",,2018.0,12.0,DNP - DDDR,Puntos,Muzo,Boyacá,193,114.92,95,69.92,1,0.7,289,185.55,1,1052,0.0,3679,2714,1,114.92,69.92,0.7,185.55
217,2459,15.0,Boyacá,15491.0,Nobsa,Medición de desempeño municipal,Resumen MDM,MDM,"53,51",,2018.0,12.0,DNP - DDDR,Puntos,Nobsa,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1198,1064.0,1871,3018,0,0.0,0.0,0.0,0.0
218,2460,15.0,Boyacá,15494.0,Nuevo Colón,Medición de desempeño municipal,Resumen MDM,MDM,"43,50",,2018.0,12.0,DNP - DDDR,Puntos,Nuevo Colón,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1201,2029.0,9172,14038,0,0.0,0.0,0.0,0.0
219,2461,15.0,Boyacá,15500.0,Oicatá,Medición de desempeño municipal,Resumen MDM,MDM,"59,66",,2018.0,12.0,DNP - DDDR,Puntos,Oicatá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,7543,5239.0,10526,0,0,0.0,0.0,0.0,0.0
220,2462,15.0,Boyacá,15507.0,Otanche,Medición de desempeño municipal,Resumen MDM,MDM,"44,25",,2018.0,12.0,DNP - DDDR,Puntos,Otanche,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
221,2463,15.0,Boyacá,15511.0,Pachavita,Medición de desempeño municipal,Resumen MDM,MDM,"53,32",,2018.0,12.0,DNP - DDDR,Puntos,Pachavita,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,6574,11553.0,27106,0,0,0.0,0.0,0.0,0.0
222,2464,15.0,Boyacá,15514.0,Páez,Medición de desempeño municipal,Resumen MDM,MDM,"45,09",,2018.0,12.0,DNP - DDDR,Puntos,Páez,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
223,2465,15.0,Boyacá,15516.0,Paipa,Medición de desempeño municipal,Resumen MDM,MDM,"65,99",,2018.0,12.0,DNP - DDDR,Puntos,Paipa,Boyacá,502,50.16,167,29.51,65,12.18,734,91.85,1,1797,2082.0,3483,5629,1,50.16,29.51,12.18,91.85
224,2466,15.0,Boyacá,15518.0,Pajarito,Medición de desempeño municipal,Resumen MDM,MDM,"54,80",,2018.0,12.0,DNP - DDDR,Puntos,Pajarito,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2652,3366.0,5644,0,0,0.0,0.0,0.0,0.0
225,2467,15.0,Boyacá,15522.0,Panqueba,Medición de desempeño municipal,Resumen MDM,MDM,"50,23",,2018.0,12.0,DNP - DDDR,Puntos,Panqueba,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2062,2407.0,5195,0,0,0.0,0.0,0.0,0.0
226,2469,15.0,Boyacá,15533.0,Paya,Medición de desempeño municipal,Resumen MDM,MDM,"39,78",,2018.0,12.0,DNP - DDDR,Puntos,Paya,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1505,1477.0,3193,0,0,0.0,0.0,0.0,0.0
227,2470,15.0,Boyacá,15537.0,Paz de Río,Medición de desempeño municipal,Resumen MDM,MDM,"53,05",,2018.0,12.0,DNP - DDDR,Puntos,Paz de Río,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
228,2472,15.0,Boyacá,15550.0,Pisba,Medición de desempeño municipal,Resumen MDM,MDM,"46,76",,2018.0,12.0,DNP - DDDR,Puntos,Pisba,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1370,1569.0,3000,3956,0,0.0,0.0,0.0,0.0
229,2473,15.0,Boyacá,15572.0,Puerto Boyacá,Medición de desempeño municipal,Resumen MDM,MDM,"54,87",,2018.0,12.0,DNP - DDDR,Puntos,Puerto Boyacá,Boyacá,651,325.19,283,388.06,8,4.01,942,717.26,1,0,0.0,0,0,3,108.3966667,129.3533333,1.336666667,239.0866667
230,2474,15.0,Boyacá,15580.0,Quípama,Medición de desempeño municipal,Resumen MDM,MDM,"37,45",,2018.0,12.0,DNP - DDDR,Puntos,Quípama,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
231,2476,15.0,Boyacá,15600.0,Ráquira,Medición de desempeño municipal,Resumen MDM,MDM,"52,81",,2018.0,12.0,DNP - DDDR,Puntos,Ráquira,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2576,2201.0,3336,4425,0,0.0,0.0,0.0,0.0
232,2477,15.0,Boyacá,15621.0,Rondón,Medición de desempeño municipal,Resumen MDM,MDM,"33,23",,2018.0,12.0,DNP - DDDR,Puntos,Rondón,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
233,2478,15.0,Boyacá,15632.0,Saboyá,Medición de desempeño municipal,Resumen MDM,MDM,"50,84",,2018.0,12.0,DNP - DDDR,Puntos,Saboyá,Boyacá,8670,15542.67,2393,4940.19,111,16.54,11174,20499.4,1,859,1061.0,1938,0,7,2220.381429,705.7414286,2.362857143,2928.485714
234,2479,15.0,Boyacá,15638.0,Sáchica,Medición de desempeño municipal,Resumen MDM,MDM,"56,07",,2018.0,12.0,DNP - DDDR,Puntos,Sáchica,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2245,2258.0,3703,0,0,0.0,0.0,0.0,0.0
235,2480,15.0,Boyacá,15646.0,Samacá,Medición de desempeño municipal,Resumen MDM,MDM,"51,12",,2018.0,12.0,DNP - DDDR,Puntos,Samacá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1097,1660.0,2166,0,0,0.0,0.0,0.0,0.0
236,2481,15.0,Boyacá,15660.0,San Eduardo,Medición de desempeño municipal,Resumen MDM,MDM,"53,34",,2018.0,12.0,DNP - DDDR,Puntos,San Eduardo,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1668,0.0,2778,3388,0,0.0,0.0,0.0,0.0
237,2482,15.0,Boyacá,15664.0,San José de Pare,Medición de desempeño municipal,Resumen MDM,MDM,"50,08",,2018.0,12.0,DNP - DDDR,Puntos,San José de Pare,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1110,976.0,1366,0,0,0.0,0.0,0.0,0.0
238,2483,15.0,Boyacá,15667.0,San Luis de Gaceno,Medición de desempeño municipal,Resumen MDM,MDM,"55,26",,2018.0,12.0,DNP - DDDR,Puntos,San Luis de Gaceno,Boyacá,4224,73669.71,3698,67976.33,27,56.94,7949,141702.98,1,0,0.0,0,0,8,9208.71375,8497.04125,7.1175,17712.8725
239,2484,15.0,Boyacá,15673.0,San Mateo,Medición de desempeño municipal,Resumen MDM,MDM,"40,20",,2018.0,12.0,DNP - DDDR,Puntos,San Mateo,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,3501,3763.0,5362,0,0,0.0,0.0,0.0,0.0
240,2485,15.0,Boyacá,15676.0,San Miguel de Sema,Medición de desempeño municipal,Resumen MDM,MDM,"59,42",,2018.0,12.0,DNP - DDDR,Puntos,San Miguel de Sema,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
241,2486,15.0,Boyacá,15681.0,San Pablo de Borbur,Medición de desempeño municipal,Resumen MDM,MDM,"38,94",,2018.0,12.0,DNP - DDDR,Puntos,San Pablo de Borbur,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
242,2487,15.0,Boyacá,15686.0,Santana,Medición de desempeño municipal,Resumen MDM,MDM,"58,56",,2018.0,12.0,DNP - DDDR,Puntos,Santana,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1010,1547.0,2392,0,0,0.0,0.0,0.0,0.0
243,2488,15.0,Boyacá,15690.0,Santa María,Medición de desempeño municipal,Resumen MDM,MDM,"61,26",,2018.0,12.0,DNP - DDDR,Puntos,Santa María,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
244,2489,15.0,Boyacá,15693.0,Santa Rosa de Viterbo,Medición de desempeño municipal,Resumen MDM,MDM,"45,66",,2018.0,12.0,DNP - DDDR,Puntos,Santa Rosa de Viterbo,Boyacá,5618,28651.61,623,7066.39,342,112.22,6583,35830.24,1,985,1224.0,2566,0,7,4093.087143,1009.484286,16.03142857,5118.605714
245,2490,15.0,Boyacá,15696.0,Santa Sofía,Medición de desempeño municipal,Resumen MDM,MDM,"53,51",,2018.0,12.0,DNP - DDDR,Puntos,Santa Sofía,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,835,1506.0,2602,0,0,0.0,0.0,0.0,0.0
246,2491,15.0,Boyacá,15720.0,Sativanorte,Medición de desempeño municipal,Resumen MDM,MDM,"51,63",,2018.0,12.0,DNP - DDDR,Puntos,Sativanorte,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1694,1387.0,10755,2100,0,0.0,0.0,0.0,0.0
247,2492,15.0,Boyacá,15723.0,Sativasur,Medición de desempeño municipal,Resumen MDM,MDM,"50,33",,2018.0,12.0,DNP - DDDR,Puntos,Sativasur,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,3154,2569.0,1625,0,0,0.0,0.0,0.0,0.0
248,2493,15.0,Boyacá,15740.0,Siachoque,Medición de desempeño municipal,Resumen MDM,MDM,"49,12",,2018.0,12.0,DNP - DDDR,Puntos,Siachoque,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,420,327.0,661,0,0,0.0,0.0,0.0,0.0
249,2498,15.0,Boyacá,15761.0,Somondoco,Medición de desempeño municipal,Resumen MDM,MDM,"54,33",,2018.0,12.0,DNP - DDDR,Puntos,Somondoco,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1579,1740.0,2549,0,0,0.0,0.0,0.0,0.0
250,2499,15.0,Boyacá,15762.0,Sora,Medición de desempeño municipal,Resumen MDM,MDM,"52,00",,2018.0,12.0,DNP - DDDR,Puntos,Sora,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,873,0.0,656,0,0,0.0,0.0,0.0,0.0
251,2500,15.0,Boyacá,15763.0,Sotaquirá,Medición de desempeño municipal,Resumen MDM,MDM,"58,48",,2018.0,12.0,DNP - DDDR,Puntos,Sotaquirá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1458,1645.0,2595,0,0,0.0,0.0,0.0,0.0
252,2501,15.0,Boyacá,15764.0,Soracá,Medición de desempeño municipal,Resumen MDM,MDM,"44,18",,2018.0,12.0,DNP - DDDR,Puntos,Soracá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,7384,9605.0,85038,19931,0,0.0,0.0,0.0,0.0
253,2502,15.0,Boyacá,15774.0,Susacón,Medición de desempeño municipal,Resumen MDM,MDM,"39,35",,2018.0,12.0,DNP - DDDR,Puntos,Susacón,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1352,397.0,1763,0,0,0.0,0.0,0.0,0.0
254,2503,15.0,Boyacá,15776.0,Sutamarchán,Medición de desempeño municipal,Resumen MDM,MDM,"56,40",,2018.0,12.0,DNP - DDDR,Puntos,Sutamarchán,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2605,2768.0,3715,0,0,0.0,0.0,0.0,0.0
255,2504,15.0,Boyacá,15778.0,Sutatenza,Medición de desempeño municipal,Resumen MDM,MDM,"54,28",,2018.0,12.0,DNP - DDDR,Puntos,Sutatenza,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,4215,3832.0,5270,0,0,0.0,0.0,0.0,0.0
256,2505,15.0,Boyacá,15790.0,Tasco,Medición de desempeño municipal,Resumen MDM,MDM,"51,80",,2018.0,12.0,DNP - DDDR,Puntos,Tasco,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,780,997.0,2205,0,0,0.0,0.0,0.0,0.0
257,2506,15.0,Boyacá,15798.0,Tenza,Medición de desempeño municipal,Resumen MDM,MDM,"56,40",,2018.0,12.0,DNP - DDDR,Puntos,Tenza,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,750,815.0,0,0,0,0.0,0.0,0.0,0.0
258,2507,15.0,Boyacá,15804.0,Tibaná,Medición de desempeño municipal,Resumen MDM,MDM,"53,14",,2018.0,12.0,DNP - DDDR,Puntos,Tibaná,Boyacá,1302,121.55,83,10.83,69,15.34,1454,147.72,1,965,1200.0,2230,0,1,121.55,10.83,15.34,147.72
259,2508,15.0,Boyacá,15806.0,Tibasosa,Medición de desempeño municipal,Resumen MDM,MDM,"70,19",,2018.0,12.0,DNP - DDDR,Puntos,Tibasosa,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1444,1899.0,4179,0,0,0.0,0.0,0.0,0.0
260,2509,15.0,Boyacá,15808.0,Tinjacá,Medición de desempeño municipal,Resumen MDM,MDM,"54,69",,2018.0,12.0,DNP - DDDR,Puntos,Tinjacá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1028,1263.0,2293,0,0,0.0,0.0,0.0,0.0
261,2510,15.0,Boyacá,15810.0,Tipacoque,Medición de desempeño municipal,Resumen MDM,MDM,"49,66",,2018.0,12.0,DNP - DDDR,Puntos,Tipacoque,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2923,0.0,4018,4664,0,0.0,0.0,0.0,0.0
262,2511,15.0,Boyacá,15814.0,Toca,Medición de desempeño municipal,Resumen MDM,MDM,"54,86",,2018.0,12.0,DNP - DDDR,Puntos,Toca,Boyacá,1167,169.34,157,106.23,278,93.76,1602,369.32,1,1562,1646.0,1697,0,2,84.67,53.115,46.88,184.66
263,2512,15.0,Boyacá,15816.0,Togüí,Medición de desempeño municipal,Resumen MDM,MDM,"50,75",,2018.0,12.0,DNP - DDDR,Puntos,Togüí,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1512,1335.0,2320,0,0,0.0,0.0,0.0,0.0
264,2513,15.0,Boyacá,15820.0,Tópaga,Medición de desempeño municipal,Resumen MDM,MDM,"55,71",,2018.0,12.0,DNP - DDDR,Puntos,Tópaga,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,576,752.0,0,0,0,0.0,0.0,0.0,0.0
265,2514,15.0,Boyacá,15822.0,Tota,Medición de desempeño municipal,Resumen MDM,MDM,"57,67",,2018.0,12.0,DNP - DDDR,Puntos,Tota,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,672,885.0,1377,0,0,0.0,0.0,0.0,0.0
266,2515,15.0,Boyacá,15832.0,Tununguá,Medición de desempeño municipal,Resumen MDM,MDM,"45,62",,2018.0,12.0,DNP - DDDR,Puntos,Tununguá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2352,0.0,7652,28242,0,0.0,0.0,0.0,0.0
267,2516,15.0,Boyacá,15835.0,Turmequé,Medición de desempeño municipal,Resumen MDM,MDM,"54,24",,2018.0,12.0,DNP - DDDR,Puntos,Turmequé,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,5749,9001.0,31759,36039,0,0.0,0.0,0.0,0.0
268,2517,15.0,Boyacá,15837.0,Tuta,Medición de desempeño municipal,Resumen MDM,MDM,"52,22",,2018.0,12.0,DNP - DDDR,Puntos,Tuta,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,3882,4000.0,5369,0,0,0.0,0.0,0.0,0.0
269,2518,15.0,Boyacá,15839.0,Tutazá,Medición de desempeño municipal,Resumen MDM,MDM,"52,53",,2018.0,12.0,DNP - DDDR,Puntos,Tutazá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1857,2176.0,3231,0,0,0.0,0.0,0.0,0.0
270,2519,15.0,Boyacá,15842.0,Umbita,Medición de desempeño municipal,Resumen MDM,MDM,"49,84",,2018.0,12.0,DNP - DDDR,Puntos,Umbita,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,2330,2152.0,2948,0,0,0.0,0.0,0.0,0.0
271,2520,15.0,Boyacá,15861.0,Ventaquemada,Medición de desempeño municipal,Resumen MDM,MDM,"47,36",,2018.0,12.0,DNP - DDDR,Puntos,Ventaquemada,Boyacá,5868,21876.46,704,6873.83,297,87.84,6869,28838.14,1,2165,2010.0,2914,0,8,2734.5575,859.22875,10.98,3604.7675
272,2521,15.0,Boyacá,15879.0,Viracachá,Medición de desempeño municipal,Resumen MDM,MDM,"53,98",,2018.0,12.0,DNP - DDDR,Puntos,Viracachá,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,780,944.0,1622,0,0,0.0,0.0,0.0,0.0
273,2522,15.0,Boyacá,15897.0,Zetaquira,Medición de desempeño municipal,Resumen MDM,MDM,"60,35",,2018.0,12.0,DNP - DDDR,Puntos,Zetaquira,Boyacá,0,0.0,0,0.0,0,0.0,0,0.0,0,1426,1715.0,2840,0,0,0.0,0.0,0.0,0.0
274,2526,17.0,Caldas,17050.0,Aranzazu,Medición de desempeño municipal,Resumen MDM,MDM,"45,18",,2018.0,12.0,DNP - DDDR,Puntos,Aranzazu,Caldas,4305,10403.25,1700,7174.12,243,31.83,6248,17609.19,1,2889,3359.0,5353,0,8,1300.40625,896.765,3.97875,2201.14875
275,2527,17.0,Caldas,17088.0,Belalcázar,Medición de desempeño municipal,Resumen MDM,MDM,"54,69",,2018.0,12.0,DNP - DDDR,Puntos,Belalcázar,Caldas,2877,32371.15,696,5479.46,45,20.35,3618,37870.99,1,3756,0.0,8459,7350,9,3596.794444,608.8288889,2.261111111,4207.887778
276,2528,17.0,Caldas,17174.0,Chinchiná,Medición de desempeño municipal,Resumen MDM,MDM,"59,98",,2018.0,12.0,DNP - DDDR,Puntos,Chinchiná,Caldas,1767,2961.29,618,2739.6,232,54.68,2617,5755.57,1,2757,2985.0,4968,0,7,423.0414286,391.3714286,7.811428571,822.2242857
277,2529,17.0,Caldas,17272.0,Filadelfia,Medición de desempeño municipal,Resumen MDM,MDM,"44,56",,2018.0,12.0,DNP - DDDR,Puntos,Filadelfia,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,2859,3151.0,0,0,0,0.0,0.0,0.0,0.0
278,2531,17.0,Caldas,17388.0,La Merced,Medición de desempeño municipal,Resumen MDM,MDM,"43,53",,2018.0,12.0,DNP - DDDR,Puntos,La Merced,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,6069,0.0,10180,10075,0,0.0,0.0,0.0,0.0
279,2533,17.0,Caldas,17442.0,Marmato,Medición de desempeño municipal,Resumen MDM,MDM,"48,65",,2018.0,12.0,DNP - DDDR,Puntos,Marmato,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,836,1364.0,1126,0,0,0.0,0.0,0.0,0.0
280,2534,17.0,Caldas,17444.0,Marquetalia,Medición de desempeño municipal,Resumen MDM,MDM,"44,29",,2018.0,12.0,DNP - DDDR,Puntos,Marquetalia,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,822,0.0,4316,2989,0,0.0,0.0,0.0,0.0
281,2535,17.0,Caldas,17446.0,Marulanda,Medición de desempeño municipal,Resumen MDM,MDM,"50,12",,2018.0,12.0,DNP - DDDR,Puntos,Marulanda,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,1525,1519.0,2790,0,0,0.0,0.0,0.0,0.0
282,2536,17.0,Caldas,17486.0,Neira,Medición de desempeño municipal,Resumen MDM,MDM,"59,13",,2018.0,12.0,DNP - DDDR,Puntos,Neira,Caldas,800,944.24,359,1197.75,85,29.07,1244,2171.07,1,1843,1989.0,2421,0,6,157.3733333,199.625,4.845,361.845
283,2537,17.0,Caldas,17495.0,Norcasia,Medición de desempeño municipal,Resumen MDM,MDM,"59,16",,2018.0,12.0,DNP - DDDR,Puntos,Norcasia,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,3639,0.0,5749,5979,0,0.0,0.0,0.0,0.0
284,2538,17.0,Caldas,17513.0,Pácora,Medición de desempeño municipal,Resumen MDM,MDM,"50,52",,2018.0,12.0,DNP - DDDR,Puntos,Pácora,Caldas,2736,5517.86,1093,3579.33,128,19.55,3957,9116.73,1,0,0.0,0,0,7,788.2657143,511.3328571,2.792857143,1302.39
285,2539,17.0,Caldas,17524.0,Palestina,Medición de desempeño municipal,Resumen MDM,MDM,"50,40",,2018.0,12.0,DNP - DDDR,Puntos,Palestina,Caldas,543,4573.91,142,2403.78,52,35.54,737,7013.23,0,990,491.0,409,0,6,762.3183333,400.63,5.923333333,1168.871667
286,2542,17.0,Caldas,17616.0,Risaralda,Medición de desempeño municipal,Resumen MDM,MDM,"57,96",,2018.0,12.0,DNP - DDDR,Puntos,Risaralda,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,1368,0.0,4188,3743,0,0.0,0.0,0.0,0.0
287,2544,17.0,Caldas,17662.0,Samaná,Medición de desempeño municipal,Resumen MDM,MDM,"51,40",,2018.0,12.0,DNP - DDDR,Puntos,Samaná,Caldas,735,30.37,247,14.43,23,4.09,1005,48.89,1,2608,0.0,4534,4125,2,15.185,7.215,2.045,24.445
288,2545,17.0,Caldas,17665.0,San José,Medición de desempeño municipal,Resumen MDM,MDM,"48,78",,2018.0,12.0,DNP - DDDR,Puntos,San José,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,4477,0.0,9420,8920,0,0.0,0.0,0.0,0.0
289,2546,17.0,Caldas,17777.0,Supía,Medición de desempeño municipal,Resumen MDM,MDM,"48,13",,2018.0,12.0,DNP - DDDR,Puntos,Supía,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,1235,1306.0,2019,0,0,0.0,0.0,0.0,0.0
290,2547,17.0,Caldas,17867.0,Victoria,Medición de desempeño municipal,Resumen MDM,MDM,"57,66",,2018.0,12.0,DNP - DDDR,Puntos,Victoria,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,3056,0.0,4164,4694,0,0.0,0.0,0.0,0.0
291,2548,17.0,Caldas,17873.0,Villamaría,Medición de desempeño municipal,Resumen MDM,MDM,"60,50",,2018.0,12.0,DNP - DDDR,Puntos,Villamaría,Caldas,0,0.0,0,0.0,0,0.0,0,0.0,0,1053,1371.0,2911,0,0,0.0,0.0,0.0,0.0
292,2549,17.0,Caldas,17877.0,Viterbo,Medición de desempeño municipal,Resumen MDM,MDM,"46,71",,2018.0,12.0,DNP - DDDR,Puntos,Viterbo,Caldas,378,48.04,75,16.0,81,18.85,534,82.9,1,2451,0.0,4502,5303,3,16.01333333,5.333333333,6.283333333,27.63333333
293,2551,18.0,Caquetá,18029.0,Albania,Medición de desempeño municipal,Resumen MDM,MDM,"48,58",,2018.0,12.0,DNP - DDDR,Puntos,Albania,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
294,2552,18.0,Caquetá,18094.0,Belén de Los Andaquíes,Medición de desempeño municipal,Resumen MDM,MDM,"53,66",,2018.0,12.0,DNP - DDDR,Puntos,Belén de Los Andaquies,Caquetá,757,139.53,352,172.24,72,39.85,1181,351.63,1,0,0.0,0,0,1,139.53,172.24,39.85,351.63
295,2553,18.0,Caquetá,18150.0,Cartagena del Chairá,Medición de desempeño municipal,Resumen MDM,MDM,"48,25",,2018.0,12.0,DNP - DDDR,Puntos,Cartagena del Chairá,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
296,2554,18.0,Caquetá,18205.0,Curillo,Medición de desempeño municipal,Resumen MDM,MDM,"43,39",,2018.0,12.0,DNP - DDDR,Puntos,Curillo,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,6666,0.0,11480,15803,0,0.0,0.0,0.0,0.0
297,2555,18.0,Caquetá,18247.0,El Doncello,Medición de desempeño municipal,Resumen MDM,MDM,"50,66",,2018.0,12.0,DNP - DDDR,Puntos,El Doncello,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
298,2556,18.0,Caquetá,18256.0,El Paujil,Medición de desempeño municipal,Resumen MDM,MDM,"46,81",,2018.0,12.0,DNP - DDDR,Puntos,El Paujil,Caquetá,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0
