,Cod Dep,Cod Mun,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
26,5,5649,san carlos,antioquia,1959,308,241814.49438202247,307,335930.69662921346,1,1849.752808988764,616,579594.9438202247
27,5,5670,san roque,antioquia,1959,307,109297.01123595504,186,261180.16853932585,29,44272.58426966292,522,414749.7640449438
28,5,5679,santa barbara,antioquia,1959,308,346131.84269662923,83,141943.31460674157,50,122040.70786516854,441,610115.8651685393
29,5,5686,santa rosa de osos,antioquia,1959,98,74053.7191011236,431,788893.213483146,12,32019.404494382023,541,894966.3370786516
30,5,5042,santafe de antioquia,antioquia,1959,371,190754.32584269665,88,122229.23595505618,24,48939.94382022472,483,361923.5056179775
31,5,5697,santuario,antioquia,1959,560,311035.8202247191,371,201056.8988764045,55,70433.86516853933,986,582526.584269663
32,5,5756,sonson,antioquia,1959,672,373380.1685393258,72,97130.3595505618,128,178653.57303370786,872,649164.1011235955
33,5,5761,sopetran,antioquia,1959,613,303742.2471910112,175,292192.75280898873,85,242479.78651685396,873,838414.786516854
34,5,5789,tamesis,antioquia,1959,552,457512.404494382,149,280215.7752808989,105,234926.62921348316,806,972654.808988764
35,5,5837,turbo,antioquia,1959,284,204934.04494382025,183,508450.5168539326,0,0.0,467,713384.5617977529
36,5,5847,urrao,antioquia,1959,376,270255.8764044944,300,435111.37078651687,94,182261.96629213484,770,887629.213483146
37,5,5887,yarumal,antioquia,1959,808,493108.6853932584,433,1008402.3707865168,129,411807.23595505615,1370,1913318.2921348317
38,5,5890,yolombo,antioquia,1959,281,186347.6966292135,112,404627.6966292135,6,9481.988764044943,399,600457.3820224719
39,81,81001,arauca,arauca,1959,64,91586.83146067416,698,593962.6179775281,0,0.0,762,685549.4494382022
40,81,81794,tame,arauca,1959,169,286714.55056179775,765,947494.617977528,4,8194.38202247191,938,1242403.5505617978
41,8,8001,barranquilla,atlantico,1959,1424,2916430.415730337,533,3046032.3033707864,122,417435.0,2079,6379897.719101124
42,8,8638,sabanalarga,atlantico,1959,1287,445938.8426966292,351,780044.4269662921,22,71585.66292134831,1660,1297568.9325842697
43,13,13140,calamar,bolivar,1959,881,673124.3595505618,246,776865.8089887641,3,18337.07865168539,1130,1468327.2471910112
44,13,13001,cartagena,bolivar,1959,1423,1850706.337078652,897,4386900.235955056,112,663582.7752808989,2432,6901189.348314607
45,13,70215,corozal,bolivar,1959,141,142983.37078651684,359,1011238.3146067417,90,237395.2584269663,590,1391616.9438202246
46,13,13244,el carmen,bolivar,1959,242,202088.35955056176,298,929656.6516853932,129,540407.4606741572,669,1672152.4719101123
47,13,13430,magangue,bolivar,1959,489,553945.9550561798,546,1925825.3258426967,22,97326.33707865168,1057,2577097.617977528
48,13,70429,majagual,bolivar,1959,122,174229.1797752809,143,393100.55056179775,0,0.0,265,567329.7303370787
49,13,13442,maria la baja,bolivar,1959,254,148097.1235955056,179,380804.9662921349,12,58280.39325842696,445,587182.4831460674
50,13,13468,mompos,bolivar,1959,219,511091.0561797753,564,1715821.6516853932,16,51683.05617977528,799,2278595.764044944
51,13,70508,ovejas,bolivar,1959,144,159541.1797752809,190,415231.11235955055,28,103736.29213483146,362,678508.584269663
52,13,13657,san juan nepomuceno,bolivar,1959,411,189181.34831460676,330,709683.9101123596,55,171416.1573033708,796,1070281.4157303371
53,13,70713,san onofre,bolivar,1959,758,495353.2584269663,296,727928.1573033708,1,20056.1797752809,1055,1243337.595505618
54,13,70742,since,bolivar,1959,403,513031.3483146068,482,1032313.9213483146,71,178684.51685393258,956,1724029.7865168538
55,13,70001,sincelejo,bolivar,1959,906,1005144.1011235956,452,2313377.191011236,40,286356.9775280899,1398,3604878.269662921
56,13,70771,sucre,bolivar,1959,77,222136.51685393255,190,433021.5168539326,1,9168.539325842696,268,664326.5730337079
57,15,15176,chiquinquira,boyaca,1959,1417,1310771.629213483,523,755077.3483146067,117,327773.5617977528,2057,2393622.539325842
58,15,15238,duitama,boyaca,1959,824,697569.9775280899,191,555233.5617977529,116,272351.4606741573,1131,1525155.0
59,15,15244,el cocuy,boyaca,1959,493,326154.1685393258,257,341254.1797752809,42,156442.78651685393,792,823851.1348314607
60,15,15248,el espino,boyaca,1959,849,374840.8314606742,123,125356.85393258429,28,71462.46067415731,1000,571660.1460674157
61,15,15299,garagoa,boyaca,1959,1313,973994.5617977527,294,442293.202247191,102,210793.88764044945,1709,1627081.6516853932
62,15,15322,guateque,boyaca,1959,1305,681580.6179775281,159,263496.9438202247,61,129205.9213483146,1525,1074283.4831460677
63,15,15325,guayata,boyaca,1959,955,656286.9101123596,123,138069.60674157302,11,18452.25842696629,1089,812808.7752808989
64,15,15403,la uvita,boyaca,1959,1047,649319.3932584269,219,230879.8651685393,10,30456.16853932584,1276,910655.426966292
65,15,15407,leiva,boyaca,1959,1089,639019.1123595505,110,160614.47191011236,129,210283.88764044945,1328,1009917.4719101124
66,15,15455,miraflores,boyaca,1959,1288,1303200.134831461,1394,977604.1011235956,158,511800.4719101124,2840,2792604.7078651683
67,15,15469,moniquira,boyaca,1959,1221,789182.0224719101,218,515440.3820224719,139,328252.6179775281,1578,1632875.02247191
68,15,85230,orocue,boyaca,1959,57,49537.04494382023,152,146313.8426966292,0,0.0,209,195850.88764044945
69,15,15531,pauna,boyaca,1959,837,518578.3146067416,188,190875.23595505615,38,81884.22471910113,1063,791337.7752808989
70,15,15542,pesca,boyaca,1959,1348,614586.6741573034,74,95570.5617977528,55,156422.1573033708,1477,866579.3932584269
71,15,15755,puebloviejo,boyaca,1959,1189,548221.3483146067,85,70098.06741573033,20,22892.123595505615,1294,641211.5393258426
72,15,15572,puerto boyaca,boyaca,1959,95,160475.22471910113,26,88648.88764044944,2,4540.719101123596,123,253664.83146067412
73,15,15599,ramiriqui,boyaca,1959,1374,815418.3707865168,152,184844.05617977527,164,328179.2696629213,1690,1328441.6966292134
74,15,15632,saboya,boyaca,1959,1458,1163699.0898876404,280,389052.06741573033,31,50151.33707865168,1769,1602902.4943820224
75,15,15667,san luis de gaceno,boyaca,1959,679,1008040.213483146,441,506706.202247191,7,25757.865168539327,1127,1540504.2808988765
76,15,85325,san luis de palenque,boyaca,1959,57,100615.55056179776,376,610340.4943820224,0,0.0,433,710956.0449438202
77,15,15693,santa rosa de viterbo,boyaca,1959,825,610102.1123595505,58,146552.79775280898,85,187984.85393258423,968,944639.7640449438
78,15,15753,soata,boyaca,1959,1383,635050.8539325843,151,180149.191011236,49,95769.40449438202,1583,910969.4494382022
79,15,15757,socha,boyaca,1959,767,500875.0112359551,145,151758.23595505618,14,36997.92134831461,926,689631.1685393258
80,15,15759,sogamoso,boyaca,1959,3033,1703384.5280898877,278,1243851.606741573,99,241279.2808988764,3410,3188515.415730337
81,15,85400,tamara,boyaca,1959,269,267583.8202247191,222,328423.3820224719,0,0.0,491,596007.202247191
82,15,15001,tunja,boyaca,1959,1944,1980974.0898876404,349,1181055.7078651686,560,1326179.9325842697,2853,4488209.730337079
83,15,15861,ventaquemada,boyaca,1959,782,805115.2247191011,89,115968.84269662922,91,213504.33707865168,962,1134588.404494382
84,15,85001,yopal,boyaca,1959,177,226093.88764044945,493,491485.8539325843,0,0.0,670,717579.7415730337
85,17,17013,aguadas,caldas,1959,505,493177.4494382023,164,515067.3370786517,67,215389.61797752808,736,1223634.404494382
86,17,17042,anserma,caldas,1959,1026,1191930.168539326,270,614556.8764044944,91,355804.65168539324,1387,2162291.6966292136
87,17,66045,apia,caldas,1959,397,424529.1573033708,174,250774.44943820225,17,41160.43820224719,588,716464.0449438202
88,17,17050,aranzazu,caldas,1959,599,495963.5393258427,246,407154.7752808989,68,176877.16853932585,913,1079995.4831460677
89,17,63001,armenia,caldas,1959,886,1846148.426966292,296,1267616.4606741574,179,442563.1011235955,1361,3556327.988764045
90,17,17088,belalcazar,caldas,1959,289,589336.5168539325,98,160392.13483146066,9,56004.87640449438,396,805733.5280898876
91,17,66088,belen de umbria,caldas,1959,300,336943.8202247191,92,154275.0,36,186226.21348314607,428,677445.0337078652
92,17,63130,calarca,caldas,1959,460,969409.7191011236,180,566032.9550561798,67,193224.67415730335,707,1728667.3483146068
93,17,17174,chinchina,caldas,1959,306,342783.0337078652,100,191719.88764044945,58,254461.34831460676,464,788964.2696629213
94,17,63272,filandia,caldas,1959,368,223354.21348314607,96,75842.73033707865,49,72364.98876404495,513,371561.93258426967
95,17,63302,genova,caldas,1959,154,259461.06741573036,49,167698.31460674157,8,25328.08988764045,211,452487.4719101124
96,17,17380,la dorada,caldas,1959,358,712339.9213483146,340,1513761.9438202246,40,124496.73033707864,738,2350598.595505618
97,17,17001,manizales,caldas,1959,470,1448004.033707865,476,2621617.752808989,206,720647.7640449438,1152,4790269.550561798
98,17,17433,manzanares,caldas,1959,924,809235.3370786516,361,358844.0224719101,28,71433.80898876404,1313,1239513.168539326
99,17,66440,marsella,caldas,1959,269,292785.84269662923,115,195393.60674157305,60,253161.13483146063,444,741340.584269663
100,17,17486,neira,caldas,1959,125,110535.33707865168,38,54798.06741573034,19,106655.89887640448,182,271989.30337078654
101,17,17513,pacora,caldas,1959,385,327679.01123595505,133,308717.32584269665,27,72544.9213483146,545,708941.2584269663
102,17,17524,palestina,caldas,1959,98,176396.96629213484,20,56109.168539325845,17,103339.75280898876,135,335845.88764044945
103,17,17541,pensilvania,caldas,1959,787,693457.3146067415,496,364101.606741573,46,105663.97752808988,1329,1163222.8988764044
104,17,66001,pereira,caldas,1959,549,850565.3932584269,382,1613742.0,179,611230.415730337,1110,3075537.808988764
105,17,63548,pijao,caldas,1959,92,306532.9213483146,44,136467.9775280899,14,32307.067415730337,150,475307.9662921349
106,17,63594,quimbaya,caldas,1959,271,313762.3146067416,91,156509.2584269663,39,92516.86516853933,401,562788.4382022471
107,17,66594,quinchia,caldas,1959,547,224377.07865168535,35,49332.47191011236,6,49863.67415730337,588,323573.2247191011
108,17,17614,riosucio,caldas,1959,1221,479455.5842696629,122,217469.1573033708,186,390080.0898876405,1529,1087004.831460674
109,17,17653,salamina,caldas,1959,470,417050.4943820225,304,523538.4943820225,67,168542.39325842698,841,1109131.382022472
110,17,66682,santa rosa de cabal,caldas,1959,519,452602.6516853933,351,440074.98876404495,177,486523.3820224719,1047,1379201.02247191
111,17,66687,santuario,caldas,1959,236,305298.606741573,72,143291.08988764044,3,11174.157303370786,311,459763.8539325843
112,17,17877,viterbo,caldas,1959,123,239400.8764044944,22,37479.26966292135,25,69537.06741573033,170,346417.21348314604
113,18,18001,florencia,caqueta,1959,827,762288.404494382,375,916181.191011236,13,22423.955056179777,1215,1700893.5505617978
114,18,18753,san vicente del caguan,caqueta,1959,205,295567.3483146068,250,478717.5168539326,45,102307.7191011236,500,876592.584269663
115,19,19100,bolivar,cauca,1959,665,487306.1460674157,313,288341.96629213484,9,9594.303370786516,987,785242.415730337
116,19,19142,caloto,cauca,1959,393,294421.8539325843,163,349721.32584269665,119,226488.70786516852,675,870631.8876404495
117,19,19212,corinto,cauca,1959,197,154409.66292134832,162,272681.52808988764,23,48091.2808988764,382,475182.4719101124
118,19,19532,el bordo,cauca,1959,168,188012.35955056176,154,452345.3595505618,31,63333.40449438202,353,703691.1235955056
119,19,19256,el tambo,cauca,1959,579,269404.9213483146,269,381660.5056179775,87,152601.7415730337,935,803667.1685393258
120,19,19455,miranda,cauca,1959,111,123202.24719101124,29,133742.05617977527,31,60385.71910112359,171,317330.0224719101
121,19,19517,paez,cauca,1959,103,58635.67415730337,182,252438.5393258427,0,0.0,285,311074.21348314604
122,19,19548,piendamo,cauca,1959,836,420625.0786516854,126,220359.5393258427,160,278430.202247191,1122,919414.8202247192
123,19,19001,popayan,cauca,1959,814,721851.1348314607,532,2626631.797752809,245,479098.0112359551,1591,3827580.9438202246
124,19,19573,puerto tejada,cauca,1959,254,209241.5393258427,98,246100.21348314607,49,103558.65168539326,401,558900.404494382
125,19,19698,santander,cauca,1959,693,486421.3820224719,181,424517.6966292135,105,161576.59550561797,979,1072515.6741573033
126,19,19807,timbio,cauca,1959,677,356378.25842696626,162,229247.8651685393,238,395597.2584269663,1077,981223.382022472
127,27,27245,el carmen,choco,1959,104,62374.71910112359,71,98815.65168539326,29,53885.22471910113,204,215075.595505618
128,27,27001,quibdo,choco,1959,378,48182.96629213483,18,9535.85393258427,0,0.0,396,57718.8202247191
129,23,23068,ayapel,cordoba,1959,171,247007.32584269665,132,518958.23595505615,4,11368.988764044943,307,777334.5505617977
130,23,23162,cerete,cordoba,1959,853,1769125.2471910112,551,2317455.4719101125,7,60374.83146067416,1411,4146955.550561798
131,23,23182,chinu,cordoba,1959,273,162690.0,182,480543.7752808989,3,21494.494382022476,458,664728.2696629213
132,23,23189,cienaga de oro,cordoba,1959,286,422741.2921348315,218,545709.1685393258,4,28193.25842696629,508,996643.7191011236
133,23,23417,lorica,cordoba,1959,959,903206.5617977527,545,1886028.7078651688,43,139808.76404494382,1547,2929044.033707865
134,23,23466,montelibano,cordoba,1959,161,335617.2471910112,127,618988.7191011236,0,0.0,288,954605.9662921348
135,23,23001,monteria,cordoba,1959,553,1171144.5168539323,435,2998225.247191011,22,104308.17977528088,1010,4273677.943820225
136,23,23660,sahagun,cordoba,1959,540,381423.2696629213,451,1731616.7528089888,47,217675.44943820225,1038,2330715.4719101125
137,23,23670,san andres,cordoba,1959,283,210127.44943820225,156,505484.4943820225,8,22912.752808988764,447,738524.6966292135
138,23,23675,san bernardo del viento,cordoba,1959,513,474181.3820224719,105,446034.5393258427,11,2586.674157303371,629,922802.595505618
139,23,70708,san marcos,cordoba,1959,201,265283.08988764044,247,1034823.808988764,1,14039.32584269663,449,1314146.224719101
140,23,23807,tierralta,cordoba,1959,422,431092.11235955055,321,989218.9213483146,1,14325.842696629214,744,1434636.8764044945
141,25,25040,anolaima,cundinamarca,1959,670,529031.0224719101,151,219047.8651685393,168,401592.9101123596,989,1149671.797752809
142,25,25053,arbelaez,cundinamarca,1959,441,285783.37078651687,101,144585.57303370786,92,280249.01123595505,634,710617.9550561798
143,25,11001,bogota,cundinamarca,1959,1822,6630324.91011236,2592,16292403.84269663,1375,5895865.887640449,5789,28818594.64044944
144,25,25120,cabrera,cundinamarca,1959,349,266572.98876404495,1002,973089.7415730336,43,165092.73033707865,1394,1404755.4606741574
145,25,25123,cachipay,cundinamarca,1959,265,259034.1573033708,44,88379.5617977528,67,160973.19101123596,376,508386.9101123596
146,25,25151,caqueza,cundinamarca,1959,1227,868715.0898876404,119,175826.79775280898,77,165885.23595505618,1423,1210427.1235955055
147,25,25175,chia,cundinamarca,1959,265,435427.11235955055,98,350982.57303370786,54,109694.69662921347,417,896104.3820224719
148,25,25183,choconta,cundinamarca,1959,1273,873457.5168539325,172,357279.0674157304,55,138827.1573033708,1500,1369563.7415730336
149,25,25245,el colegio,cundinamarca,1959,465,303980.0561797753,34,49471.14606741573,111,181676.32584269665,610,535127.5280898876
150,25,25269,facatativa,cundinamarca,1959,748,1023048.5393258426,189,605345.9325842697,186,572283.0337078652,1123,2200677.5056179776
151,25,25279,fomeque,cundinamarca,1959,425,419411.9662921349,214,217640.49438202247,101,218333.29213483143,740,855385.7528089888
152,25,25290,fusagasuga,cundinamarca,1959,594,473155.6516853933,481,503585.4606741573,506,998118.1348314608,1581,1974859.2471910112
153,25,25293,gachala,cundinamarca,1959,599,402510.3370786517,209,199454.1235955056,28,62755.78651685393,836,664720.2471910112
154,25,25297,gacheta,cundinamarca,1959,894,558825.3370786516,513,362897.0898876405,95,174856.07865168538,1502,1096578.5056179776
155,25,25307,girardot,cundinamarca,1959,309,731164.0786516854,237,1503559.6516853932,55,245917.98876404492,601,2480641.7191011235
156,25,25320,guaduas,cundinamarca,1959,288,227262.3033707865,93,185101.34831460676,76,250113.7415730337,457,662477.3932584269
157,25,25322,guasca,cundinamarca,1959,382,266395.9213483146,79,83266.95505617978,32,63282.97752808989,493,412945.8539325843
158,25,25326,guatavita,cundinamarca,1959,248,202742.76404494385,40,55591.71910112359,22,42750.033707865165,310,301084.5168539326
159,25,25377,la calera,cundinamarca,1959,317,300027.84269662923,145,206598.13483146063,125,287448.606741573,587,794074.584269663
160,25,25386,la mesa,cundinamarca,1959,518,461485.2471910112,56,190317.67415730335,78,218988.26966292132,652,870791.1910112359
161,25,25394,la palma,cundinamarca,1959,621,472716.1348314607,186,383112.5730337079,88,210295.92134831465,895,1066124.629213483
162,25,25398,la peña,cundinamarca,1959,313,162392.0224719101,33,46689.6404494382,15,51707.12359550562,361,260788.78651685396
163,25,25402,la vega,cundinamarca,1959,328,370794.06741573033,71,173869.88764044942,50,185118.5393258427,449,729782.4943820224
164,25,25438,medina,cundinamarca,1959,373,337126.6179775281,585,420496.1460674157,1,1014.8426966292136,959,758637.6067415731
165,25,25491,nocaima,cundinamarca,1959,188,137681.66292134832,38,72554.66292134831,36,166696.07865168538,262,376932.404494382
166,25,25513,pacho,cundinamarca,1959,711,521360.9662921349,474,752190.404494382,148,539169.7078651686,1333,1812721.0786516853
167,25,25535,pasca,cundinamarca,1959,633,616097.7640449438,184,139718.79775280898,45,97828.31460674157,862,853644.8764044944
168,25,11001,rafael reyes,cundinamarca,1959,309,177106.3820224719,32,46192.24719101124,30,95894.32584269663,371,319192.9550561798
169,25,11001,san bernardo,cundinamarca,1959,314,258818.1235955056,110,70570.82022471911,35,97808.25842696628,459,427197.202247191
170,25,25658,san francisco,cundinamarca,1959,368,431305.2808988764,136,237238.8202247191,83,236042.8988764045,587,904587.0
171,25,25662,san juan de rioseco,cundinamarca,1959,780,804185.1910112359,109,226117.3820224719,82,303173.797752809,971,1333476.370786517
172,25,25718,sasaima,cundinamarca,1959,330,273257.42696629214,117,199828.3146067416,86,232398.9775280899,533,705484.7191011236
173,25,25754,soacha,cundinamarca,1959,353,379496.1573033708,61,121174.2808988764,136,236230.2808988764,550,736900.7191011236
174,25,25758,sopo,cundinamarca,1959,101,149195.62921348313,56,165908.1573033708,38,143683.61797752808,195,458787.404494382
175,25,25769,subachoque,cundinamarca,1959,399,692116.415730337,103,300643.28089887643,19,44097.23595505618,521,1036856.9325842696
176,25,25815,tocaima,cundinamarca,1959,310,361590.0,91,394152.06741573033,17,68820.77528089887,418,824562.8426966292
177,25,25843,ubate,cundinamarca,1959,909,869590.6853932585,177,717769.415730337,132,241005.37078651684,1218,1828365.4719101123
178,25,25845,une,cundinamarca,1959,381,360444.5056179775,51,51278.49438202247,58,156811.8202247191,490,568534.8202247191
179,25,25851,utica,cundinamarca,1959,157,154206.23595505618,86,222156.0,10,99830.49438202249,253,476192.7303370786
180,25,25862,vergara,cundinamarca,1959,528,538375.4831460674,57,93356.93258426966,42,177984.8426966292,627,809717.2584269663
181,25,25875,villeta,cundinamarca,1959,387,302629.4157303371,98,212758.8202247191,102,363689.0224719101,587,879077.2584269663
182,25,25878,viota,cundinamarca,1959,458,495694.7865168539,51,116698.31460674157,141,205090.48314606745,650,817483.584269663
183,25,25899,zipaquira,cundinamarca,1959,358,468272.8314606742,115,596490.2696629213,72,124992.97752808988,545,1189756.0786516853
184,44,44078,barrancas,guajira,1959,252,312039.202247191,139,254562.20224719105,21,52110.5393258427,412,618711.9438202247
185,44,44279,fonseca,guajira,1959,192,343405.9213483146,123,395314.75280898873,17,39182.89887640449,332,777903.5730337079
186,44,44001,riohacha,guajira,1959,438,448515.202247191,117,419708.797752809,79,223792.5842696629,634,1092016.5842696629
187,44,44650,san juan del cesar,guajira,1959,174,442025.595505618,302,934568.1235955056,5,31286.494382022476,481,1407880.2134831462
188,44,44874,villanueva,guajira,1959,511,817558.6516853933,270,967433.8988764044,41,147187.7191011236,822,1932180.269662921
189,41,41006,acevedo,huila,1959,447,243155.39325842692,214,160561.1797752809,29,71632.65168539326,690,475349.2247191011
190,41,41020,algeciras,huila,1959,319,278843.93258426967,208,308221.65168539324,28,59133.6404494382,555,646199.2247191011
191,41,41078,baraya,huila,1959,203,230851.21348314607,571,854778.9101123596,26,56672.4606741573,800,1142302.5842696629
192,41,41797,carnecerias,huila,1959,199,195404.49438202247,217,351216.37078651687,9,23202.70786516854,425,569823.5730337079
193,41,41298,garzon,huila,1959,561,623370.7078651686,654,1314999.4719101123,108,365390.93258426967,1323,2303761.1123595503
194,41,41306,gigante,huila,1959,446,417677.393258427,225,446924.4606741573,41,122133.53932584268,712,986735.3932584268
195,41,41319,guadalupe,huila,1959,344,197667.9775280899,232,326607.4382022472,15,31810.24719101124,591,556085.6629213484
196,41,41396,la plata,huila,1959,359,367343.2584269663,246,436747.3820224719,40,94481.22471910113,645,898571.8651685393
197,41,41001,neiva,huila,1959,1313,2636763.033707865,1826,5837891.494382022,246,677517.8089887641,3385,9152172.337078651
198,41,41524,palermo,huila,1959,315,368917.3820224719,467,862027.213483146,35,76278.23595505618,817,1307222.831460674
199,41,41551,pitalito,huila,1959,574,405355.4494382023,298,466145.1573033708,24,85041.6404494382,896,956542.2471910112
200,41,41668,san agustin,huila,1959,210,129621.37078651684,147,183750.70786516852,9,26200.24719101124,366,339572.32584269665
201,41,41807,timana,huila,1959,637,400108.75280898873,169,209800.8202247191,7,21517.988764044945,813,631427.5617977529
202,41,41885,yaguara,huila,1959,325,451333.9550561798,239,626809.4831460674,28,80191.48314606742,592,1158334.9213483145
203,47,20011,aguachica,magdalena,1959,212,280316.0561797753,190,646984.8539325843,131,318690.40449438203,533,1245991.3146067415
204,47,20178,chiriguana,magdalena,1959,117,140749.11235955055,125,284753.62921348313,0,0.0,242,425502.7415730337
205,47,47189,cienaga,magdalena,1959,374,563512.1797752809,180,515341.8202247191,10,32069.25842696629,564,1110923.2584269664
206,47,20013,codazzi,magdalena,1959,188,701463.7415730337,137,1087172.1573033708,12,28431.067415730337,337,1817066.9662921347
207,47,47245,el banco,magdalena,1959,116,203765.05617977527,384,1160911.8539325842,53,131940.4382022472,553,1496617.3483146068
208,47,47288,fundacion,magdalena,1959,400,1121966.7640449435,393,2090022.404494382,48,140544.5393258427,841,3352533.7078651683
209,47,47318,guamal,magdalena,1959,189,278545.9550561798,342,669571.5505617977,20,43340.25842696629,551,991457.7640449438
210,47,47551,pivijay,magdalena,1959,170,311921.7303370786,254,1016910.7752808988,13,27384.134831460677,437,1356216.6404494382
211,47,47555,plato,magdalena,1959,457,612237.2359550562,637,1743677.393258427,31,108756.06741573031,1125,2464670.6966292136
212,47,47001,santa marta,magdalena,1959,551,1354076.3595505618,358,2167944.101123596,57,168994.51685393258,966,3691014.9775280897
213,47,20001,valledupar,magdalena,1959,717,1338803.2921348314,649,2604112.7191011235,52,173730.64044943822,1418,4116646.6516853934
214,50,50006,acacias,meta,1959,218,316852.6853932584,417,482966.5617977528,57,120211.01123595504,692,920030.2584269664
215,50,50313,granada,meta,1959,95,71549.5617977528,363,210308.52808988764,17,45228.97752808989,475,327087.0674157304
216,50,50318,guamal,meta,1959,310,321609.4382022472,934,586028.3932584269,50,124087.01123595504,1294,1031724.8426966292
217,50,50573,puerto lopez,meta,1959,292,210710.22471910116,201,252761.1573033708,0,0.0,493,463471.3820224719
218,50,50606,restrepo,meta,1959,606,572719.6853932585,1074,799471.415730337,24,58563.47191011236,1704,1430754.573033708
219,50,50689,san martin,meta,1959,222,331976.19101123593,987,750073.6179775281,12,33747.67415730337,1221,1115797.4831460677
220,50,50001,villavicencio,meta,1959,849,1576611.134831461,940,3116592.808988764,92,447288.9101123596,1881,5140492.853932585
221,52,52210,contadero,nariño,1959,580,448082.5617977528,194,137630.66292134832,24,84353.42696629213,798,670066.6516853933
222,52,52356,ipiales,nariño,1959,828,1172383.4157303371,222,545384.8314606742,54,209743.51685393255,1104,1927511.764044944
223,52,52378,la cruz,nariño,1959,873,808833.6404494382,128,270868.44943820225,12,40963.31460674157,1013,1120665.404494382
224,52,52399,la union,nariño,1959,1062,872838.6404494382,359,558333.6741573034,64,85186.61797752809,1485,1516358.9325842697
225,52,52001,pasto,nariño,1959,1760,1468991.9662921347,1225,1945779.5056179776,253,723981.1011235955,3238,4138752.573033708
226,52,52678,samaniego,nariño,1959,841,516991.0112359551,363,268186.0786516854,15,30143.865168539327,1219,815320.9550561798
227,52,52683,sandona,nariño,1959,655,423007.75280898873,199,185093.8988764045,30,64741.34831460674,884,672843.0
228,52,52835,tumaco,nariño,1959,985,303794.393258427,231,292446.0337078652,3,5291.393258426966,1219,601531.8202247191
229,52,52838,tuquerres,nariño,1959,1026,847241.797752809,387,572766.1011235955,60,203632.68539325843,1473,1623640.5842696629
