,Cod Dep,Cod Mun,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
59,15,15599,ramiriqui,boyaca,1955,1371,93358208.1,336,34923171.4,0,0.0,1707,128281379.5
60,15,15632,saboya,boyaca,1955,1007,83933942.75,168,19756535.55,0,0.0,1175,103690478.3
61,15,15667,san luis de gaceno,boyaca,1955,374,52682389.7,647,55170875.2,0,0.0,1021,107853264.9
62,15,85325,san luis de palenque,boyaca,1955,34,7073368.5,428,94658551.7,0,0.0,462,101731920.2
63,15,15693,santa rosa de viterbo,boyaca,1955,976,87865188.5,84,21109409.15,0,0.0,1060,108974597.65
64,15,15753,soata,boyaca,1955,856,66373753.65,84,22715123.75,0,0.0,940,89088877.39999999
65,15,15757,socha,boyaca,1955,942,63531041.7,399,49888997.3,0,0.0,1341,113420039.0
66,15,15759,sogamoso,boyaca,1955,3527,284710444.4,282,110308421.05,0,0.0,3809,395018865.45
67,15,85400,tamara,boyaca,1955,263,31253458.75,294,60774929.45,0,0.0,557,92028388.2
68,15,15001,tunja,boyaca,1955,2212,267135070.9,670,271556541.4,0,0.0,2882,538691612.3
69,15,15861,ventaquemada,boyaca,1955,598,47526523.45,99,18744219.55,0,0.0,697,66270743.0
70,15,85001,yopal,boyaca,1955,190,40899149.1,628,104946695.85,0,0.0,818,145845844.95
71,17,17013,aguadas,caldas,1955,669,93004743.25,141,42073318.7,0,0.0,810,135078061.95
72,17,17042,anserma,caldas,1955,719,83399231.55,159,43445585.05,0,0.0,878,126844816.6
73,17,66045,apia,caldas,1955,528,77678972.1,221,25194575.45,0,0.0,749,102856547.55
74,17,17050,aranzazu,caldas,1955,532,56981025.0,176,32466527.75,0,0.0,708,89447552.75
75,17,63001,armenia,caldas,1955,1142,206254285.0,659,255205264.8,0,0.0,1801,461459549.8
76,17,17088,belalcazar,caldas,1955,387,83759850.0,35,7599400.35,0,0.0,422,91359250.35
77,17,66088,belen de umbria,caldas,1955,320,43418000.0,78,24052450.0,0,0.0,398,67470450.0
78,17,63130,calarca,caldas,1955,526,117390185.0,216,73191686.1,0,0.0,742,190581871.1
79,17,17174,chinchina,caldas,1955,139,16196799.3,30,6886096.5,0,0.0,169,23082895.8
80,17,63272,filandia,caldas,1955,431,33316600.0,172,18439095.05,0,0.0,603,51755695.05
81,17,17380,la dorada,caldas,1955,224,56591849.95,430,233967656.1,0,0.0,654,290559506.05
82,17,17001,manizales,caldas,1955,573,133456652.1,413,257583092.2,0,0.0,986,391039744.3
83,17,17433,manzanares,caldas,1955,1428,186049089.7,308,58739833.95,0,0.0,1736,244788923.65
84,17,66440,marsella,caldas,1955,345,50653378.5,141,23036761.2,0,0.0,486,73690139.7
85,17,17513,pacora,caldas,1955,325,44319850.0,80,21586484.4,0,0.0,405,65906334.4
86,17,17524,palestina,caldas,1955,55,12814600.0,15,8558073.7,0,0.0,70,21372673.7
87,17,17541,pensilvania,caldas,1955,966,95748841.6,472,52627035.15,0,0.0,1438,148375876.75
88,17,66001,pereira,caldas,1955,661,115118446.95,569,289027376.8,0,0.0,1230,404145823.75
89,17,63548,pijao,caldas,1955,117,36912100.0,48,24344566.95,0,0.0,165,61256666.95
90,17,17614,riosucio,caldas,1955,1704,73668921.14999999,133,24227553.4,0,0.0,1837,97896474.55
91,17,17653,salamina,caldas,1955,589,56859905.95,347,73215356.05,0,0.0,936,130075262.0
92,17,66682,santa rosa de cabal,caldas,1955,609,62915555.0,529,102310767.65,0,0.0,1138,165226322.65
93,17,66687,santuario,caldas,1955,459,78099700.0,185,42631547.7,0,0.0,644,120731247.7
94,18,18001,florencia,caqueta,1955,1357,129072845.95,491,123350301.7,0,0.0,1848,252423147.65
95,19,19100,bolivar,cauca,1955,1219,126865256.55,518,66031406.8,0,0.0,1737,192896663.35
96,19,19142,caloto,cauca,1955,493,52113421.8,284,67889972.6,0,0.0,777,120003394.4
97,19,19256,el tambo,cauca,1955,915,40669100.0,184,25351193.9,0,0.0,1099,66020293.9
98,19,19001,popayan,cauca,1955,1448,135210605.0,466,231002800.85,0,0.0,1914,366213405.85
99,19,19573,puerto tejada,cauca,1955,223,28132090.45,106,41674100.9,0,0.0,329,69806191.35
100,19,19698,santander,cauca,1955,649,62818730.65,211,44890512.8,0,0.0,860,107709243.45
101,19,19807,timbio,cauca,1955,706,40965120.15,148,21036105.15,0,0.0,854,62001225.3
102,27,27001,quibdo,choco,1955,480,9076023.75,49,5408068.05,0,0.0,529,14484091.8
103,23,23068,ayapel,cordoba,1955,422,67369200.55,322,146264671.4,0,0.0,744,213633871.95
104,23,23162,cerete,cordoba,1955,351,94141750.0,283,148455942.5,0,0.0,634,242597692.5
105,23,23189,cienaga de oro,cordoba,1955,139,17622625.0,119,39751839.5,0,0.0,258,57374464.5
106,23,23417,lorica,cordoba,1955,1057,97151113.8,526,194200401.85,0,0.0,1583,291351515.65
107,23,23001,monteria,cordoba,1955,537,116932335.9,278,196936517.85,0,0.0,815,313868853.75
108,23,23660,sahagun,cordoba,1955,525,47373900.0,494,183753641.75,0,0.0,1019,231127541.75
109,23,23807,tierralta,cordoba,1955,279,30043446.35,156,58523945.0,0,0.0,435,88567391.35
110,25,25040,anolaima,cundinamarca,1955,802,82651025.0,392,79348781.8,0,0.0,1194,161999806.79999998
111,25,25053,arbelaez,cundinamarca,1955,714,63542220.05,216,40442961.75,0,0.0,930,103985181.8
112,25,11001,bogota,cundinamarca,1955,1052,407607186.1,1736,1429046538.7,0,0.0,2788,1836653724.8
113,25,25151,caqueza,cundinamarca,1955,748,71761892.6,133,18220415.55,0,0.0,881,89982308.14999999
114,25,25175,chia,cundinamarca,1955,220,35281375.0,102,29253838.85,0,0.0,322,64535213.85
115,25,25183,choconta,cundinamarca,1955,2012,172053175.0,145,40676863.05,0,0.0,2157,212730038.05
116,25,25245,el colegio,cundinamarca,1955,652,46899175.0,150,39563522.85,0,0.0,802,86462697.85
117,25,25269,facatativa,cundinamarca,1955,792,108005975.9,188,80565090.14999999,0,0.0,980,188571066.05
118,25,25279,fomeque,cundinamarca,1955,560,55282767.5,310,45093229.3,0,0.0,870,100375996.8
119,25,25290,fusagasuga,cundinamarca,1955,776,71096309.45,676,99931420.45,0,0.0,1452,171027729.9
120,25,25293,gachala,cundinamarca,1955,676,53381246.95,103,17045293.95,0,0.0,779,70426540.89999999
121,25,25297,gacheta,cundinamarca,1955,1555,112746784.6,274,39767642.7,0,0.0,1829,152514427.29999998
122,25,25307,girardot,cundinamarca,1955,424,69005384.25,251,142151735.6,0,0.0,675,211157119.85
123,25,25320,guaduas,cundinamarca,1955,295,26003200.0,106,29657049.95,0,0.0,401,55660249.95
124,25,25322,guasca,cundinamarca,1955,263,24848645.0,67,16407959.7,0,0.0,330,41256604.7
125,25,25326,guatavita,cundinamarca,1955,495,46694377.7,68,11638261.2,0,0.0,563,58332638.9
126,25,25377,la calera,cundinamarca,1955,275,35675265.0,189,44235532.55,0,0.0,464,79910797.55
127,25,25386,la mesa,cundinamarca,1955,792,77728477.8,174,66414658.2,0,0.0,966,144143136.0
128,25,25394,la palma,cundinamarca,1955,733,46174907.0,206,50729569.95,0,0.0,939,96904476.95
129,25,25398,la peña,cundinamarca,1955,279,18332334.2,46,12331192.25,0,0.0,325,30663526.45
130,25,25438,medina,cundinamarca,1955,478,59466689.35,771,40545100.3,0,0.0,1249,100011789.65
131,25,25491,nocaima,cundinamarca,1955,248,21619930.2,51,15489356.2,0,0.0,299,37109286.4
132,25,25513,pacho,cundinamarca,1955,1077,94465315.25,236,75357629.75,0,0.0,1313,169822945.0
133,25,25658,san francisco,cundinamarca,1955,472,56941338.5,83,27280195.8,0,0.0,555,84221534.3
134,25,25662,san juan de rioseco,cundinamarca,1955,873,122320936.4,120,44442924.05,0,0.0,993,166763860.45
135,25,25718,sasaima,cundinamarca,1955,357,41920038.2,148,31443853.65,0,0.0,505,73363891.85
136,25,25754,soacha,cundinamarca,1955,359,49503316.6,101,25089606.4,0,0.0,460,74592923.0
137,25,25758,sopo,cundinamarca,1955,120,20607020.05,50,11705443.5,0,0.0,170,32312463.55
138,25,25769,subachoque,cundinamarca,1955,241,47682914.95,71,24380017.05,0,0.0,312,72062932.0
139,25,25843,ubate,cundinamarca,1955,1185,116413648.05,256,87690127.6,0,0.0,1441,204103775.65
140,25,25845,une,cundinamarca,1955,887,75874400.0,112,24868086.2,0,0.0,999,100742486.2
141,25,25862,vergara,cundinamarca,1955,592,63696734.75,116,16557503.6,0,0.0,708,80254238.35
142,25,25875,villeta,cundinamarca,1955,373,39369142.3,136,49299999.15,0,0.0,509,88669141.45
143,25,25878,viota,cundinamarca,1955,387,51103700.0,31,19462366.7,0,0.0,418,70566066.7
144,25,25899,zipaquira,cundinamarca,1955,375,53625650.0,119,48457459.6,0,0.0,494,102083109.6
145,44,44001,riohacha,guajira,1955,318,41128812.3,147,35128288.3,0,0.0,465,76257100.6
146,44,44650,san juan del cesar,guajira,1955,559,88240941.2,585,143973162.35,0,0.0,1144,232214103.55
147,44,44874,villanueva,guajira,1955,555,106504049.7,271,105511366.15,0,0.0,826,212015415.85
148,41,41006,acevedo,huila,1955,502,33661105.0,96,13702604.35,0,0.0,598,47363709.35
149,41,41078,baraya,huila,1955,162,27064930.75,208,28053979.7,0,0.0,370,55118910.45
150,41,41797,carnecerias,huila,1955,182,10859175.0,154,22243842.1,0,0.0,336,33103017.1
151,41,41298,garzon,huila,1955,636,63918202.25,660,173872067.9,0,0.0,1296,237790270.15
152,41,41396,la plata,huila,1955,668,48797128.1,401,57086062.05,0,0.0,1069,105883190.15
153,41,41001,neiva,huila,1955,950,158159089.45,774,212979572.55,0,0.0,1724,371138662.0
154,41,41524,palermo,huila,1955,394,44340248.3,176,36542202.1,0,0.0,570,80882450.39999999
155,41,41551,pitalito,huila,1955,771,66495701.45,225,40005850.1,0,0.0,996,106501551.55
156,41,41668,san agustin,huila,1955,297,28758900.0,92,23928316.85,0,0.0,389,52687216.85
157,41,41807,timana,huila,1955,403,30853725.0,105,23938743.8,0,0.0,508,54792468.8
158,41,41885,yaguara,huila,1955,552,75002866.95,169,56198311.85,0,0.0,721,131201178.8
159,47,20178,chiriguana,magdalena,1955,347,45787104.7,356,92491482.65,0,0.0,703,138278587.35
160,47,47189,cienaga,magdalena,1955,198,26656425.0,73,28950862.3,0,0.0,271,55607287.3
161,47,47245,el banco,magdalena,1955,195,37494442.65,495,143179844.6,0,0.0,690,180674287.25
162,47,47288,fundacion,magdalena,1955,456,127603484.1,554,313085093.4,0,0.0,1010,440688577.5
163,47,47555,plato,magdalena,1955,233,46412399.55,586,203019122.1,0,0.0,819,249431521.65
164,47,47001,santa marta,magdalena,1955,422,106579682.7,220,119326641.4,0,0.0,642,225906324.1
165,47,20001,valledupar,magdalena,1955,957,173296152.95,886,292085039.3,0,0.0,1843,465381192.25
166,50,50318,guamal,meta,1955,357,63405964.2,1285,101254114.8,0,0.0,1642,164660079.0
167,50,50573,puerto lopez,meta,1955,218,73670350.0,245,44598225.0,0,0.0,463,118268575.0
168,50,50606,restrepo,meta,1955,446,36073787.5,1357,83897605.25,0,0.0,1803,119971392.75
169,50,50689,san martin,meta,1955,374,70710882.05,1425,94860271.15,0,0.0,1799,165571153.2
170,50,50001,villavicencio,meta,1955,864,311094373.85,972,306667981.0,0,0.0,1836,617762354.85
171,52,52210,contadero,nariño,1955,431,38724725.0,67,12512666.4,0,0.0,498,51237391.4
172,52,52356,ipiales,nariño,1955,585,88491962.35,239,61624101.55,0,0.0,824,150116063.9
173,52,52378,la cruz,nariño,1955,1374,161851890.65,154,38114000.0,0,0.0,1528,199965890.65
174,52,52399,la union,nariño,1955,1147,118128653.95,372,66710649.45,0,0.0,1519,184839303.4
175,86,86001,mocoa,nariño,1955,172,6187547.8,482,41121131.7,0,0.0,654,47308679.5
176,52,52001,pasto,nariño,1955,1744,135896387.54999998,1461,288957836.6,0,0.0,3205,424854224.15
177,52,52678,samaniego,nariño,1955,685,47660361.9,243,32584608.9,0,0.0,928,80244970.8
178,52,52683,sandona,nariño,1955,731,56733539.0,199,21893953.2,0,0.0,930,78627492.2
179,52,52838,tuquerres,nariño,1955,643,58059839.9,162,41077420.45,0,0.0,805,99137260.35
180,54,54051,arboledas,norte de santander,1955,435,32893398.6,35,4616469.85,0,0.0,470,37509868.45
181,54,54128,cachira,norte de santander,1955,605,39294225.0,258,32145257.5,0,0.0,863,71439482.5
182,54,54172,chinacota,norte de santander,1955,293,25960700.0,184,40705722.25,0,0.0,477,66666422.25
183,54,54206,convencion,norte de santander,1955,728,89240799.6,312,165140030.65,0,0.0,1040,254380830.25
184,54,54001,cucuta,norte de santander,1955,994,244473221.75,445,262880404.4,0,0.0,1439,507353626.15
185,54,54313,gramalote,norte de santander,1955,417,42579305.0,122,21789116.75,0,0.0,539,64368421.75
186,54,54498,ocaña,norte de santander,1955,607,79348928.85,459,187893655.15,0,0.0,1066,267242584.0
187,54,54518,pamplona,norte de santander,1955,887,113858350.0,584,156821754.7,0,0.0,1471,270680104.7
188,54,54660,salazar,norte de santander,1955,306,47677775.0,138,31744327.8,0,0.0,444,79422102.8
189,54,54720,sardinata,norte de santander,1955,517,56098300.0,141,23536797.5,0,0.0,658,79635097.5
190,54,54820,toledo,norte de santander,1955,749,58026604.9,266,32478726.95,0,0.0,1015,90505331.85
191,88,88001,san andres,san andres y providencia,1955,103,5082299.6,23,2432617.55,0,0.0,126,7514917.149999999
192,68,68081,barrancabermeja,santander,1955,66,9273500.0,108,61114286.0,0,0.0,174,70387786.0
193,68,68001,bucaramanga,santander,1955,1604,209271423.75,1057,394154967.1,0,0.0,2661,603426390.85
194,68,68167,charala,santander,1955,1232,100295655.65,733,103881531.95,0,0.0,1965,204177187.6
195,68,68432,malaga,santander,1955,2167,146633913.95,233,45981966.35,0,0.0,2400,192615880.3
196,68,68444,matanza,santander,1955,590,38216000.0,245,22829124.05,0,0.0,835,61045124.05
197,68,68502,onzaga,santander,1955,670,55209625.0,45,6812750.0,0,0.0,715,62022375.0
198,68,68547,piedecuesta,santander,1955,585,30419782.15,177,28524146.15,0,0.0,762,58943928.3
199,68,68572,puente nacional,santander,1955,617,44581359.3,783,82141681.2,0,0.0,1400,126723040.5
200,68,68615,rionegro,santander,1955,356,52957617.15,275,45354927.3,0,0.0,631,98312544.45
201,68,68669,san andres,santander,1955,1314,83606025.5,355,44685933.1,0,0.0,1669,128291958.6
202,68,68679,san gil,santander,1955,1384,118664250.0,292,86935560.5,0,0.0,1676,205599810.5
203,68,68689,san vicente,santander,1955,312,44466900.0,180,72919360.55,0,0.0,492,117386260.55
204,68,68755,socorro,santander,1955,813,80187571.14999999,345,164801365.15,0,0.0,1158,244988936.3
205,68,68770,suaita,santander,1955,380,45885040.0,84,22822141.3,0,0.0,464,68707181.3
206,68,68780,surata,santander,1955,285,20317975.0,144,11783533.85,0,0.0,429,32101508.85
207,68,68861,velez,santander,1955,440,35008648.25,367,81489102.2,0,0.0,807,116497750.45
208,68,68895,zapatoca,santander,1955,205,18548275.0,154,38258008.7,0,0.0,359,56806283.7
209,73,73043,anzoategui,tolima,1955,168,26478746.95,64,14832814.5,0,0.0,232,41311561.45
210,73,73055,armero,tolima,1955,476,82758023.85,399,145341667.45,0,0.0,875,228099691.3
211,73,73067,ataco,tolima,1955,91,10609968.6,11,5863032.25,0,0.0,102,16473000.85
212,73,73168,chaparral,tolima,1955,481,68630459.45,363,87112365.6,0,0.0,844,155742825.04999998
213,73,73226,cunday,tolima,1955,455,70916575.25,201,46998086.95,0,0.0,656,117914662.2
214,73,73236,dolores,tolima,1955,280,30355255.25,120,29362325.2,0,0.0,400,59717580.45
215,73,73319,el guamo,tolima,1955,966,82494072.5,243,83686168.6,0,0.0,1209,166180241.1
216,73,73268,espinal,tolima,1955,694,79143101.35,211,69699232.45,0,0.0,905,148842333.79999998
217,73,73283,fresno,tolima,1955,943,76680611.39999999,267,64862222.45,0,0.0,1210,141542833.85
218,73,73347,herveo,tolima,1955,276,21894287.25,66,8332923.149999999,0,0.0,342,30227210.4
219,73,73349,honda,tolima,1955,212,39904748.55,221,111582316.05,0,0.0,433,151487064.6
220,73,73001,ibague,tolima,1955,1861,267981721.05,1275,489128994.6,0,0.0,3136,757110715.65
221,73,73352,icononzo,tolima,1955,941,91957000.95,428,50482401.85,0,0.0,1369,142439402.79999998
222,73,73411,libano,tolima,1955,888,113738239.9,722,171212039.65,0,0.0,1610,284950279.55
223,73,73449,melgar,tolima,1955,184,44233313.2,96,37138890.2,0,0.0,280,81372203.39999999
224,73,73504,ortega,tolima,1955,411,46533147.15,110,29995666.15,0,0.0,521,76528813.3
225,73,73585,purificacion,tolima,1955,970,118932405.45,434,116803860.95,0,0.0,1404,235736266.4
226,73,73622,roncesvalles,tolima,1955,85,21483556.2,112,42714596.1,0,0.0,197,64198152.3
227,73,73675,san antonio,tolima,1955,279,46029923.35,75,19442768.25,0,0.0,354,65472691.6
228,73,73678,san luis,tolima,1955,425,33249790.0,172,43622543.15,0,0.0,597,76872333.14999999
229,73,73124,san miguel de perdomo,tolima,1955,395,37116950.0,209,67568466.05,0,0.0,604,104685416.05
230,73,73686,santa isabel,tolima,1955,223,29836780.75,190,42800738.5,0,0.0,413,72637519.25
231,73,73870,villahermosa,tolima,1955,558,50055650.0,249,31382089.25,0,0.0,807,81437739.25
232,76,76113,buga,valle del cauca,1955,603,63704913.45,410,137552929.6,0,0.0,1013,201257843.05
233,76,76122,caicedonia,valle del cauca,1955,257,75886545.64999999,156,42403817.4,0,0.0,413,118290363.05
234,76,76001,cali,valle del cauca,1955,1006,114622720.15,885,403792553.55,0,0.0,1891,518415273.7
235,76,76147,cartago,valle del cauca,1955,937,206117236.95,480,269893624.35,0,0.0,1417,476010861.3
236,76,76248,cerrito,valle del cauca,1955,441,47717449.6,296,82376924.64999999,0,0.0,737,130094374.25
237,76,76243,el aguila,valle del cauca,1955,163,33578825.0,115,22571506.9,0,0.0,278,56150331.9
238,76,76246,el cairo,valle del cauca,1955,539,86391944.7,303,37735530.7,0,0.0,842,124127475.4
239,76,76520,palmira,valle del cauca,1955,880,97536262.4,504,169166194.2,0,0.0,1384,266702456.6
240,76,76606,restrepo,valle del cauca,1955,328,34683825.0,116,28859464.35,0,0.0,444,63543289.35
241,76,76622,roldanillo,valle del cauca,1955,781,75061118.3,402,101506310.65,0,0.0,1183,176567428.95
242,76,76736,sevilla,valle del cauca,1955,503,95257715.0,436,117744204.05,0,0.0,939,213001919.05
243,76,76828,trujillo,valle del cauca,1955,388,61758647.2,499,116572984.8,0,0.0,887,178331632.0
244,76,76834,tulua,valle del cauca,1955,865,118887205.0,558,220862532.9,0,0.0,1423,339749737.9
245,76,76863,versalles,valle del cauca,1955,728,92936715.2,334,73272193.85,0,0.0,1062,166208909.04999998
246,97,97001,mitu,vaupes,1955,42,10285000.0,0,0.0,0,0.0,42,10285000.0
247,99,99001,puerto carreño,vichada,1955,6,2014500.0,5,1538500.0,0,0.0,11,3553000.0
