,Cod Dep,Cod Mun,Oficina,Departamento,Anio,CP - Numero,CP - Valor,MP - Numero,MP - Valor,LP - Numero,LP - Valor,T - Numero,T - Valor
21,81,81001,arauca,arauca,1953,127,17431768.125,81,22091904.053571425,0,0.0,208,39523672.17857143
22,8,8001,barranquilla,atlantico,1953,1270,210113517.53571427,328,153043860.0,0,0.0,1598,363157377.5357143
23,13,13140,calamar,bolivar,1953,185,21081998.410714284,166,64274207.142857134,0,0.0,351,85356196.44642857
24,13,13001,cartagena,bolivar,1953,740,82838056.875,363,186945127.3392857,0,0.0,1103,269783184.2142857
25,13,70215,corozal,bolivar,1953,380,37626160.71428571,691,177543101.57142857,0,0.0,1071,215169262.28571427
26,13,13244,el carmen,bolivar,1953,222,19524154.23214285,371,111541730.25,0,0.0,593,131065884.48214284
27,13,13430,magangue,bolivar,1953,443,41622749.30357143,527,131717490.53571428,0,0.0,970,173340239.8392857
28,13,13442,maria la baja,bolivar,1953,474,19979023.23214285,123,32303105.839285716,0,0.0,597,52282129.07142857
29,13,13468,mompos,bolivar,1953,235,31780725.589285716,374,101473805.67857142,0,0.0,609,133254531.26785712
30,13,70708,san marcos,bolivar,1953,229,27858893.89285714,99,41858418.48214285,0,0.0,328,69717312.375
31,13,70713,san onofre,bolivar,1953,472,29485844.89285714,109,34693660.71428571,0,0.0,581,64179505.60714285
32,13,70001,sincelejo,bolivar,1953,489,37170496.66071428,344,149538638.19642857,0,0.0,833,186709125.75
33,15,15176,chiquinquira,boyaca,1953,2838,237456634.76785716,246,66576595.767857134,0,0.0,3084,304033230.53571427
34,15,15238,duitama,boyaca,1953,2159,199563651.16071427,118,34816143.58928571,0,0.0,2277,234379794.75
35,15,15244,el cocuy,boyaca,1953,1410,86897881.82142857,123,16250063.517857142,0,0.0,1533,103147945.3392857
36,15,15299,garagoa,boyaca,1953,1312,95923258.92857142,228,33753803.57142857,0,0.0,1540,129677062.5
37,15,15322,guateque,boyaca,1953,1041,56955220.82142857,85,11748166.017857142,0,0.0,1126,68703386.8392857
38,15,15325,guayata,boyaca,1953,555,30687883.928571425,26,3879187.5,0,0.0,581,34567071.428571425
39,15,15407,leiva,boyaca,1953,1176,74925976.07142857,163,46047533.89285714,0,0.0,1339,120973509.9642857
40,15,15455,miraflores,boyaca,1953,120,11793749.999999998,83,11767408.499999998,0,0.0,203,23561158.5
41,15,15469,moniquira,boyaca,1953,1832,111712627.60714284,282,55068163.44642857,0,0.0,2114,166780791.0535714
42,15,15531,pauna,boyaca,1953,844,61461268.44642857,120,16597063.874999998,0,0.0,964,78058332.32142857
43,15,15542,pesca,boyaca,1953,1564,83877664.55357142,96,18504412.875,0,0.0,1660,102382068.32142857
44,15,15755,puebloviejo,boyaca,1953,827,34852853.57142857,11,1775209.8214285714,0,0.0,838,36628063.39285714
45,15,15599,ramiriqui,boyaca,1953,1124,76758968.89285713,632,53879441.78571428,0,0.0,1756,130638410.67857142
46,15,15753,soata,boyaca,1953,2388,184201072.3392857,142,29277517.178571425,0,0.0,2530,213478589.51785716
47,15,15757,socha,boyaca,1953,890,63582640.767857134,67,13034507.142857142,0,0.0,957,76617147.91071428
48,15,15759,sogamoso,boyaca,1953,2525,175719952.66071427,147,50829774.74999999,0,0.0,2672,226549727.41071427
49,15,15001,tunja,boyaca,1953,3464,408940115.7857143,670,151933053.5892857,0,0.0,4134,560873169.375
50,17,17013,aguadas,caldas,1953,711,81564302.73214285,85,27460295.196428567,0,0.0,796,109024597.92857142
51,17,17042,anserma,caldas,1953,621,60938705.142857134,166,22942213.39285714,0,0.0,787,83880918.53571428
52,17,66045,apia,caldas,1953,440,70626530.35714285,267,48356424.10714285,0,0.0,707,118982963.57142857
53,17,63001,armenia,caldas,1953,977,162130366.07142857,376,95785345.82142857,0,0.0,1353,257915711.89285716
54,17,17088,belalcazar,caldas,1953,171,30583516.071428567,30,8903689.285714285,0,0.0,201,39487205.35714285
55,17,63130,calarca,caldas,1953,529,107993683.92857142,227,45559210.71428571,0,0.0,756,153461823.2142857
56,17,63272,filandia,caldas,1953,362,31937383.928571425,102,10582682.142857142,0,0.0,464,42520066.07142857
57,17,17380,la dorada,caldas,1953,198,62620543.07142857,220,133418101.01785712,0,0.0,418,196038644.0892857
58,17,17001,manizales,caldas,1953,652,107427043.875,208,93251324.30357142,0,0.0,860,200678368.1785714
59,17,17433,manzanares,caldas,1953,1033,95227875.75,128,25576351.553571425,0,0.0,1161,120804227.30357142
60,17,66440,marsella,caldas,1953,243,28364196.428571425,101,10844330.357142856,0,0.0,344,39208526.78571428
61,17,17541,pensilvania,caldas,1953,936,79784763.375,215,24326455.39285714,0,0.0,1151,103199593.76785712
62,17,66001,pereira,caldas,1953,511,80370991.07142857,319,132094230.26785712,0,0.0,830,212465221.3392857
63,17,63548,pijao,caldas,1953,176,50213142.85714285,77,23573611.60714285,0,0.0,253,73786754.4642857
64,17,17614,riosucio,caldas,1953,1267,61956034.92857143,130,28485020.89285714,0,0.0,1397,90441055.82142857
65,17,17653,salamina,caldas,1953,950,78066029.67857142,368,75769642.66071428,0,0.0,1318,153835672.3392857
66,17,66682,santa rosa de cabal,caldas,1953,617,59276031.37499999,388,62953429.17857143,0,0.0,1005,122229460.55357142
67,17,66687,santuario,caldas,1953,438,74298192.48214285,146,28026466.23214285,0,0.0,584,102324658.7142857
68,18,18001,florencia,caqueta,1953,1004,75541389.42857142,407,93743879.57142857,0,0.0,1411,169285269.0
69,19,19100,bolivar,cauca,1953,646,62480388.69642857,242,29136721.660714284,0,0.0,888,91617110.35714284
70,19,19142,caloto,cauca,1953,456,39233053.23214285,144,35250141.75,0,0.0,600,74483194.98214285
71,19,19256,el tambo,cauca,1953,797,37969864.28571428,132,17592541.07142857,0,0.0,929,55562405.35714285
72,19,19001,popayan,cauca,1953,2460,217148874.64285716,391,167844856.875,0,0.0,2851,384993731.51785713
73,19,19573,puerto tejada,cauca,1953,402,31968367.339285716,74,32953288.446428567,0,0.0,476,64921655.78571428
74,19,19698,santander,cauca,1953,693,51966849.80357143,156,36707297.35714285,0,0.0,849,88674147.16071428
75,27,27001,quibdo,choco,1953,147,3905532.642857143,15,2640653.410714285,0,0.0,162,6546186.053571428
76,23,23068,ayapel,cordoba,1953,273,38928199.82142857,210,64090064.35714285,0,0.0,483,103018264.17857142
77,23,23162,cerete,cordoba,1953,525,88205339.67857142,277,82001911.875,0,0.0,802,170207251.5535714
78,23,23417,lorica,cordoba,1953,1303,120889611.32142857,212,89800259.94642857,0,0.0,1515,210689871.26785716
79,23,23001,monteria,cordoba,1953,624,110533517.625,188,118217908.01785712,0,0.0,812,228751425.64285716
80,23,23660,sahagun,cordoba,1953,431,34504461.64285714,426,114855180.2142857,0,0.0,857,149359641.85714284
81,23,23807,tierralta,cordoba,1953,199,23433252.32142857,28,10141714.285714284,0,0.0,227,33574966.60714285
82,25,25040,anolaima,cundinamarca,1953,749,77862155.35714285,140,30616343.678571425,0,0.0,889,108478499.03571428
83,25,25053,arbelaez,cundinamarca,1953,628,50086620.96428571,86,27305966.464285716,0,0.0,714,77392587.42857142
84,25,11001,bogota,cundinamarca,1953,1161,316329157.5,768,507966375.0,0,0.0,1929,824286425.3571428
85,25,25151,caqueza,cundinamarca,1953,685,50069509.55357143,49,7179181.660714285,0,0.0,734,57248691.21428571
86,25,25175,chia,cundinamarca,1953,176,22247383.928571425,65,13059763.07142857,0,0.0,241,35307147.0
87,25,25183,choconta,cundinamarca,1953,1562,124689346.28571428,131,25245264.10714285,0,0.0,1693,149934610.39285713
88,25,25269,facatativa,cundinamarca,1953,956,127195778.625,160,63673639.33928571,0,0.0,1116,190869417.9642857
89,25,25279,fomeque,cundinamarca,1953,472,36269378.57142857,268,38530047.375,0,0.0,740,74790318.80357142
90,25,25290,fusagasuga,cundinamarca,1953,1010,92189887.7142857,148,40464895.39285714,0,0.0,1158,132654783.10714284
91,25,25297,gacheta,cundinamarca,1953,2056,148697848.5535714,141,27058585.5,0,0.0,2197,175756434.0535714
92,25,25307,girardot,cundinamarca,1953,439,70630222.39285713,118,65567564.41071428,0,0.0,557,136197786.8035714
93,25,25322,guasca,cundinamarca,1953,202,19911401.785714284,34,5434701.160714285,0,0.0,236,25346102.94642857
94,25,25326,guatavita,cundinamarca,1953,391,39395868.91071428,70,13174508.517857142,0,0.0,461,52570377.42857143
95,25,25377,la calera,cundinamarca,1953,305,30320075.571428567,88,28750897.553571425,0,0.0,393,59070973.12499999
96,25,25386,la mesa,cundinamarca,1953,1309,102248067.64285712,149,56786187.69642857,0,0.0,1458,159034255.3392857
97,25,25394,la palma,cundinamarca,1953,709,36516483.58928571,65,15680233.232142856,0,0.0,774,52196716.82142857
98,25,25398,la peña,cundinamarca,1953,354,21112633.928571425,50,12391633.928571427,0,0.0,404,33504267.85714285
99,25,25513,pacho,cundinamarca,1953,913,89497714.28571428,99,38621372.89285714,0,0.0,1012,128119087.17857142
100,25,25662,san juan de rioseco,cundinamarca,1953,887,119658794.625,85,29818069.821428567,0,0.0,972,149476864.44642857
101,25,25718,sasaima,cundinamarca,1953,284,21013366.07142857,118,23321154.32142857,0,0.0,402,44334520.39285714
102,25,25754,soacha,cundinamarca,1953,574,75257239.28571428,106,23062431.32142857,0,0.0,680,98319670.60714284
103,25,25758,sopo,cundinamarca,1953,123,15481459.82142857,40,15310296.535714284,0,0.0,163,30791756.35714285
104,25,25843,ubate,cundinamarca,1953,847,77769181.44642857,196,62607196.55357143,0,0.0,1043,140376378.0
105,25,25845,une,cundinamarca,1953,740,58667974.767857134,165,24544419.375,0,0.0,905,83212394.14285713
106,25,25862,vergara,cundinamarca,1953,647,63200839.28571428,70,5114571.428571428,0,0.0,717,68315410.7142857
107,25,25875,villeta,cundinamarca,1953,340,38666094.42857143,51,17878073.678571425,0,0.0,391,56544168.10714285
108,25,25899,zipaquira,cundinamarca,1953,372,47969932.44642857,104,36232001.94642857,0,0.0,476,84201934.39285713
109,41,41006,acevedo,huila,1953,522,26734746.428571425,69,10226274.107142856,0,0.0,591,36961020.53571428
110,41,41078,baraya,huila,1953,173,24745928.57142857,88,18593017.178571425,0,0.0,261,43338945.74999999
111,41,41797,carnecerias,huila,1953,138,8255624.999999999,94,13350918.428571427,0,0.0,232,21606543.428571425
112,41,41298,garzon,huila,1953,888,81046866.75,382,92984308.3392857,0,0.0,1270,174031175.0892857
113,41,41396,la plata,huila,1953,380,23231726.73214285,207,37202151.26785714,0,0.0,587,60433932.642857134
114,41,41001,neiva,huila,1953,1147,181115345.57142857,389,132201406.76785712,0,0.0,1536,313316752.3392857
115,41,41524,palermo,huila,1953,392,40195690.98214285,85,17839129.714285713,0,0.0,477,58034820.69642857
116,41,41551,pitalito,huila,1953,900,68354933.89285713,155,29161432.98214285,0,0.0,1055,97516366.875
117,41,41668,san agustin,huila,1953,293,26110633.928571425,51,14572840.178571427,0,0.0,344,40683474.10714285
118,41,41885,yaguara,huila,1953,311,64124303.57142857,79,34090269.69642857,0,0.0,390,98214573.26785712
119,47,20178,chiriguana,magdalena,1953,287,29607484.446428567,260,49630590.80357143,0,0.0,547,79238166.32142857
120,47,47245,el banco,magdalena,1953,212,35766484.875,407,112646076.05357142,0,0.0,619,148412560.9285714
121,47,47288,fundacion,magdalena,1953,354,77362322.57142857,402,187934954.4642857,0,0.0,756,265297304.35714284
122,47,47555,plato,magdalena,1953,277,45543498.16071428,584,153647278.3392857,0,0.0,861,199190776.5
123,47,44001,riohacha,magdalena,1953,200,24756772.44642857,95,20826041.25,0,0.0,295,45582813.69642857
124,47,44650,san juan del cesar,magdalena,1953,877,127555151.03571428,372,95068058.14285712,0,0.0,1249,222623209.1785714
125,47,47001,santa marta,magdalena,1953,456,81864472.3392857,189,69800550.75,0,0.0,645,151665023.0892857
126,47,20001,valledupar,magdalena,1953,1201,222921661.1785714,660,229152423.16071427,0,0.0,1861,452074084.3392857
127,47,44874,villanueva,magdalena,1953,638,121463272.07142857,190,56839374.32142857,0,0.0,828,178302646.39285713
128,50,50001,villavicencio,meta,1953,977,206770013.0892857,2463,237095417.25,0,0.0,3440,443865430.3392857
129,52,52356,ipiales,nariño,1953,763,81987120.9642857,249,48598139.51785714,0,0.0,1012,130585260.48214284
130,52,52378,la cruz,nariño,1953,993,110039785.7142857,131,26841117.85714285,0,0.0,1124,136880903.57142857
131,52,52399,la union,nariño,1953,891,77155891.875,324,47308255.71428571,0,0.0,1215,124464147.5892857
132,52,52001,pasto,nariño,1953,1589,126660937.98214284,1091,217338664.76785716,0,0.0,2680,343999602.74999994
133,52,52678,samaniego,nariño,1953,395,24337928.57142857,112,11742178.982142856,0,0.0,507,35998143.26785714
134,52,52683,sandona,nariño,1953,463,34547545.71428571,116,14998728.428571427,0,0.0,579,49546274.14285714
135,52,52838,tuquerres,nariño,1953,366,23422698.053571425,313,41801128.17857143,0,0.0,679,65223826.23214285
136,54,54128,cachira,norte de santander,1953,381,24097500.0,160,23991857.14285714,0,0.0,541,48089357.14285714
137,54,54172,chinacota,norte de santander,1953,337,33017430.053571425,114,24688957.01785714,0,0.0,451,57706387.07142857
138,54,54001,cucuta,norte de santander,1953,970,229496383.5535714,319,173877778.01785713,0,0.0,1289,403374216.2142857
139,54,54498,ocaña,norte de santander,1953,1105,145915591.82142857,562,258256813.5535714,0,0.0,1667,404172405.375
140,54,54518,pamplona,norte de santander,1953,842,76452551.78571428,350,80540179.01785713,0,0.0,1192,156992730.8035714
141,54,54660,salazar,norte de santander,1953,847,70607266.01785713,209,24113646.053571425,0,0.0,1056,94720912.07142857
142,54,54720,sardinata,norte de santander,1953,479,53993062.49999999,89,11988415.178571427,0,0.0,568,65981477.67857143
143,54,54820,toledo,norte de santander,1953,666,52139758.92857143,214,21625493.57142857,0,0.0,880,73765252.5
144,86,86001,mocoa,putumayo,1953,156,8885040.589285713,334,42890364.32142857,0,0.0,490,51775404.91071428
145,88,88001,san andres,san andres y providencia,1953,94,3518453.571428571,13,1107428.5714285714,0,0.0,107,4625882.142857143
146,68,68001,bucaramanga,santander,1953,1359,122303089.07142857,436,133604747.35714284,0,0.0,1795,255907836.4285714
147,68,68167,charala,santander,1953,868,67976748.85714285,405,68368744.875,0,0.0,1273,136345493.73214284
148,68,68432,malaga,santander,1953,1496,94749228.0,29,8141785.714285714,0,0.0,1525,102891013.7142857
149,68,68444,matanza,santander,1953,499,27311342.410714284,107,13579731.749999998,0,0.0,606,40891074.16071428
150,68,68572,puente nacional,santander,1953,485,30212618.571428567,499,55997621.142857134,0,0.0,984,86210239.7142857
151,68,68615,rionegro,santander,1953,240,32893178.571428567,91,12942798.214285713,0,0.0,331,45835976.78571428
152,68,68669,san andres,santander,1953,754,49204344.64285714,278,35629465.178571425,0,0.0,1032,84833809.82142857
153,68,68679,san gil,santander,1953,1046,90414560.41071428,242,51464691.96428571,0,0.0,1288,141879252.375
154,68,68689,san vicente,santander,1953,344,34753258.76785714,189,55840733.30357143,0,0.0,533,90593992.07142857
155,68,68755,socorro,santander,1953,996,109030744.3392857,329,105604896.75,0,0.0,1325,214635641.0892857
156,68,68780,surata,santander,1953,215,12130258.928571427,91,11546263.392857142,0,0.0,306,23676522.32142857
157,68,68861,velez,santander,1953,573,43121657.51785714,233,41141216.41071428,0,0.0,806,84262873.92857142
158,73,73055,armero,tolima,1953,441,103186966.7142857,205,102969783.2142857,0,0.0,646,206156749.9285714
159,73,73168,chaparral,tolima,1953,181,19204044.535714284,55,14731427.410714284,0,0.0,236,33935471.94642857
160,73,73236,dolores,tolima,1953,127,17711446.660714284,72,15169572.964285713,0,0.0,199,32881019.625
161,73,73319,el guamo,tolima,1953,771,58512618.74999999,135,57451670.30357143,0,0.0,906,115964289.05357142
162,73,73268,espinal,tolima,1953,859,80459880.42857142,178,73045818.26785713,0,0.0,1037,153505698.69642857
163,73,73283,fresno,tolima,1953,979,79370054.14285713,198,38170504.66071428,0,0.0,1177,117540558.80357142
164,73,73347,herveo,tolima,1953,180,12084267.857142856,42,7417540.178571428,0,0.0,222,19501808.035714284
165,73,73349,honda,tolima,1953,465,66009969.37499999,210,81402463.3392857,0,0.0,675,147412432.7142857
166,73,73001,ibague,tolima,1953,1324,223824075.2142857,664,269797958.7321428,0,0.0,1988,493622033.9464285
167,73,73352,icononzo,tolima,1953,578,53865067.98214285,110,23298647.839285716,0,0.0,688,77163715.82142857
168,73,73411,libano,tolima,1953,766,93276164.03571428,349,74700083.41071428,0,0.0,1115,167976247.44642857
169,73,73449,melgar,tolima,1953,333,68224382.0892857,99,39648251.51785714,0,0.0,432,107872633.60714284
170,73,73504,ortega,tolima,1953,547,57087611.35714285,133,28369121.571428567,0,0.0,680,85456732.92857142
171,73,73585,purificacion,tolima,1953,869,88838100.32142857,311,92533214.25,0,0.0,1180,181371314.57142857
172,73,73624,rovira,tolima,1953,487,76293930.85714285,135,39626059.23214285,0,0.0,622,115919990.0892857
173,73,73675,san antonio,tolima,1953,273,32689500.964285716,41,10160261.892857142,0,0.0,314,42849753.74999999
174,73,73678,san luis,tolima,1953,542,39898144.23214285,75,17465262.375,0,0.0,617,57363406.60714285
175,73,73124,san miguel de perdomo,tolima,1953,300,36915172.44642857,126,49538455.66071428,0,0.0,426,86453628.10714285
176,73,73686,santa isabel,tolima,1953,170,25259626.07142857,79,19848623.51785714,0,0.0,249,45108249.58928571
177,73,73870,villahermosa,tolima,1953,452,30510544.178571425,130,16389735.214285713,0,0.0,582,46900279.39285714
178,76,76113,buga,valle del cauca,1953,829,71366558.57142857,414,137074876.60714284,0,0.0,1243,208441435.1785714
179,76,76122,caicedonia,valle del cauca,1953,337,82422010.7142857,193,52550718.74999999,0,0.0,530,134972729.4642857
180,76,76001,cali,valle del cauca,1953,1202,137140317.8035714,664,260053727.51785716,0,0.0,1866,397194045.3214285
181,76,76147,cartago,valle del cauca,1953,939,194909918.4642857,248,116683179.5892857,0,0.0,1187,311593098.0535714
182,76,76248,cerrito,valle del cauca,1953,165,24118249.714285716,81,27006936.160714284,0,0.0,246,51125185.87499999
183,76,76243,el aguila,valle del cauca,1953,188,34888280.35714285,71,14145441.964285713,0,0.0,259,49033722.32142857
184,76,76246,el cairo,valle del cauca,1953,370,62365714.28571428,215,28885686.0,0,0.0,585,91251400.28571428
185,76,76520,palmira,valle del cauca,1953,830,92966507.51785712,319,108103141.76785712,0,0.0,1149,201069649.28571427
186,76,76622,roldanillo,valle del cauca,1953,1053,99281652.64285712,587,99703688.57142857,0,0.0,1640,198985341.2142857
187,76,76736,sevilla,valle del cauca,1953,344,77909239.28571428,362,98827344.64285712,0,0.0,706,176681941.07142857
188,76,76828,trujillo,valle del cauca,1953,438,56756060.35714285,194,40365961.76785714,0,0.0,632,97122022.125
189,76,76834,tulua,valle del cauca,1953,1184,147533357.35714284,354,114022546.01785712,0,0.0,1538,261555903.375
